"timepoint","gene_symbol","logFC","P.Value","FDR","P.Value_raw","P.Value_for_rank","p_value_replaced_for_rank","rank_stat","rank_order"
"4W","Aknad1",0.99048695932196,0.000104411520702749,0.000416947093551061,0.000104411520702749,0.000104411520702749,FALSE,3.98125157890477,2033
"4W","Fbxl19",0.885480307254024,0.000104538533297245,0.00041733788139525,0.000104538533297245,0.000104538533297245,FALSE,3.98072359745983,2034
"4W","Ldb2",0.85558254770364,0.000104814085874739,0.000418088173135347,0.000104814085874739,0.000104814085874739,FALSE,3.97958034896874,2035
"4W","Fgf12",1.24536975978293,0.000105266968960012,0.000419499100182804,0.000105266968960012,0.000105266968960012,FALSE,3.9777078818896,2036
"4W","Supt20",0.327179293858335,0.000105303019596737,0.000419499100182804,0.000105303019596737,0.000105303019596737,FALSE,3.97755917510703,2037
"4W","Marchf9",0.76362527949019,0.000105401912893768,0.000419731233654295,0.000105401912893768,0.000105401912893768,FALSE,3.97715150722908,2038
"4W","Zfp954",0.327497569982211,0.000105501415081248,0.000419893872199928,0.000105501415081248,0.000105501415081248,FALSE,3.97674171517334,2039
"4W","Unc119b",0.375433643885574,0.000105608031330142,0.00042020138313572,0.000105608031330142,0.000105608031330142,FALSE,3.97630305311156,2040
"4W","Col15a1",1.02970020638019,0.000106213072264181,0.000422491342743543,0.000106213072264181,0.000106213072264181,FALSE,3.97382202880237,2041
"4W","Ano8",0.338161484587418,0.000106422165066847,0.000423029846577313,0.000106422165066847,0.000106422165066847,FALSE,3.97296790997604,2042
"4W","Tlr7",1.02043397874485,0.000106648768101728,0.000423417416784094,0.000106648768101728,0.000106648768101728,FALSE,3.97204415671443,2043
"4W","Sod3",1.06559686115201,0.000106834442636521,0.000423668111020619,0.000106834442636521,0.000106834442636521,FALSE,3.97128871139445,2044
"4W","Rap2b",0.586365981817483,0.00010712390953988,0.000424580810900586,0.00010712390953988,0.00010712390953988,FALSE,3.97011358591564,2045
"4W","Npas2",1.58462185210823,0.000107190162490221,0.000424725814063105,0.000107190162490221,0.000107190162490221,FALSE,3.96984507072774,2046
"4W","Akr1b8",1.05742928684384,0.000107314565737108,0.000425101085526408,0.000107314565737108,0.000107314565737108,FALSE,3.9693413275221,2047
"4W","Fbxo10",0.641889810205556,0.00010758608549372,0.000425850268551872,0.00010758608549372,0.00010758608549372,FALSE,3.968243893949,2048
"4W","Arhgef10",0.67115780266599,0.000107615418671535,0.000425850268551872,0.000107615418671535,0.000107615418671535,FALSE,3.96812550037745,2049
"4W","Shtn1",0.667109532662274,0.000107655739554096,0.000425850268551872,0.000107655739554096,0.000107655739554096,FALSE,3.9679628112634,2050
"4W","Msl3l2",0.921694169996691,0.000107657627299893,0.000425850268551872,0.000107657627299893,0.000107657627299893,FALSE,3.96795519596673,2051
"4W","Celsr1",0.885725762978386,0.000107856170669582,0.000426185188878205,0.000107856170669582,0.000107856170669582,FALSE,3.9671550029853,2052
"4W","Prr3",0.591068032879798,0.000107899526248839,0.000426238857002866,0.000107899526248839,0.000107899526248839,FALSE,3.96698046215645,2053
"4W","Traf7",0.40632161718042,0.000108098612665144,0.000426907514183228,0.000108098612665144,0.000108098612665144,FALSE,3.9661798797353,2054
"4W","Kctd17",0.718948192545739,0.000108263286742028,0.000427439937396269,0.000108263286742028,0.000108263286742028,FALSE,3.96551879239128,2055
"4W","Zfp324",0.458356581819025,0.000108526780609837,0.000428362115029068,0.000108526780609837,0.000108526780609837,FALSE,3.96446307991743,2056
"4W","Gpr65",1.23556540131352,0.000108727445020319,0.000429035860780288,0.000108727445020319,0.000108727445020319,FALSE,3.96366081730812,2057
"4W","Slc29a3",0.672231722110664,0.000109242652001477,0.000430328960792085,0.000109242652001477,0.000109242652001477,FALSE,3.96160776536472,2058
"4W","Poc1b",0.384747113436071,0.000109261580945748,0.000430328960792085,0.000109261580945748,0.000109261580945748,FALSE,3.96153251981039,2059
"4W","Plcb3",0.594242198821976,0.000109273970334913,0.000430328960792085,0.000109273970334913,0.000109273970334913,FALSE,3.96148327708239,2060
"4W","Trim3",0.49303801846557,0.000109537950479101,0.00043080667787276,0.000109537950479101,0.000109537950479101,FALSE,3.96043538924203,2061
"4W","Rem1",0.647575556059021,0.000110039212904403,0.000432424203112663,0.000110039212904403,0.000110039212904403,FALSE,3.9584525247209,2062
"4W","Slc38a7",0.495714886436394,0.000110161202961911,0.000432784791877803,0.000110161202961911,0.000110161202961911,FALSE,3.95797133022329,2063
"4W","Mindy4",0.720582655732469,0.000110382818064928,0.000433417559906065,0.000110382818064928,0.000110382818064928,FALSE,3.95709852262422,2064
"4W","Parp8",0.495596972143981,0.000110705387757538,0.000433831301442744,0.000110705387757538,0.000110705387757538,FALSE,3.95583124256816,2065
"4W","Gm6958",1.40895836555953,0.00011073062136573,0.000433831301442744,0.00011073062136573,0.00011073062136573,FALSE,3.95573226303103,2066
"4W","Kifc1",1.28169492653007,0.000111388803661146,0.000436171256349281,0.000111388803661146,0.000111388803661146,FALSE,3.95315846044194,2067
"4W","Fam149a",0.799308235328339,0.000112348418025057,0.00043904743343276,0.000112348418025057,0.000112348418025057,FALSE,3.94943303849029,2068
"4W","Gm715",1.08981935326867,0.000112521542992975,0.000439524804771467,0.000112521542992975,0.000112521542992975,FALSE,3.94876432104345,2069
"4W","Ccdc102a",0.658914549423396,0.000112852605057147,0.000440457441111809,0.000112852605057147,0.000112852605057147,FALSE,3.94748841134133,2070
"4W","Il17d",0.90348328205973,0.000113310551147355,0.000442124243724592,0.000113310551147355,0.000113310551147355,FALSE,3.94572964802079,2071
"4W","Dgkq",0.601099999581976,0.000113395979346743,0.000442336106658713,0.000113395979346743,0.000113395979346743,FALSE,3.9454023438424,2072
"4W","Ccdc116",1.15738287286824,0.000113426644841027,0.000442336106658713,0.000113426644841027,0.000113426644841027,FALSE,3.94528491415406,2073
"4W","Nat8",1.59882839721801,0.000113522892505922,0.000442590884835178,0.000113522892505922,0.000113522892505922,FALSE,3.94491655180572,2074
"4W","Atp1a3",1.35145118836928,0.000113768600342316,0.00044331901038989,0.000113768600342316,0.000113768600342316,FALSE,3.94397758486299,2075
"4W","Armc7",0.605196963692945,0.000114351785166719,0.000445095202949088,0.000114351785166719,0.000114351785166719,FALSE,3.9417570511534,2076
"4W","Irf2bpl",0.367188993393941,0.000114426375920342,0.00044526447341006,0.000114426375920342,0.000114426375920342,FALSE,3.94147385669381,2077
"4W","Plagl2",0.42982287229311,0.000115166076298943,0.000447777715452383,0.000115166076298943,0.000115166076298943,FALSE,3.93867542929687,2078
"4W","Trpv4",0.821709246768942,0.000115393001709557,0.0004484164528974,0.000115393001709557,0.000115393001709557,FALSE,3.93782052923127,2079
"4W","Pisd",0.56621762816558,0.000115626700547483,0.000449080804405253,0.000115626700547483,0.000115626700547483,FALSE,3.93694186694085,2080
"4W","Dmkn",2.08181330393533,0.000115699168922541,0.000449240385759453,0.000115699168922541,0.000115699168922541,FALSE,3.93666976061308,2081
"4W","Plp2",0.53287279774452,0.00011622132417938,0.000450818239221575,0.00011622132417938,0.00011622132417938,FALSE,3.93471418069107,2082
"4W","Ccdc34",0.485080400902304,0.00011623149769257,0.000450818239221575,0.00011623149769257,0.00011623149769257,FALSE,3.93467616609002,2083
"4W","Ganab",0.562045560929111,0.000117463473814344,0.000454857206147187,0.000117463473814344,0.000117463473814344,FALSE,3.93009715966459,2084
"4W","Agap1",0.425446986930227,0.000117562084961324,0.0004551159568162,0.000117562084961324,0.000117562084961324,FALSE,3.92973272032681,2085
"4W","Cpxm1",1.16441100688566,0.000117597115200912,0.000455128494516424,0.000117597115200912,0.000117597115200912,FALSE,3.92960333189672,2086
"4W","Cdk14",0.67517414547044,0.000117943836082905,0.000456347015503479,0.000117943836082905,0.000117943836082905,FALSE,3.9283247510491,2087
"4W","Plod3",0.657898809129309,0.000118098962317377,0.000456823762371135,0.000118098962317377,0.000118098962317377,FALSE,3.92775391832058,2088
"4W","Sh3gl2",1.29091435504362,0.000118492659322519,0.000458099084758623,0.000118492659322519,0.000118492659322519,FALSE,3.92630855357346,2089
"4W","H3f3b",0.44753689511834,0.000119164383138672,0.000460447316872667,0.000119164383138672,0.000119164383138672,FALSE,3.92385353081845,2090
"4W","Sdcbp",0.540596110478061,0.000119520312018466,0.000461573452078865,0.000119520312018466,0.000119520312018466,FALSE,3.9225582817626,2091
"4W","Dock2",0.707729473280722,0.000119795821688939,0.0004622633378164,0.000119795821688939,0.000119795821688939,FALSE,3.92155832926793,2092
"4W","Mid2",0.332961899569419,0.00012064582772116,0.000465417857627628,0.00012064582772116,0.00012064582772116,FALSE,3.91848769264462,2093
"4W","Scube3",1.30448379040089,0.000120776636624199,0.000465796963877165,0.000120776636624199,0.000120776636624199,FALSE,3.91801706874898,2094
"4W","Crlf2",0.691215141083379,0.00012106603650462,0.000466307819136816,0.00012106603650462,0.00012106603650462,FALSE,3.91697767541532,2095
"4W","Scn3a",0.970961340398672,0.000121650175903547,0.000468408799955669,0.000121650175903547,0.000121650175903547,FALSE,3.9148872587522,2096
"4W","Stx5a",0.466818098642018,0.000122183376727884,0.00046983003525017,0.000122183376727884,0.000122183376727884,FALSE,3.91298787663385,2097
"4W","Sertad2",0.255129787925728,0.000122504410152614,0.000470811580065726,0.000122504410152614,0.000122504410152614,FALSE,3.91184827643848,2098
"4W","Pcdhga4",0.919445157406869,0.000122832654038701,0.000471819767968352,0.000122832654038701,0.000122832654038701,FALSE,3.9106861642727,2099
"4W","Mad1l1",0.353436992415278,0.000122971910445411,0.00047222796940357,0.000122971910445411,0.000122971910445411,FALSE,3.91019407987548,2100
"4W","Dstn",0.699098283740737,0.000123067807590584,0.000472252618963597,0.000123067807590584,0.000123067807590584,FALSE,3.90985553613612,2101
"4W","Sema6b",0.696001798359142,0.000123229605393382,0.000472533497904181,0.000123229605393382,0.000123229605393382,FALSE,3.9092849422172,2102
"4W","Qpctl",0.632975321027485,0.000123249516706776,0.000472533497904181,0.000123249516706776,0.000123249516706776,FALSE,3.90921477502835,2103
"4W","Bbs1",0.568428502825313,0.000123290416068795,0.000472563747373727,0.000123290416068795,0.000123290416068795,FALSE,3.90907068180012,2104
"4W","Slc35c1",0.450426854916875,0.000123568484145199,0.000473376082157524,0.000123568484145199,0.000123568484145199,FALSE,3.90809228092296,2105
"4W","Pdxdc1",0.247913201475589,0.000124060471630656,0.0004746257915191,0.000124060471630656,0.000124060471630656,FALSE,3.90636657214573,2106
"4W","Tnfaip8l3",1.22042158543322,0.0001242871111094,0.000475227492386078,0.0001242871111094,0.0001242871111094,FALSE,3.90557390646935,2107
"4W","Samhd1",0.51358918715179,0.000124499491404464,0.000475722220561241,0.000124499491404464,0.000124499491404464,FALSE,3.9048324227103,2108
"4W","Arb2a",0.337091835473225,0.000124929006469328,0.000477183472949548,0.000124929006469328,0.000124929006469328,FALSE,3.90333671385159,2109
"4W","Pcdhb7",1.19940079887175,0.000125020096439861,0.000477404027909588,0.000125020096439861,0.000125020096439861,FALSE,3.90302017042055,2110
"4W","Arl15",0.426781762450011,0.000125152480729324,0.000477782110432267,0.000125152480729324,0.000125152480729324,FALSE,3.90256053753495,2111
"4W","Pimreg",1.53618137304648,0.000125401666588171,0.00047847821398621,0.000125401666588171,0.000125401666588171,FALSE,3.90169669169321,2112
"4W","Tspan17",0.463469007418088,0.000125610059815838,0.000479145647834677,0.000125610059815838,0.000125610059815838,FALSE,3.90097557757689,2113
"4W","Triqk",0.829534453843771,0.000126124677544425,0.000480159271440031,0.000126124677544425,0.000126124677544425,FALSE,3.89919993108888,2114
"4W","Mxd4",0.681594285485426,0.000126144105887536,0.000480159271440031,0.000126144105887536,0.000126144105887536,FALSE,3.89913303718225,2115
"4W","Klhl13",0.807237416251985,0.000126424151765863,0.00048109733032432,0.000126424151765863,0.000126424151765863,FALSE,3.89816995155455,2116
"4W","Mydgf",0.478861128256724,0.000126516315855455,0.0004813201110249,0.000126516315855455,0.000126516315855455,FALSE,3.8978534631912,2117
"4W","Lrfn4",1.03482977094724,0.00012656614404976,0.000481381752979904,0.00012656614404976,0.00012656614404976,FALSE,3.89768245086489,2118
"4W","Gpx8",0.879520804704122,0.00012677354708941,0.00048204252327543,0.00012677354708941,0.00012677354708941,FALSE,3.89697135806006,2119
"4W","Ano2",1.19436202127358,0.000126860778572447,0.000482246124812308,0.000126860778572447,0.000126860778572447,FALSE,3.8966726275698,2120
"4W","Pak2",0.282453840172277,0.000127027902963986,0.000482625121770814,0.000127027902963986,0.000127027902963986,FALSE,3.89610087138847,2121
"4W","Pigh",0.620683726043479,0.000127459713246707,0.000483880470654959,0.000127459713246707,0.000127459713246707,FALSE,3.8946270629118,2122
"4W","Strn4",0.528446584543147,0.000127568984318913,0.000484078694829794,0.000127568984318913,0.000127568984318913,FALSE,3.89425490223304,2123
"4W","Pdlim4",0.663778861863641,0.000127579555433977,0.000484078694829794,0.000127579555433977,0.000127579555433977,FALSE,3.89421891553332,2124
"4W","Hepacam2",0.903644124948066,0.000127778861332551,0.000484569985618492,0.000127778861332551,0.000127778861332551,FALSE,3.89354098628678,2125
"4W","Cdc42bpa",0.385033523195768,0.000127810580168722,0.000484569985618492,0.000127810580168722,0.000127810580168722,FALSE,3.89343319376209,2126
"4W","Pth1r",1.12633053794318,0.000127894831640324,0.000484761029855142,0.000127894831640324,0.000127894831640324,FALSE,3.8931470054466,2127
"4W","Ptbp3",0.582850558880661,0.000127943479141856,0.000484817058601062,0.000127943479141856,0.000127943479141856,FALSE,3.89298184377348,2128
"4W","Cyth4",0.800817975610655,0.000128643544624241,0.000486954252998582,0.000128643544624241,0.000128643544624241,FALSE,3.89061200194808,2129
"4W","Cd63",0.473882915029526,0.000128973810931419,0.000487946373492121,0.000128973810931419,0.000128973810931419,FALSE,3.88949846739576,2130
"4W","Pld2",0.422986939306202,0.000129176381074753,0.000488583638432278,0.000129176381074753,0.000129176381074753,FALSE,3.88881688654686,2131
"4W","Fam227a",0.855650511857406,0.000129336843966057,0.000488971826663288,0.000129336843966057,0.000129336843966057,FALSE,3.88827774076674,2132
"4W","Fkbp15",0.389563178205341,0.000129374727519695,0.000488971826663288,0.000129374727519695,0.000129374727519695,FALSE,3.88815055187972,2133
"4W","Bax",0.405587148812837,0.000129381480818702,0.000488971826663288,0.000129381480818702,0.000129381480818702,FALSE,3.88812788250678,2134
"4W","Nkx3-2",1.78443531302984,0.000129739274892035,0.000489677685039381,0.000129739274892035,0.000129739274892035,FALSE,3.88692853365466,2135
"4W","Olfml3",0.822451087468066,0.000130028581950451,0.000490640268635387,0.000130028581950451,0.000130028581950451,FALSE,3.88596117370088,2136
"4W","Naga",0.67272759159695,0.000130088221244856,0.000490735961881781,0.000130088221244856,0.000130088221244856,FALSE,3.88576202457556,2137
"4W","Arsa",0.888489155861817,0.000130319641236133,0.000491479447823098,0.000130319641236133,0.000130319641236133,FALSE,3.88499012429026,2138
"4W","Spire1",0.364616839923656,0.000131019366492437,0.000493988214565637,0.000131019366492437,0.000131019366492437,FALSE,3.8826645048087,2139
"4W","Rhob",0.639983632673829,0.000131205085418359,0.000494558189270465,0.000131205085418359,0.000131205085418359,FALSE,3.88204933168041,2140
"4W","Raet1d",1.87429793024271,0.000131410773110907,0.000495203113412936,0.000131410773110907,0.000131410773110907,FALSE,3.88136902967096,2141
"4W","Gjc1",0.658847143660257,0.000131469540486423,0.00049529419515885,0.000131469540486423,0.000131469540486423,FALSE,3.88117485501422,2142
"4W","S100pbp",0.479841896278155,0.000131590824899947,0.000495620691730501,0.000131590824899947,0.000131590824899947,FALSE,3.88077439061747,2143
"4W","Sat1",0.631175121123483,0.000132154600506774,0.000497482319446484,0.000132154600506774,0.000132154600506774,FALSE,3.87891771380409,2144
