"contrast","gene_id","gene_symbol","gene_symbol_original","identifier_source","logFC","PValue_original","PValue","FDR","rank_stat"
"ACLT_untreated_t7_vs_Control","ENSSSCG00000024529","TRMT5","TRMT5","pig_gene_symbol_from_DE_table",-0.137379026893596,0.374730362441519,0.374730362441519,0.484470637535665,-0.426281116869937
"ACLT_untreated_t7_vs_Control","ENSSSCG00000022301","EIF4EBP1","EIF4EBP1","pig_gene_symbol_from_DE_table",-0.171819902486142,0.374544126320019,0.374544126320019,0.484273850827837,-0.426497009237227
"ACLT_untreated_t7_vs_Control","ENSSSCG00000002666","KIAA0513","KIAA0513","pig_gene_symbol_from_DE_table",-0.16767312427627,0.373366122758616,0.373366122758616,0.483013999747626,-0.427865090153547
"ACLT_untreated_t7_vs_Control","ENSSSCG00000004485","CD109","CD109","pig_gene_symbol_from_DE_table",-0.257254971130683,0.372365223144498,0.372365223144498,0.48185055196069,-0.429030886503014
"ACLT_untreated_t7_vs_Control","ENSSSCG00000061795","ENSSSCG00000061795","ENSSSCG00000061795","pig_gene_symbol_from_DE_table",-0.356233310754073,0.371870017733439,0.371870017733439,0.48125349721768,-0.429608835509882
"ACLT_untreated_t7_vs_Control","ENSSSCG00000059314","GDPGP1","GDPGP1","pig_gene_symbol_from_DE_table",-0.208418135852615,0.37175137731892,0.37175137731892,0.481196196455966,-0.429747413765258
"ACLT_untreated_t7_vs_Control","ENSSSCG00000030603","TATDN1","TATDN1","pig_gene_symbol_from_DE_table",-0.134962262883464,0.371555607310872,0.371555607310872,0.481021553470588,-0.429976180177902
"ACLT_untreated_t7_vs_Control","ENSSSCG00000015673","KYNU","KYNU","pig_gene_symbol_from_DE_table",-0.309937966437339,0.370798846005316,0.370798846005316,0.480303965707468,-0.4308616261303
"ACLT_untreated_t7_vs_Control","ENSSSCG00000039358","SUSD5","SUSD5","pig_gene_symbol_from_DE_table",-0.224440522894997,0.370403231513419,0.370403231513419,0.479835186505006,-0.431325233052943
"ACLT_untreated_t7_vs_Control","ENSSSCG00000001478","BMP5","BMP5","pig_gene_symbol_from_DE_table",-0.333269736113869,0.370132359558247,0.370132359558247,0.479527933150603,-0.43164294418553
"ACLT_untreated_t7_vs_Control","ENSSSCG00000011953","ZBTB11","ZBTB11","pig_gene_symbol_from_DE_table",-0.107082977941562,0.369770866855594,0.369770866855594,0.479103208735154,-0.432067308596705
"ACLT_untreated_t7_vs_Control","ENSSSCG00000001206","ZSCAN26","ZSCAN26","pig_gene_symbol_from_DE_table",-0.197805206113194,0.369602837108,0.369602837108,0.478972701498513,-0.43226470375166
"ACLT_untreated_t7_vs_Control","ENSSSCG00000031206","TFCP2","TFCP2","pig_gene_symbol_from_DE_table",-0.095627103121102,0.369589448626174,0.369589448626174,0.478972701498513,-0.432280435906584
"ACLT_untreated_t7_vs_Control","ENSSSCG00000055783","UQCRB","UQCRB","pig_gene_symbol_from_DE_table",-0.152256349797389,0.369534932907957,0.369534932907957,0.478971924239956,-0.432344500565343
"ACLT_untreated_t7_vs_Control","ENSSSCG00000007160","DDRGK1","DDRGK1","pig_gene_symbol_from_DE_table",-0.127925901937592,0.368990581824872,0.368990581824872,0.478397062407853,-0.432984718701881
"ACLT_untreated_t7_vs_Control","ENSSSCG00000017516","SP2","SP2","pig_gene_symbol_from_DE_table",-0.140659692890856,0.368402643210231,0.368402643210231,0.47772183134213,-0.433677262493919
"ACLT_untreated_t7_vs_Control","ENSSSCG00000008486","GALM","GALM","pig_gene_symbol_from_DE_table",-0.0964344731238535,0.36823930233971,0.36823930233971,0.477553529858869,-0.433869860920679
"ACLT_untreated_t7_vs_Control","ENSSSCG00000010054","ADORA2A","ADORA2A","pig_gene_symbol_from_DE_table",-0.319342704360641,0.367970354982534,0.367970354982534,0.477378731425249,-0.434187168245239
"ACLT_untreated_t7_vs_Control","ENSSSCG00000054324","ENSSSCG00000054324","ENSSSCG00000054324","pig_gene_symbol_from_DE_table",-0.380239895637378,0.367856632728714,0.367856632728714,0.477274699510281,-0.434321408898331
"ACLT_untreated_t7_vs_Control","ENSSSCG00000027486","TRIP6","TRIP6","pig_gene_symbol_from_DE_table",-0.116888543383225,0.367000835496402,0.367000835496402,0.476381476663956,-0.435332947052913
"ACLT_untreated_t7_vs_Control","ENSSSCG00000000087","TAB1","TAB1","pig_gene_symbol_from_DE_table",-0.138929807022069,0.366479156949916,0.366479156949916,0.475747705296256,-0.435950720283546
"ACLT_untreated_t7_vs_Control","ENSSSCG00000021232","SYNC","SYNC","pig_gene_symbol_from_DE_table",-0.340455181213633,0.366279903614289,0.366279903614289,0.475532415227782,-0.43618690876883
"ACLT_untreated_t7_vs_Control","ENSSSCG00000009652","KCTD9","KCTD9","pig_gene_symbol_from_DE_table",-0.19311118727523,0.366158953527485,0.366158953527485,0.475418754383935,-0.43633034178102
"ACLT_untreated_t7_vs_Control","ENSSSCG00000058492","ARSD","ARSD","pig_gene_symbol_from_DE_table",-0.210545966837691,0.365808564376404,0.365808564376404,0.475267302306651,-0.436746130959458
"ACLT_untreated_t7_vs_Control","ENSSSCG00000035446","CAVIN1","CAVIN1","pig_gene_symbol_from_DE_table",-0.119492527392746,0.365713013560415,0.365713013560415,0.475197739695003,-0.436859585418255
"ACLT_untreated_t7_vs_Control","ENSSSCG00000013755","YJU2B","YJU2B","pig_gene_symbol_from_DE_table",-0.129770352845107,0.365215510164044,0.365215510164044,0.474626767363481,-0.4374507869
"ACLT_untreated_t7_vs_Control","ENSSSCG00000000531","BICD1","BICD1","pig_gene_symbol_from_DE_table",-0.317864978596964,0.365057046951222,0.365057046951222,0.474479691442683,-0.437639263652475
"ACLT_untreated_t7_vs_Control","ENSSSCG00000032355","LY86","LY86","pig_gene_symbol_from_DE_table",-0.280979255494688,0.363895642089739,0.363895642089739,0.47317071750989,-0.439023145369279
"ACLT_untreated_t7_vs_Control","ENSSSCG00000039473","ENSSSCG00000039473","ENSSSCG00000039473","pig_gene_symbol_from_DE_table",-0.120653084212363,0.363862588433688,0.363862588433688,0.47317071750989,-0.43906259533999
"ACLT_untreated_t7_vs_Control","ENSSSCG00000009420","NUFIP1","NUFIP1","pig_gene_symbol_from_DE_table",-0.112849839188619,0.363291903725327,0.363291903725327,0.472472008929329,-0.439744280658052
"ACLT_untreated_t7_vs_Control","ENSSSCG00000016874","PAIP1","PAIP1","pig_gene_symbol_from_DE_table",-0.108950643519095,0.363199735140394,0.363199735140394,0.472395305698002,-0.439854476855543
"ACLT_untreated_t7_vs_Control","ENSSSCG00000053862","ENSSSCG00000053862","ENSSSCG00000053862","pig_gene_symbol_from_DE_table",-0.263413029727215,0.363091607579536,0.363091607579536,0.472297829526552,-0.439983789159317
"ACLT_untreated_t7_vs_Control","ENSSSCG00000017962","KDM6B","KDM6B","pig_gene_symbol_from_DE_table",-0.239486732003289,0.362805304123737,0.362805304123737,0.471968548907152,-0.44032637228771
"ACLT_untreated_t7_vs_Control","ENSSSCG00000035596","MSH5","MSH5","pig_gene_symbol_from_DE_table",-0.228232139237848,0.362756074922676,0.362756074922676,0.471947642995836,-0.440385305883184
"ACLT_untreated_t7_vs_Control","ENSSSCG00000001620","MDFI","MDFI","pig_gene_symbol_from_DE_table",-0.306261490566348,0.362673981033293,0.362673981033293,0.471927113919077,-0.440483600468627
"ACLT_untreated_t7_vs_Control","ENSSSCG00000039652","OTUD3","OTUD3","pig_gene_symbol_from_DE_table",-0.174821906533256,0.362489785162367,0.362489785162367,0.471789817590565,-0.440704227189878
"ACLT_untreated_t7_vs_Control","ENSSSCG00000032097","DUSP16","DUSP16","pig_gene_symbol_from_DE_table",-0.150756302536904,0.362476127699218,0.362476127699218,0.471789817590565,-0.44072059033407
"ACLT_untreated_t7_vs_Control","ENSSSCG00000052263","ENSSSCG00000052263","ENSSSCG00000052263","pig_gene_symbol_from_DE_table",-0.142701973333097,0.36225170310893,0.36225170310893,0.471636341963904,-0.440989564037404
"ACLT_untreated_t7_vs_Control","ENSSSCG00000028423","ENSSSCG00000028423","ENSSSCG00000028423","pig_gene_symbol_from_DE_table",-0.0916915651037978,0.361364867392439,0.361364867392439,0.470653930966012,-0.442054072691734
"ACLT_untreated_t7_vs_Control","ENSSSCG00000003153","FTL","FTL","pig_gene_symbol_from_DE_table",-0.161076138357247,0.360638941635276,0.360638941635276,0.469880451876134,-0.44292738015327
"ACLT_untreated_t7_vs_Control","ENSSSCG00000017747","RAB11FIP4","RAB11FIP4","pig_gene_symbol_from_DE_table",-0.420340842281369,0.360486965220358,0.360486965220358,0.469725439529557,-0.443110434232254
"ACLT_untreated_t7_vs_Control","ENSSSCG00000028065","USPL1","USPL1","pig_gene_symbol_from_DE_table",-0.139099623420317,0.360233289174001,0.360233289174001,0.469480853842464,-0.443416156489958
"ACLT_untreated_t7_vs_Control","ENSSSCG00000061680","ENSSSCG00000061680","ENSSSCG00000061680","pig_gene_symbol_from_DE_table",-0.229877092620991,0.360179217103103,0.360179217103103,0.469453369691251,-0.443481350255629
"ACLT_untreated_t7_vs_Control","ENSSSCG00000023028","JAM2","JAM2","pig_gene_symbol_from_DE_table",-0.225744052000815,0.360160512095583,0.360160512095583,0.469453369691251,-0.443503904839869
"ACLT_untreated_t7_vs_Control","ENSSSCG00000061522","ENSSSCG00000061522","ENSSSCG00000061522","pig_gene_symbol_from_DE_table",-0.341419304221738,0.359962187090245,0.359962187090245,0.469256439719312,-0.443743118123151
"ACLT_untreated_t7_vs_Control","ENSSSCG00000005071","ARMH4","ARMH4","pig_gene_symbol_from_DE_table",-0.255148191761547,0.359935742561157,0.359935742561157,0.469256439719312,-0.443775024627092
