"gene_id","logFC","AveExpr","t","P.Value","FDR","B","ENTREZID","SYMBOL","strict_DEG","direction","label_final","label_score"
"G10090_27156",-0.415059624543696,1.83571369926962,-3.5152647857733,0.00167746808949193,0.00281730381747671,-1.84619242510063,"68067","Mrnip",FALSE,"Not_strict","Mrnip",1.05847107375053
"G10090_3777",-0.505683649631734,4.26250807719109,-3.51514582999582,0.00167797115510037,0.00281781802401331,-2.27684746579366,"192775","Kcnh6",FALSE,"Not_strict","Kcnh6",1.28953732999331
"G10090_13789",0.566574223718391,1.17110408363251,3.51411471337406,0.00168233792350225,0.00282481966716423,-1.70450774511946,"18701","Pigf",FALSE,"Not_strict","Pigf",1.44420294939722
"G10090_9588",-0.341631825066701,2.21320693882471,-3.51272988559181,0.00168822007494542,0.00283436385412294,-1.92912383956746,"67733","Itgb3bp",FALSE,"Not_strict","Itgb3bp",0.8703222424961
"G10090_27020",0.282504571524346,3.80975818478835,3.51130728034487,0.0016942835464509,0.00284421018571951,-2.22145837713546,"68219","Nudt21",FALSE,"Not_strict","Nudt21",0.719267462588433
"G10090_20258",-0.994970796264133,-1.30991712779912,-3.51033154366915,0.00169845461871758,0.00285087779128165,-1.34303869813227,"102637485","Gm34280",FALSE,"Not_strict","Gm34280",2.53222196808563
"G10090_3005",0.924014642759083,-0.335537126838757,3.50984523409376,0.00170053722413989,0.00285403872577294,-1.45606379086733,"72535","Aldh1b1",FALSE,"Not_strict","Aldh1b1",2.35119234691699
"G10090_8307",0.605463565903703,4.48553982796718,3.50958135385402,0.00170166832361559,0.00285560217861898,-2.28510795592859,"231991","Creb5",FALSE,"Not_strict","Creb5",1.54048234049647
"G10090_29504",-0.246842840830158,4.01041860595497,-3.50781886114055,0.00170924190602145,0.00286797525115171,-2.26590609593329,"217201","Rundc1",FALSE,"Not_strict","Rundc1",0.627579311028377
"G10090_4796",0.387581624005601,3.87263715812568,3.50659765049024,0.00171450879475871,0.00287647542342225,-2.23864325395792,"19724","Rfx1",FALSE,"Not_strict","Rfx1",0.984898909210372
"G10090_102",-0.783241028081665,8.275421452647,-3.50647969517686,0.00171501835359976,0.00287699304400026,-1.9519637795264,"57752","Tacc2",FALSE,"Not_strict","Tacc2",1.99026337742228
"G10090_18512",0.208811539111099,4.67450871536876,3.50638074684862,0.00171544591731459,0.00287737301016047,-2.31709818601444,"94221","Gopc",FALSE,"Not_strict","Gopc",0.530590921549651
"G10090_20757",-0.294095493600712,10.7191131388422,-3.50600990566662,0.00171704927571679,0.00287972485465639,-1.62797689317727,"13629","Eef2",FALSE,"Not_strict","Eef2",0.747193423259668
"G10090_2627",0.170069560961041,4.18370135852329,3.50566072184635,0.00171856033087862,0.00288192136105038,-2.28423786018899,"272027","Tstd2",FALSE,"Not_strict","Tstd2",0.432030745523832
"G10090_2726",-0.304029124162446,3.50479891641773,-3.50488108027316,0.00172193882009943,0.00288724855939578,-2.20307057704116,"12581","Cdkn2d",FALSE,"Not_strict","Cdkn2d",0.772086772580492
"G10090_710",-1.02455901072886,3.91749288395852,-3.50287628066377,0.00173065611860456,0.00290152527101099,-2.26538233361853,"11423","Ache",TRUE,"Down","Ache",2.59968902907971
"G10090_18477",0.336906388027807,5.52279434008636,3.5020952121537,0.00173406399097059,0.00290689818141972,-2.3106467657074,"21812","Tgfbr1",FALSE,"Not_strict","Tgfbr1",0.854586697253927
"G10090_3513",-0.64971726608732,4.57239034674837,-3.50163792430565,0.00173606221061937,0.0029099070386711,-2.33561964695677,"68817","Ddi2",FALSE,"Not_strict","Ddi2",1.64776152785532
"G10090_10375",-0.344594978030162,3.22285749272442,-3.50158608593418,0.00173628887119438,0.00290994613369982,-2.16237828784721,"22689","Zfp27",FALSE,"Not_strict","Zfp27",0.873932510008291
"G10090_30315",0.217914646858654,4.38993914719676,3.50142777965686,0.00173698123549801,0.00291076562777658,-2.3117693051702,"98710","Rabif",FALSE,"Not_strict","Rabif",0.552629967200774
"G10090_19647",0.442899525490651,3.57092005998183,3.5005886179349,0.00174065586336157,0.00291658190616643,-2.20423731731933,"30931","Tor1a",FALSE,"Not_strict","Tor1a",1.12280602397768
"G10090_475",0.262265779527303,3.46746858756483,3.4983610434809,0.00175044699905372,0.00293264422892271,-2.19943855799276,"76260","Ttc8",FALSE,"Not_strict","Ttc8",0.664251193009484
"G10090_4058",0.237498021678338,5.55152128833236,3.49788441435833,0.00175254893948617,0.00293582206168636,-2.32107507577307,"26431","Git2",FALSE,"Not_strict","Git2",0.601409179544349
"G10090_24795",-0.988449060428314,-0.554542165818896,-3.49705768602533,0.0017562006506897,0.00294159498033946,-1.47123780949158,"226143","Cyp2c23",FALSE,"Not_strict","Cyp2c23",2.50217687800402
"G10090_7817",0.762711397889455,0.167817710934381,3.49687183887538,0.00175702256844508,0.00294230953489584,-1.56654310958459,"22441","Xlr",FALSE,"Not_strict","Xlr",1.93066024008281
"G10090_11661",-0.197962925270502,4.91122419502785,-3.49686824823549,0.00175703845190552,0.00294230953489584,-2.35635600946363,"77254","Yif1b",FALSE,"Not_strict","Yif1b",0.501105857192968
"G10090_1547",-0.423343961717277,9.09490032313454,-3.4966840464963,0.0017578534694343,0.00294332994045562,-1.85947867322257,"18029","Nfic",FALSE,"Not_strict","Nfic",1.07155174739994
"G10090_9109",0.285831730787156,3.91682187115667,3.49589479062489,0.00176134977332132,0.00294883909756685,-2.27400651158232,"13636","Efna1",FALSE,"Not_strict","Efna1",0.723254012424311
"G10090_30042",-1.27680974136444,3.68396406477584,-3.49548843642587,0.0017631525100899,0.00295151193962996,-2.2470962427346,"630751","",TRUE,"Down","G10090_30042",3.23027177093535
"G10090_32707",0.31175887906428,4.35709247525561,3.49463164602335,0.00176695943557579,0.00295753876988598,-2.32313639926143,"50527","Ero1a",FALSE,"Not_strict","Ero1a",0.788459889096044
"G10090_15456",1.54170353323468,-1.77404358845439,3.49304953555675,0.00177401017179964,0.00296899304977484,-1.31481305087842,"16875","Lhx8",TRUE,"Up","Lhx8",3.89648735560769
"G10090_17318",-0.994803083331414,-0.170931913744721,-3.49244056690631,0.00177673135685575,0.00297319953788151,-1.53863365423643,"330953","Hcn4",FALSE,"Not_strict","Hcn4",2.51364449935272
"G10090_32601",-0.355673801567374,5.677310072829,-3.49216199022602,0.00177797753470061,0.00297493703953004,-2.33341464211412,"216987","Utp6",FALSE,"Not_strict","Utp6",0.898617763118233
"G10090_13603",0.267274525878877,5.05481487667975,3.49203169316978,0.00177856069422134,0.00297556489303269,-2.35648328005288,"11671","Aldh3a2",FALSE,"Not_strict","Aldh3a2",0.675250533811051
"G10090_24499",0.388449659273913,4.62679695501753,3.49185236038563,0.00177936362326489,0.00297656023524767,-2.34446359957222,"76983","Scfd1",FALSE,"Not_strict","Scfd1",0.981334673495907
"G10090_24488",1.07696637001472,-1.86785020302429,3.49176916940642,0.00177973621512128,0.0029768355510286,-1.31527393987609,"74338","Slc6a19",TRUE,"Up","Slc6a19",2.72068107582188
"G10090_20231",-0.284249868522447,3.87538670933877,-3.49129084329358,0.00178187999369593,0.00298000192051513,-2.28975903503232,"268291","Rnf217",FALSE,"Not_strict","Rnf217",0.717953615294083
"G10090_4127",0.273004715180112,3.0429056454178,3.49125388715369,0.00178204572956247,0.00298000192051513,-2.13923793872774,"75871","Zfp821",FALSE,"Not_strict","Zfp821",0.689550793021438
"G10090_30742",-0.331209694632797,4.24728411322611,-3.49104722782601,0.00178297280377067,0.00298120385497862,-2.33336562747615,"13871","Ercc2",FALSE,"Not_strict","Ercc2",0.836505962369336
"G10090_1845",0.445498143565035,6.72837660560353,3.49079187196526,0.00178411897912329,0.00298277181194315,-2.20172007420001,"217124","Ppp1r9b",FALSE,"Not_strict","Ppp1r9b",1.1250520883291
"G10090_15931",0.795944069077325,-0.295947765151298,3.48836811177215,0.0017950338951698,0.00300066932295001,-1.51590778923882,"12962","Crybb3",FALSE,"Not_strict","Crybb3",2.00799326036923
"G10090_13653",0.817485423166292,6.08886922236299,3.48815498245306,0.00179599678279948,0.00300192828295298,-2.27707805367666,"16007","Ccn1",FALSE,"Not_strict","Ccn1",2.0621884729381
"G10090_591",0.437305014895818,2.24510232284378,3.48783911030016,0.00179742477241783,0.00300396425529273,-1.9819665055219,"544678","Cfap74",FALSE,"Not_strict","Cfap74",1.10301673028094
"G10090_29678",0.583758348519004,-0.443772236736247,3.48711930759678,0.00180068297377538,0.0030090581547991,-1.5013506948529,"69815","Krtcap3",FALSE,"Not_strict","Krtcap3",1.4719871995669
"G10090_138",-1.12862564556216,11.5285354585737,-3.48642383894412,0.0018038364857969,0.00301387409933951,-1.58535019011427,"17996","Neb",TRUE,"Down","Neb",2.84512405431537
"G10090_1407",-0.96053781524631,8.95608976891423,-3.48635164513755,0.00180416414695397,0.00301387409933951,-1.90281825148812,"68810","Nexn",FALSE,"Not_strict","Nexn",2.4213956629309
"G10090_25681",-0.534354207064089,2.74097663313657,-3.48634446669772,0.00180419673042007,0.00301387409933951,-2.10377981838173,"12156","Bmp2",FALSE,"Not_strict","Bmp2",1.34704010494587
"G10090_21519",0.282529762627875,3.01199233835813,3.48625713944008,0.00180459316112395,0.0030141844921621,-2.14517298952782,"66632","Dph6",FALSE,"Not_strict","Dph6",0.712209549249384
"G10090_20524",0.442840802867084,3.60393799494581,3.48318326693958,0.00181860144077621,0.00303722782342728,-2.25225588865363,"231147","Sh3tc1",FALSE,"Not_strict","Sh3tc1",1.11486174283472
"G10090_2083",0.331857183397145,3.66524614041165,3.48221055059129,0.00182305631125003,0.00304431258696607,-2.26886014113905,"71718","Telo2",FALSE,"Not_strict","Telo2",0.835122171703656
"G10090_20365",-0.220598987595273,6.47396625105182,-3.48067662794452,0.00183010299127417,0.00305572324210998,-2.26553407380986,"20924","Supt5",FALSE,"Not_strict","Supt5",0.554781301660059
"G10090_6630",-1.12469275178943,0.782381184224242,-3.47996045284983,0.0018334020930954,0.00306087463302476,-1.72797623154392,"21689","Tekt1",TRUE,"Down","Tekt1",2.82765129559515
"G10090_16062",0.298754391251262,2.84491702464335,3.47954093880705,0.00183533729542241,0.00306374805024963,-2.12785550747811,"56297","Arl6",FALSE,"Not_strict","Arl6",0.750992940440955
"G10090_26115",0.289776762680156,3.01190525895533,3.4780661295674,0.00184215632115999,0.00307477246467467,-2.16479286972205,"74525","Fam234b",FALSE,"Not_strict","Fam234b",0.727973420974455
"G10090_20076",-0.391538153021705,2.50667534252604,-3.47624699721967,0.00185060134027506,0.00308850796276109,-2.07902021203794,"14536","Nr6a1",FALSE,"Not_strict","Nr6a1",0.982859147689421
"G10090_6807",-0.299888922777215,2.56833167240367,-3.47614436816295,0.00185107889928195,0.00308894474435915,-2.09137260592825,"382010","Cep44",FALSE,"Not_strict","Cep44",0.752778133193467
"G10090_7300",-0.83570085079561,-1.34837238862432,-3.47577434162224,0.00185280172211177,0.00309145918679509,-1.42047754742035,"73314","Lrrc69",FALSE,"Not_strict","Lrrc69",2.09747248390796
"G10090_13807",-0.243238717996066,3.80015043869928,-3.47546197354841,0.00185425730447756,0.0030935271956608,-2.31796285757761,"70428","Polr3b",FALSE,"Not_strict","Polr3b",0.610418766794969
"G10090_31442",0.621370081203224,3.10895313562923,3.47492503006792,0.00185676197022045,0.003097344743656,-2.17646020967865,"63873","Trpv4",FALSE,"Not_strict","Trpv4",1.55902402934851
"G10090_7",1.97351766289396,-1.06130448945659,3.474336982441,0.00185950879602802,0.0031015653123493,-1.42266935699149,"545611","Spata31f1b",TRUE,"Up","Spata31f1b",4.95040933878393
"G10090_4871",0.39128619086103,3.72462959802938,3.47423787655973,0.00185997211799961,0.00310197657390659,-2.29545512899668,"54004","Diaph2",FALSE,"Not_strict","Diaph2",0.981487211275758
"G10090_11699",0.253245740349752,5.47299583546662,3.47365161365427,0.00186271520665256,0.00310618938736947,-2.38561228303711,"218543","Srek1",FALSE,"Not_strict","Srek1",0.635082594101993
"G10090_20505",-0.773321030882361,6.93293560121896,-3.47359262824216,0.00186299141361399,0.00310628802519281,-2.22193644362931,"99738","Kcnc4",FALSE,"Not_strict","Kcnc4",1.9393022163868
"G10090_12924",0.238650338691882,6.15407363561436,3.4734652265747,0.00186358812466383,0.00310692097531035,-2.31907485428923,"67860","S100a16",FALSE,"Not_strict","S100a16",0.598456245404492
"G10090_7446",0.250602023025687,6.47885149279522,3.47329043532979,0.00186440709674341,0.00310792428206114,-2.27910004980557,"328365","Zmiz1",FALSE,"Not_strict","Zmiz1",0.62839198313896
"G10090_14978",-0.54260978259744,3.35965793676446,-3.47143837948021,0.00187310630952296,0.00312206200740543,-2.26175825516521,"223864","Rapgef3",FALSE,"Not_strict","Rapgef3",1.35954053975593
"G10090_9288",0.191325513822323,6.79548846305058,3.47091660843398,0.00187556421797817,0.00312579475060972,-2.24373131072425,"15388","Hnrnpl",FALSE,"Not_strict","Hnrnpl",0.479277977615001
"G10090_19704",-0.549404213398874,9.04104672249589,-3.47082889037489,0.00187597773962177,0.00312611986862217,-1.92966520712007,"68794","Flnc",FALSE,"Not_strict","Flnc",1.37625446323985
"G10090_10743",0.175812821937013,6.68019660200586,3.47008193025387,0.0018795026636052,0.00313162913247805,-2.26135580337561,"20338","Sel1l",FALSE,"Not_strict","Sel1l",0.440275686027193
"G10090_8906",0.193918530369416,4.79691458592936,3.47000559619246,0.00187986324859302,0.0031318653027491,-2.41042638024764,"100855","Tbc1d14",FALSE,"Not_strict","Tbc1d14",0.485610187378927
"G10090_24360",-0.241928111126052,5.03626628479117,-3.46864273647425,0.0018863124282099,0.00314218292444419,-2.42541754338366,"24135","Zfp68",FALSE,"Not_strict","Zfp68",0.605490064450293
"G10090_2517",0.265086438978111,4.50362611157374,3.46860413622317,0.00188649540121756,0.00314218292444419,-2.39844393007021,"228869","Ncoa5",FALSE,"Not_strict","Ncoa5",0.663449998740022
"G10090_26081",0.756618544209369,1.21272392921531,3.46835281118987,0.00188768715492837,0.00314380203353659,-1.81717500636512,"15396","Hoxa11",FALSE,"Not_strict","Hoxa11",1.89347181055819
"G10090_12512",1.01914895043586,-1.06568461808484,3.46800125363317,0.00188935542801637,0.00314621428093347,-1.45700640413257,"77220","Tmem200a",TRUE,"Up","Tmem200a",2.55012642983519
"G10090_13193",0.350840114851962,6.03533833710765,3.46599716861935,0.00189889298709474,0.00316172862574901,-2.3485087599903,"209683","Ttc28",FALSE,"Not_strict","Ttc28",0.877126743534963
"G10090_29802",0.418495904894218,3.25632353530567,3.46558210543679,0.00190087414205833,0.00316465912598845,-2.23573206873244,"109700","Itga1",FALSE,"Not_strict","Itga1",1.04610294008967
"G10090_15392",0.241797812834982,4.18048891078993,3.46315472267206,0.00191250069595116,0.00318364516223765,-2.38571886542858,"214585","Spg11",FALSE,"Not_strict","Spg11",0.603787356458987
"G10090_21651",0.621201548268939,0.176708812006811,3.46220171582824,0.00191708423841626,0.00319090399348395,-1.6539858589269,"100113398","Adat3",FALSE,"Not_strict","Adat3",1.55057265086
"G10090_10706",0.583214676012547,1.99905375828371,3.46151757802029,0.00192038122394102,0.00319601996695196,-1.99078150342096,"26410","Map3k8",FALSE,"Not_strict","Map3k8",1.45534837138349
"G10090_22275",-0.552011484800018,1.06611575762408,-3.46114155450324,0.00192219569746672,0.00319866774726119,-1.82866495961556,"66568","Rwdd3",FALSE,"Not_strict","Rwdd3",1.37728569445721
"G10090_21657",0.216526207572997,4.52426783411813,3.46000119407336,0.00192770862123715,0.00320746867556386,-2.42202532974244,"19079","Prkab1",FALSE,"Not_strict","Prkab1",0.53998119269764
"G10090_12978",0.319435759011969,4.3823880433235,3.45958418500579,0.00192972843347023,0.00321045612780661,-2.41011812861403,"67763","Prpsap1",FALSE,"Not_strict","Prpsap1",0.796491746119351
"G10090_12082",-0.260419926239089,4.2816555437715,-3.45919019239567,0.00193163865425793,0.00321326058131875,-2.41374680951945,"239273","Abcc4",FALSE,"Not_strict","Abcc4",0.649240952760425
"G10090_12837",1.48877575024279,-0.344916676748298,3.45892144372509,0.00193294270106108,0.00321505613608614,-1.55987505329819,"13394","Dlx4",TRUE,"Up","Dlx4",3.71123722139635
"G10090_21369",0.437978753819128,3.46363117353407,3.45805984331986,0.00193712921053503,0.00322164510539998,-2.28967064088955,"53893","Nudt5",FALSE,"Not_strict","Nudt5",1.09140902484525
"G10090_18634",0.320122216268102,2.46396050493044,3.45792413593334,0.00193778941475288,0.00322236861660801,-2.1023099289687,"73668","Ttc21b",FALSE,"Not_strict","Ttc21b",0.797688471381512
"G10090_5367",0.322268637979303,5.51637916862536,3.45785173843763,0.00193814171152873,0.00322257999694292,-2.41924115874317,"105171","Arrdc3",FALSE,"Not_strict","Arrdc3",0.803027797456073
"G10090_21643",0.318366941707091,4.0196628709535,3.45691964507327,0.00194268297922695,0.00322975558965112,-2.38071787991912,"218850","Tasor",FALSE,"Not_strict","Tasor",0.792998038125472
"G10090_27134",0.785649648755137,-1.60962525581725,3.45588237132424,0.00194774885997658,0.00323765656570244,-1.42851009494551,"625018","C4a",FALSE,"Not_strict","C4a",1.95608631388946
"G10090_1816",-0.232406969483161,5.57975285225203,-3.45585394901403,0.0019478878506532,0.00323765656570244,-2.42924367065871,"14755","Pigq",FALSE,"Not_strict","Pigq",0.578639719344193
"G10090_8848",-0.490063247432883,1.55327715757377,-3.45569751768489,0.00194865300315558,0.00323855221555678,-1.93433554890668,"12503","Cd247",FALSE,"Not_strict","Cd247",1.22008552113681
"G10090_12324",0.271438382155988,3.88463502198457,3.4552012230807,0.00195108246328741,0.00324221332235325,-2.36876905761604,"68968","Cdan1",FALSE,"Not_strict","Cdan1",0.675653132830937
"G10090_14393",0.510212024245983,0.767700412120368,3.45510113717089,0.0019515727602473,0.00324265154671997,-1.77402624031772,"245020","Slc35g2",FALSE,"Not_strict","Slc35g2",1.26996860558388
"G10090_15682",0.478223123753777,7.01689904836102,3.45456904393576,0.00195418136959561,0.00324660895986566,-2.24931590843648,"16478","Jund",FALSE,"Not_strict","Jund",1.19009172727335
"G10090_12225",-0.59731459483128,5.19619232513633,-3.45429344404089,0.00195553384181689,0.00324847879399205,-2.45806741003208,"246710","Rhobtb2",FALSE,"Not_strict","Rhobtb2",1.48630983108066
"G10090_5847",-1.2043526619685,-0.027641596832978,-3.45326579366522,0.00196058493502792,0.00325649152799264,-1.65271522694901,"329954","Catsper4",TRUE,"Down","Catsper4",2.99552621549298
