"panel","timepoint","gene_id","ENTREZID","SYMBOL","label_final","logFC","AveExpr","t","P.Value","FDR","B","strict_DEG","direction","label_score","neg_log10_FDR","DEG_class"
"Figure1E","4W","G10090_1992","72709","C1qtnf6","C1qtnf6",2.21804869555382,5.22240935228502,7.95599654625356,2.39154774246633e-08,3.00328048080245e-06,9.29824919118189,TRUE,"Up",12.2489612247511,5.52240410650347,"Up strict"
"Figure1E","4W","G10090_16418","329679","Fnip2","Fnip2",0.862719167694495,4.04743106095294,7.94806032765519,2.43568461537538e-08,3.00715468110701e-06,9.27904063653835,FALSE,"Not_strict",4.7638008601574,5.52184423221758,"Not strict"
"Figure1E","4W","G10090_29354","11761","Aox1","Aox1",-0.951334578665764,5.04154136578886,-7.94788947751118,2.43664391595706e-08,3.00715468110701e-06,9.26268459687999,FALSE,"Not_strict",5.25312135611469,5.52184423221758,"Not strict"
"Figure1E","4W","G10090_4194","103844","Inca1","Inca1",-1.16761872819137,2.22613785907469,-7.93835778329674,2.49078117169302e-08,3.03525924601535e-06,9.17961762968471,TRUE,"Down",6.44269153323175,5.51780420926563,"Down strict"
"Figure1E","4W","G10090_913","319229","Sctr","Sctr",-1.18039880672236,2.73619318356006,-7.92771838393222,2.55266789302989e-08,3.03525924601535e-06,9.20986370450564,TRUE,"Down",6.51320950434479,5.51780420926563,"Down strict"
"Figure1E","4W","G10090_14172","12505","Cd44","Cd44",1.84868719401649,6.5664686520477,7.92326511693116,2.57903720206237e-08,3.03525924601535e-06,9.22612129975732,TRUE,"Up",10.2006939807597,5.51780420926563,"Up strict"
"Figure1E","4W","G10090_33768","11409","Acads","Acads",-0.775073697065292,5.53909894636019,-7.92034288378189,2.59649228000907e-08,3.03525924601535e-06,9.20376520172011,FALSE,"Not_strict",4.27670490815795,5.51780420926563,"Not strict"
"Figure1E","4W","G10090_1705","66253","Aig1","Aig1",0.985243356888375,4.29847741327678,7.91993062065249,2.59896453586196e-08,3.03525924601535e-06,9.21261123131126,FALSE,"Not_strict",5.43637994178968,5.51780420926563,"Not strict"
"Figure1E","4W","G10090_3608","380921","Dgkh","Dgkh",0.810883638132258,3.33038859491678,7.91527819643337,2.62703194720332e-08,3.03525924601535e-06,9.20587804904011,FALSE,"Not_strict",4.4742971517108,5.51780420926563,"Not strict"
"Figure1E","4W","G10090_14416","14865","Gstm4","Gstm4",-0.731899773890065,3.83323434994184,-7.91453048851912,2.63157165053694e-08,3.03525924601535e-06,9.20413770133552,FALSE,"Not_strict",4.03847965313117,5.51780420926563,"Not strict"
"Figure1E","4W","G10090_21280","68259","Ift80","Ift80",0.745277312087316,3.70033620869496,7.9031989165566,2.70136383516078e-08,3.03525924601535e-06,9.18129933116532,FALSE,"Not_strict",4.11229428970556,5.51780420926563,"Not strict"
"Figure1E","4W","G10090_30726","12571","Cdk6","Cdk6",2.02165185588443,3.64565799286711,7.90158637814318,2.71144865696812e-08,3.03525924601535e-06,9.17368558938529,TRUE,"Up",11.1550791200688,5.51780420926563,"Up strict"
"Figure1E","4W","G10090_5588","13038","Ctsk","Ctsk",2.00025110458091,6.84172455483039,7.90113458649324,2.71428107661141e-08,3.03525924601535e-06,9.17387583843012,TRUE,"Up",11.0369939644448,5.51780420926563,"Up strict"
"Figure1E","4W","G10090_4255","19272","Ptprk","Ptprk",0.616151279338824,3.66215811513084,7.89836237332522,2.73172743177159e-08,3.03525924601535e-06,9.17049550125821,FALSE,"Not_strict",3.39980212268017,5.51780420926563,"Not strict"
"Figure1E","4W","G10090_19309","74030","Rin2","Rin2",1.57067887455965,6.65965382815256,7.89577572536599,2.74810959952267e-08,3.03525924601535e-06,9.1646319193027,TRUE,"Up",8.66669850544985,5.51780420926563,"Up strict"
"Figure1E","4W","G10090_10859","20661","Sort1","Sort1",-0.945218721525786,7.05828496129903,-7.89517560593351,2.75192473720744e-08,3.03525924601535e-06,9.16161588877603,FALSE,"Not_strict",5.21553184031166,5.51780420926563,"Not strict"
"Figure1E","4W","G10090_21484","66525","Timm50","Timm50",-0.608526678109272,5.11546220222861,-7.89449742317841,2.75624267939366e-08,3.03525924601535e-06,9.14027174497176,FALSE,"Not_strict",3.35773106592177,5.51780420926563,"Not strict"
"Figure1E","4W","G10090_10774","108797","Mex3b","Mex3b",2.21153141078076,2.63880744244221,7.87720774480185,2.86870133000753e-08,3.13436890041195e-06,9.0467621237953,TRUE,"Up",12.1719369129534,5.50384989045044,"Up strict"
"Figure1E","4W","G10090_6694","108655","Foxp1","Foxp1",1.08257605194477,6.06313803306059,7.87400708370941,2.89003000037984e-08,3.13436890041195e-06,9.11191321526218,TRUE,"Up",5.95833608490048,5.50384989045044,"Up strict"
"Figure1E","4W","G10090_8582","14595","B4galt1","B4galt1",0.765194841241871,6.6789898764402,7.86150400172402,2.9749176211222e-08,3.19312153050235e-06,9.08797575397457,FALSE,"Not_strict",4.20534598765823,5.49578455185763,"Not strict"
"Figure1E","4W","G10090_22127","65960","Twsg1","Twsg1",0.66814777243813,7.06177111894881,7.85949240826193,2.98881171477588e-08,3.19312153050235e-06,9.08144433199067,FALSE,"Not_strict",3.67199620612356,5.49578455185763,"Not strict"
"Figure1E","4W","G10090_17143","53418","B4galt2","B4galt2",1.15214554717226,3.85446834044618,7.84910400332149,3.0616300942758e-08,3.24668862441869e-06,9.05939212135117,TRUE,"Up",6.32361922775711,5.48855936064445,"Up strict"
"Figure1E","4W","G10090_18037","100515","Zfp518b","Zfp518b",0.72757211689574,3.42034672708656,7.83634163831675,3.15358337936137e-08,3.30657624988132e-06,9.03091725099435,FALSE,"Not_strict",3.98754735608903,5.48062145798317,"Not strict"
"Figure1E","4W","G10090_10300","102339","Cog4","Cog4",-0.621804183802239,5.97258712158082,-7.83487935606105,3.1642983112164e-08,3.30657624988132e-06,9.01754150042867,FALSE,"Not_strict",3.40787335241026,5.48062145798317,"Not strict"
"Figure1E","4W","G10090_33192","319945","Flad1","Flad1",-0.732426254471617,5.0530705259498,-7.82536307491251,3.23494645545909e-08,3.33873982762093e-06,8.98283775438906,FALSE,"Not_strict",4.01107190043929,5.47641742216483,"Not strict"
"Figure1E","4W","G10090_395","213556","Plekhh2","Plekhh2",1.26814764269228,3.50948839582046,7.82446170360596,3.24172140290101e-08,3.33873982762093e-06,9.00379650629603,TRUE,"Up",6.94490584431724,5.47641742216483,"Up strict"
"Figure1E","4W","G10090_17312","21351","Taldo1","Taldo1",-0.645999373160278,6.57509489593648,-7.81386024792749,3.32250429843195e-08,3.37166380423102e-06,8.97980102978343,FALSE,"Not_strict",3.53500917549486,5.47215573631493,"Not strict"
"Figure1E","4W","G10090_10664","52665","Echdc1","Echdc1",-1.39619921497096,4.50183698698844,-7.81351506067706,3.32516901742378e-08,3.37166380423102e-06,8.96527785975778,TRUE,"Down",7.64021954324175,5.47215573631493,"Down strict"
"Figure1E","4W","G10090_21065","18764","Pkd2","Pkd2",1.17384754865221,6.26913401066809,7.81103948562977,3.34434381252309e-08,3.37166380423102e-06,8.97206288935133,TRUE,"Up",6.42347659691641,5.47215573631493,"Up strict"
"Figure1E","4W","G10090_5553","19876","Robo1","Robo1",2.18071504595476,3.36095882673498,7.79538962949336,3.46821121881473e-08,3.47209173486375e-06,8.92600359853625,TRUE,"Up",11.9054149318229,5.45940880900856,"Up strict"
"Figure1E","4W","G10090_17402","72039","Mccc1","Mccc1",-0.973101416988526,5.32896686301524,-7.78945600726106,3.51639541100319e-08,3.47364168238153e-06,8.90351935198969,FALSE,"Not_strict",5.31236983510549,5.45921498248947,"Not strict"
"Figure1E","4W","G10090_18358","11491","Adam17","Adam17",0.742783215891339,5.37900647078033,7.78751835765284,3.53227825043893e-08,3.47364168238153e-06,8.90347920812128,FALSE,"Not_strict",4.05501326093571,5.45921498248947,"Not strict"
"Figure1E","4W","G10090_29177","66887","Lonp2","Lonp2",-0.598060442848836,6.08121557993774,-7.78284990254175,3.57084790282634e-08,3.47364168238153e-06,8.90141407634076,FALSE,"Not_strict",3.26494053003465,5.45921498248947,"Not strict"
"Figure1E","4W","G10090_14237","15529","Sdc2","Sdc2",1.94761999788217,7.55381326034627,7.78096116664479,3.58657450438632e-08,3.47364168238153e-06,8.88946064420537,TRUE,"Up",10.6324762726345,5.45921498248947,"Up strict"
"Figure1E","4W","G10090_5112","53422","Ybx2","Ybx2",-1.18596721379963,2.96207710632372,-7.78042166456266,3.591079693996e-08,3.47364168238153e-06,8.89667236843108,TRUE,"Down",6.47444998231621,5.45921498248947,"Down strict"
"Figure1E","4W","G10090_16199","14873","Gsto1","Gsto1",-0.59670936538795,5.1546849088204,-7.77424976937167,3.64303335003642e-08,3.47975003317354e-06,8.86578314222652,FALSE,"Not_strict",3.25710940048744,5.4584519523501,"Not strict"
"Figure1E","4W","G10090_16018","329910","Acot11","Acot11",1.24114619109241,3.82356633990135,7.77365644833405,3.64806818781382e-08,3.47975003317354e-06,8.88943411945302,TRUE,"Up",6.77473684992025,5.4584519523501,"Up strict"
"Figure1E","4W","G10090_13634","72828","Ubash3b","Ubash3b",0.983530908709041,2.58321402164969,7.77104484889639,3.67031471786256e-08,3.47975003317354e-06,8.84575580320185,FALSE,"Not_strict",5.36855620883954,5.4584519523501,"Not strict"
"Figure1E","4W","G10090_4840","15251","Hif1a","Hif1a",1.18436287018642,5.90504568882895,7.76418522938053,3.72941157362696e-08,3.50122417820682e-06,8.86118508564544,TRUE,"Up",6.46162335597077,5.45578008111122,"Up strict"
"Figure1E","4W","G10090_20478","74761","Mxra8","Mxra8",1.5672444918604,7.27319513083416,7.76182251530114,3.74999169125741e-08,3.50122417820682e-06,8.85722310216692,TRUE,"Up",8.55054128092327,5.45578008111122,"Up strict"
"Figure1E","4W","G10090_26689","68453","Gpihbp1","Gpihbp1",-0.849276064571154,4.29744453389164,-7.75929979337418,3.77209396862325e-08,3.50122417820682e-06,8.84231764856416,FALSE,"Not_strict",4.63346343645183,5.45578008111122,"Not strict"
"Figure1E","4W","G10090_17598","14726","Pdpn","Pdpn",1.67177856676217,5.47224051107716,7.75717744786812,3.79079175483415e-08,3.50122417820682e-06,8.84479761702101,TRUE,"Up",9.12085620456972,5.45578008111122,"Up strict"
"Figure1E","4W","G10090_19874","12509","Cd59a","Cd59a",-0.858934782753702,5.07329136166292,-7.74912617881706,3.86259050422588e-08,3.52668950960313e-06,8.80882706553945,FALSE,"Not_strict",4.68345594718516,5.45263277401602,"Not strict"
"Figure1E","4W","G10090_12745","66650","Nepn","Nepn",-1.47891878290992,-0.589041107120731,-7.74856657078782,3.86763239038622e-08,3.52668950960313e-06,7.75494233940913,TRUE,"Down",8.06400102580253,5.45263277401602,"Down strict"
"Figure1E","4W","G10090_25627","209032","Zc3hav1l","Zc3hav1l",1.22813609558619,2.42376243624955,7.72593141316292,4.07732080377594e-08,3.69436231815547e-06,8.72574561308511,TRUE,"Up",6.6718008452516,5.43246051413148,"Up strict"
"Figure1E","4W","G10090_14458","53619","Blcap","Blcap",-0.615684543137569,5.52398595856799,-7.70421794850126,4.28941727724763e-08,3.86209419755201e-06,8.70960502094298,FALSE,"Not_strict",3.33280949304865,5.4131771378642,"Not strict"
"Figure1E","4W","G10090_33654","56213","Htra1","Htra1",1.90813504770515,8.00337437738754,7.70023328745219,4.32954989364278e-08,3.87386476733688e-06,8.69025070275781,TRUE,"Up",10.3265512368703,5.41185554412916,"Up strict"
"Figure1E","4W","G10090_22885","14860","Gsta4","Gsta4",-1.21216070112671,3.64998503582425,-7.69702891082427,4.36210246482714e-08,3.87874899915934e-06,8.71528332573777,TRUE,"Down",6.55937529138969,5.41130832346956,"Down strict"
"Figure1E","4W","G10090_24623","14314","Fstl1","Fstl1",1.55603014825716,8.71800266781625,7.6821324708272,4.51675499613411e-08,3.96649116632836e-06,8.60569292033888,TRUE,"Up",8.40504234798523,5.40159350858293,"Up strict"
"Figure1E","4W","G10090_14584","51798","Ech1","Ech1",-0.794492830277677,7.03408372860692,-7.67804709384754,4.56014184103204e-08,3.96649116632836e-06,8.67399042252457,FALSE,"Not_strict",4.29152731464358,5.40159350858293,"Not strict"
"Figure1E","4W","G10090_4594","74117","Actr3","Actr3",0.690193741897076,7.08497925454341,7.67709889614778,4.57027260322999e-08,3.96649116632836e-06,8.67134828901002,FALSE,"Not_strict",3.72814603589581,5.40159350858293,"Not strict"
"Figure1E","4W","G10090_20130","319480","Itga11","Itga11",1.8467903744991,5.20540514552116,7.67697430332117,4.57160549346311e-08,3.96649116632836e-06,8.66247792899043,TRUE,"Up",9.97561089860778,5.40159350858293,"Up strict"
"Figure1E","4W","G10090_16534","15108","Hsd17b10","Hsd17b10",-0.700626483909044,5.53627675771703,-7.67087493683943,4.63734537456764e-08,3.99929134833194e-06,8.63331268485924,FALSE,"Not_strict",3.78199364021985,5.39801695636563,"Not strict"
"Figure1E","4W","G10090_14637","171285","Havcr2","Havcr2",2.10541402313983,1.63611088837383,7.66191878531024,4.73563487068078e-08,4.05960172506983e-06,8.40650886172479,TRUE,"Up",11.3513745958734,5.39151657161711,"Up strict"
"Figure1E","4W","G10090_23861","12825","Col3a1","Col3a1",2.19709764197913,11.8880277421322,7.65154875794382,4.85210992697683e-08,4.1140116996626e-06,8.06636372292355,TRUE,"Up",11.8329845209903,5.38573447756796,"Up strict"
"Figure1E","4W","G10090_3211","83925","Trps1","Trps1",1.2318327688599,5.21182375489693,7.65115588212067,4.85657989133123e-08,4.1140116996626e-06,8.59514053205509,TRUE,"Up",6.63432421384679,5.38573447756796,"Up strict"
"Figure1E","4W","G10090_25551","12818","Col14a1","Col14a1",1.94791171505782,7.38531898951319,7.64622263990123,4.91306826847995e-08,4.13738149009171e-06,8.59392642133779,TRUE,"Up",10.4861433330969,5.3832744328383,"Up strict"
"Figure1E","4W","G10090_11364","73205","C9orf72","C9orf72",-0.697682344879817,4.70375535430796,-7.64349843260829,4.94454979740032e-08,4.13954239178848e-06,8.56726963272837,FALSE,"Not_strict",3.75565731791557,5.38304766557124,"Not strict"
"Figure1E","4W","G10090_11077","76826","Nubpl","Nubpl",-0.832683416249526,2.12919973960638,-7.63059731149183,5.09646663846588e-08,4.23275740747141e-06,8.50086263348156,FALSE,"Not_strict",4.47432160205591,5.37337662158401,"Not strict"
"Figure1E","4W","G10090_26918","74147","Ehhadh","Ehhadh",-0.940795361225763,3.58682343702781,-7.62904831260206,5.11502536667054e-08,4.23275740747141e-06,8.5606970392269,FALSE,"Not_strict",5.0552477997052,5.37337662158401,"Not strict"
"Figure1E","4W","G10090_26636","76263","Gstk1","Gstk1",-0.987383189699568,4.90944664245541,-7.62307039800585,5.18729851409543e-08,4.26789457056265e-06,8.51946712122336,FALSE,"Not_strict",5.3020367421336,5.36978631745479,"Not strict"
"Figure1E","4W","G10090_31209","20969","Sdc1","Sdc1",2.28945657705889,5.06586957721995,7.61156877448282,5.32930830901744e-08,4.35967872867964e-06,8.51784423129193,TRUE,"Up",12.2727361822075,5.36054551336959,"Up strict"
"Figure1E","4W","G10090_15395","50706","Postn","Postn",2.2202367743276,7.47804094176964,7.60297304546141,5.43803305095666e-08,4.42334552031224e-06,8.49264132758663,TRUE,"Up",11.887700829121,5.35424913530728,"Up strict"
"Figure1E","4W","G10090_26943","66616","Snx9","Snx9",0.608114466337462,6.65804273738631,7.59538266086054,5.53592847009507e-08,4.44823186753004e-06,8.48454148515307,FALSE,"Not_strict",3.25451465278826,5.35181258289986,"Not strict"
"Figure1E","4W","G10090_13218","235169","Foxred1","Foxred1",-0.486679765026571,4.09164688524441,-7.59171764441701,5.58384121035849e-08,4.44823186753004e-06,8.46222755704923,FALSE,"Not_strict",2.60461889031195,5.35181258289986,"Not strict"
"Figure1E","4W","G10090_21021","93874","Pcdhb3","Pcdhb3",1.61553173144859,-0.215717438196098,7.58915804001201,5.61755444640785e-08,4.44823186753004e-06,7.59144867396695,TRUE,"Up",8.64602304844056,5.35181258289986,"Up strict"
"Figure1E","4W","G10090_11707","56794","Hacl1","Hacl1",-0.725659678232113,3.76535191609725,-7.58853874643355,5.62574258403944e-08,4.44823186753004e-06,8.46399233759551,FALSE,"Not_strict",3.88359459686568,5.35181258289986,"Not strict"
"Figure1E","4W","G10090_2805","14268","Fn1","Fn1",3.1114096585538,11.9293389015547,7.58737415739786,5.64117357659703e-08,4.44823186753004e-06,7.90173092637612,TRUE,"Up",16.6516813612043,5.35181258289986,"Up strict"
"Figure1E","4W","G10090_16466","93735","Wnt16","Wnt16",3.9999084394722,-0.200876449572102,7.58374579934311,5.68952822559623e-08,4.44823186753004e-06,7.20120299303999,TRUE,"Up",21.4067603168146,5.35181258289986,"Up strict"
"Figure1E","4W","G10090_999","60525","Acss2","Acss2",-1.17075566259381,5.06282199445556,-7.58326590161263,5.69595544871064e-08,4.44823186753004e-06,8.42848715816486,TRUE,"Down",6.2656648865708,5.35181258289986,"Down strict"
"Figure1E","4W","G10090_3227","223753","Cerk","Cerk",1.23850197035888,5.04566002059795,7.57983022554945,5.74218669132067e-08,4.44823186753004e-06,8.43068760424647,TRUE,"Up",6.62823042891294,5.35181258289986,"Up strict"
"Figure1E","4W","G10090_8151","319901","Dsel","Dsel",1.50509098590646,4.20757671686043,7.57937996291296,5.74827392772463e-08,4.44823186753004e-06,8.44304546652862,TRUE,"Up",8.05496487678336,5.35181258289986,"Up strict"
"Figure1E","4W","G10090_27136","66419","Mrpl11","Mrpl11",-0.768540383722132,4.8609846352446,-7.56808050023192,5.90321674587701e-08,4.50321060472379e-06,8.39125774062989,FALSE,"Not_strict",4.10898405510314,5.34647774161566,"Not strict"
"Figure1E","4W","G10090_10762","66119","Tomm6","Tomm6",-0.409334114279305,5.69264849924075,-7.5663048072771,5.92795159964586e-08,4.50321060472379e-06,8.39477484824112,FALSE,"Not_strict",2.18849573087826,5.34647774161566,"Not strict"
"Figure1E","4W","G10090_12014","100702","Gbp6","Gbp6",-1.08552032928265,4.00964397934078,-7.56409125494971,5.95893429250944e-08,4.50321060472379e-06,8.40249817892442,TRUE,"Down",5.80371027858101,5.34647774161566,"Down strict"
"Figure1E","4W","G10090_16803","14745","Lpar1","Lpar1",1.18366342126708,5.76077169645712,7.56290341240574,5.97562858823909e-08,4.50321060472379e-06,8.39749178448179,TRUE,"Up",6.32843013536908,5.34647774161566,"Up strict"
"Figure1E","4W","G10090_10108","15107","Hadh","Hadh",-0.872066759153097,6.82451295635594,-7.5628344189247,5.97659971289131e-08,4.50321060472379e-06,8.41143828051408,FALSE,"Not_strict",4.66248551701494,5.34647774161566,"Not strict"
"Figure1E","4W","G10090_8414","20280","Scp2","Scp2",-0.805323480750506,7.83001333627627,-7.55045646748367,6.15346728105561e-08,4.61220092123519e-06,8.3724224580535,FALSE,"Not_strict",4.29728000732468,5.33609178180165,"Not strict"
"Figure1E","4W","G10090_17700","18516","Pbx3","Pbx3",0.834842660293663,3.0499303386297,7.54763357513456,6.19454806134674e-08,4.61734833570326e-06,8.37419747934098,FALSE,"Not_strict",4.45439264333954,5.33560736076025,"Not strict"
"Figure1E","4W","G10090_495","269514","Fbxl4","Fbxl4",-0.819607217265825,4.60101061034758,-7.54165620035972,6.28246405121974e-08,4.61734833570326e-06,8.33383467727152,FALSE,"Not_strict",4.37310230137576,5.33560736076025,"Not strict"
"Figure1E","4W","G10090_638","279572","Tlr13","Tlr13",1.70244514673232,2.15331603743816,7.53910167046103,6.32042487854483e-08,4.61734833570326e-06,8.26714594433041,TRUE,"Up",9.08357885619554,5.33560736076025,"Up strict"
"Figure1E","4W","G10090_5003","102747","Lrrc49","Lrrc49",1.07344096048145,3.65555619206065,7.53800174680002,6.33684217957223e-08,4.61734833570326e-06,8.35412065006623,TRUE,"Up",5.72745949008639,5.33560736076025,"Up strict"
"Figure1E","4W","G10090_25614","76365","Tbx18","Tbx18",1.70592436976288,3.76167065796507,7.53668116468989,6.35661065804897e-08,4.61734833570326e-06,8.35234651009892,TRUE,"Up",9.10214262420711,5.33560736076025,"Up strict"
"Figure1E","4W","G10090_11497","69863","Ttc39b","Ttc39b",0.808345565115635,3.66807482731476,7.53513260109188,6.37987231997963e-08,4.61734833570326e-06,8.34631761365508,FALSE,"Not_strict",4.31301454726889,5.33560736076025,"Not strict"
