"source_type","contrast_key","file","basename","score","valid_de_table"
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_pig_signature_gene_list_up.csv","step18_pig_signature_gene_list_up.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_pig_signature_gene_table.csv","step18_pig_signature_gene_table.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_pig_signature_mapped_but_missing_in_counts.csv","step18_pig_signature_mapped_but_missing_in_counts.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepA_pig_early_fastq_inventory_fix_v2.csv","stepA_pig_early_fastq_inventory_fix_v2.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepA_pig_early_fastq_pair_check_v2.csv","stepA_pig_early_fastq_pair_check_v2.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepB_pig_early_fastq_inventory.csv","stepB_pig_early_fastq_inventory.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepB_pig_early_fastq_pair_check.csv","stepB_pig_early_fastq_pair_check.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix_parser_pig_early_strandness_failures.csv","stepBfix_parser_pig_early_strandness_failures.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix2_pig_early_strandness_failures.csv","stepBfix2_pig_early_strandness_failures.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix3_pig_early_strandness_failures.csv","stepBfix3_pig_early_strandness_failures.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/checks/stepC_check_items.csv","stepC_check_items.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/checks/stepC_check_key_files.csv","stepC_check_key_files.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_pig_early_fastq_pair_check.csv","stepC_pig_early_fastq_pair_check.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_rerun_fixed_tool_path_check.csv","stepC_rerun_fixed_tool_path_check.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_rerun_fixed_v2_pig_early_fastq_inventory.csv","stepC_rerun_fixed_v2_pig_early_fastq_inventory.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_rerun_fixed_v2_pig_early_fastq_pair_check.csv","stepC_rerun_fixed_v2_pig_early_fastq_pair_check.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_rerun_fixed_v2_tool_path_check.csv","stepC_rerun_fixed_v2_tool_path_check.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_strict_v3_pig_early_fastq_inventory.csv","stepC_strict_v3_pig_early_fastq_inventory.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_strict_v3_pig_early_fastq_pair_check.csv","stepC_strict_v3_pig_early_fastq_pair_check.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_strict_v3_tool_path_check.csv","stepC_strict_v3_tool_path_check.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepD_windows_cmd_fix_pig_early_fastq_inventory.csv","stepD_windows_cmd_fix_pig_early_fastq_inventory.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepD_windows_cmd_fix_pig_early_fastq_pair_check.csv","stepD_windows_cmd_fix_pig_early_fastq_pair_check.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepD_windows_cmd_fix_tool_path_check.csv","stepD_windows_cmd_fix_tool_path_check.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepE_pig_early_fastq_inventory.csv","stepE_pig_early_fastq_inventory.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepE_pig_early_fastq_pair_check.csv","stepE_pig_early_fastq_pair_check.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepG_overrepresented_sequences_likely_adapter_like.csv","stepG_overrepresented_sequences_likely_adapter_like.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepG_overrepresented_sequences_long.csv","stepG_overrepresented_sequences_long.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepG_overrepresented_sequences_module_info.csv","stepG_overrepresented_sequences_module_info.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_fgsea_full_hallmark_t7_vs_Control.csv","step20_current78_fgsea_full_hallmark_t7_vs_Control.csv",-35,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_current78_pig_early_signature_remap/step18_current78_human_genes_with_mouse_direction.csv","step18_current78_human_genes_with_mouse_direction.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_current78_pig_early_signature_remap/step18_current78_human_to_pig_gorth_counted_pairs.csv","step18_current78_human_to_pig_gorth_counted_pairs.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_current78_pig_early_signature_remap/step18_current78_human_to_pig_gorth_raw.csv","step18_current78_human_to_pig_gorth_raw.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_current78_pig_early_signature_remap/step18_current78_human_to_pig_strict_1to1_pairs.csv","step18_current78_human_to_pig_strict_1to1_pairs.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_current78_pig_early_signature_remap/step18_current78_human_to_pig_strict_1to1_with_presence.csv","step18_current78_human_to_pig_strict_1to1_with_presence.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_current78_pig_early_signature_remap/step18_current78_input_file_audit.csv","step18_current78_input_file_audit.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_current78_pig_early_signature_remap/step18_current78_mapping_and_software_versions.csv","step18_current78_mapping_and_software_versions.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_current78_pig_early_signature_remap/step18_current78_pig_signature_gene_list_all.csv","step18_current78_pig_signature_gene_list_all.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_current78_pig_early_signature_remap/step18_current78_pig_signature_gene_list_down.csv","step18_current78_pig_signature_gene_list_down.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_current78_pig_early_signature_remap/step18_current78_pig_signature_gene_list_up.csv","step18_current78_pig_signature_gene_list_up.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_current78_pig_early_signature_remap/step18_current78_pig_signature_gene_table.csv","step18_current78_pig_signature_gene_table.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_current78_pig_early_signature_remap/step18_current78_pig_signature_validation_table.csv","step18_current78_pig_signature_validation_table.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step19_current78_pig_signature_score/step19_current78_input_file_audit.csv","step19_current78_input_file_audit.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step19_current78_pig_signature_score/step19_current78_pig_signature_gene_metadata.csv","step19_current78_pig_signature_gene_metadata.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step19_current78_pig_signature_score/step19_current78_pig_signature_logCPM_matrix.csv","step19_current78_pig_signature_logCPM_matrix.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step19_current78_pig_signature_score/step19_current78_pig_signature_score_group_comparisons.csv","step19_current78_pig_signature_score_group_comparisons.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step19_current78_pig_signature_score/step19_current78_pig_signature_score_software_versions.csv","step19_current78_pig_signature_score_software_versions.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step19_current78_pig_signature_score/step19_current78_pig_signature_scores_by_sample.csv","step19_current78_pig_signature_scores_by_sample.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step19_current78_pig_signature_score/step19_current78_pig_signature_scores_long.csv","step19_current78_pig_signature_scores_long.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step19_current78_pig_signature_score/step19_current78_pig_signature_TMM_logCPM_matrix.csv","step19_current78_pig_signature_TMM_logCPM_matrix.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step19_current78_pig_signature_score/step19_current78_pig_signature_zscore_matrix.csv","step19_current78_pig_signature_zscore_matrix.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step19_current78_pig_signature_score/step19_current78_plot_files.csv","step19_current78_plot_files.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step19_current78_pig_signature_score/step19_current78_sample_metadata_used.csv","step19_current78_sample_metadata_used.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step19_current78_pig_signature_score/step19_current78_TMM_normalization_factors.csv","step19_current78_TMM_normalization_factors.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_available_gene_id_to_symbol_mapping_audit.csv","step20_current78_available_gene_id_to_symbol_mapping_audit.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_fgsea_full_hallmark_combined.csv","step20_current78_fgsea_full_hallmark_combined.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_fgsea_reproducibility_settings.csv","step20_current78_fgsea_reproducibility_settings.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_hallmark_gene_set_coverage.csv","step20_current78_hallmark_gene_set_coverage.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_input_file_audit.csv","step20_current78_input_file_audit.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_sus_scrofa_hallmark_membership.csv","step20_current78_sus_scrofa_hallmark_membership.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_target_pathway_plot_files.csv","step20_current78_target_pathway_plot_files.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_target_pathway_results_from_full_hallmark.csv","step20_current78_target_pathway_results_from_full_hallmark.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_target_pathway_running_curve_source_data.csv","step20_current78_target_pathway_running_curve_source_data.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step21_current78_Figure4C_validation_flow_barplot/step21_current78_Figure4C_validation_flow_source_data.csv","step21_current78_Figure4C_validation_flow_source_data.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step21_current78_Figure4C_core_heatmap/step21_current78_pig_core_ortholog_gene_table.csv","step21_current78_pig_core_ortholog_gene_table.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step21_current78_Figure4C_core_heatmap/step21_current78_pig_core_ortholog_heatmap_zscore_matrix.csv","step21_current78_pig_core_ortholog_heatmap_zscore_matrix.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step21_current78_Figure4C_core_heatmap/step21_current78_pig_core_ortholog_logCPM_matrix.csv","step21_current78_pig_core_ortholog_logCPM_matrix.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step21_current78_Figure4C_core_heatmap/step21_current78_pig_core_ortholog_sample_annotation.csv","step21_current78_pig_core_ortholog_sample_annotation.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step22_current78_Figure4D_core_heatmap_step09_style/step22_current78_Figure4D_core_heatmap_zscore_matrix.csv","step22_current78_Figure4D_core_heatmap_zscore_matrix.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step22_current78_Figure4D_core_heatmap_step09_style_old/step22_current78_Figure4D_core_heatmap_zscore_matrix.csv","step22_current78_Figure4D_core_heatmap_zscore_matrix.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step22_current78_Figure4D_core_heatmap_step09_style/step22_current78_Figure4D_core_ortholog_gene_table.csv","step22_current78_Figure4D_core_ortholog_gene_table.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step22_current78_Figure4D_core_heatmap_step09_style_old/step22_current78_Figure4D_core_ortholog_gene_table.csv","step22_current78_Figure4D_core_ortholog_gene_table.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step22_current78_Figure4D_core_heatmap_step09_style/step22_current78_Figure4D_core_sample_annotation.csv","step22_current78_Figure4D_core_sample_annotation.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step22_current78_Figure4D_core_heatmap_step09_style_old/step22_current78_Figure4D_core_sample_annotation.csv","step22_current78_Figure4D_core_sample_annotation.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step22_current78_Figure4D_core_heatmap_step09_style/step22_current78_Figure4D_core_TMM_logCPM_matrix.csv","step22_current78_Figure4D_core_TMM_logCPM_matrix.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step22_current78_Figure4D_core_heatmap_step09_style/step22_current78_Figure4D_full_matrix_TMM_normalization_factors.csv","step22_current78_Figure4D_full_matrix_TMM_normalization_factors.csv",-40,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/Figure4_descriptive_score_GSEA_summary/pig_early_descriptive_score_GSEA_summary_run_summary.csv","pig_early_descriptive_score_GSEA_summary_run_summary.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/Figure4_descriptive_score_GSEA_summary/pig_early_integrated_score_GSEA_descriptive_summary.csv","pig_early_integrated_score_GSEA_descriptive_summary.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/Figure4_descriptive_score_GSEA_summary/pig_early_target_Hallmark_GSEA_NES_descriptive_summary.csv","pig_early_target_Hallmark_GSEA_NES_descriptive_summary.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step11_fastqc_module_status_wide.csv","step11_fastqc_module_status_wide.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step12_fastqc_key_module_evidence.csv","step12_fastqc_key_module_evidence.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step12_fastqc_trimming_decision_summary.csv","step12_fastqc_trimming_decision_summary.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step13_pig_early_subread_index_candidates.csv","step13_pig_early_subread_index_candidates.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step14_pig_early_index_reuse_decision_summary.csv","step14_pig_early_index_reuse_decision_summary.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step17_pig_early_DE_filter_stats.csv","step17_pig_early_DE_filter_stats.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step17_pig_early_DE_run_summary.csv","step17_pig_early_DE_run_summary.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepB_pig_early_fastq_manifest_wide.csv","stepB_pig_early_fastq_manifest_wide.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix_parser_pig_early_strandness_featureCounts_detail.csv","stepBfix_parser_pig_early_strandness_featureCounts_detail.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix2_pig_early_strandness_featureCounts_detail.csv","stepBfix2_pig_early_strandness_featureCounts_detail.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix3_pig_early_strandness_featureCounts_detail.csv","stepBfix3_pig_early_strandness_featureCounts_detail.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_rerun_fixed_v2_pig_early_fastq_manifest_wide.csv","stepC_rerun_fixed_v2_pig_early_fastq_manifest_wide.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_strict_v3_pig_early_fastq_manifest_wide.csv","stepC_strict_v3_pig_early_fastq_manifest_wide.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_strict_v3_pig_early_fastqc_detail.csv","stepC_strict_v3_pig_early_fastqc_detail.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepE_pig_early_fastqc_detail.csv","stepE_pig_early_fastqc_detail.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepF_fastqc_module_status_wide.csv","stepF_fastqc_module_status_wide.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/fastqc_manual_smoke_test_summary.csv","fastqc_manual_smoke_test_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/fastqc_smoke_test_cmd_fix_summary.csv","fastqc_smoke_test_cmd_fix_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/fastqc_smoke_test_no_option_summary.csv","fastqc_smoke_test_no_option_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/pig_early_GSEA_msigdb_sus_scrofa_hallmark_summary.csv","pig_early_GSEA_msigdb_sus_scrofa_hallmark_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step09_pig_early_core_group_summary.csv","step09_pig_early_core_group_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step09_pig_early_core_sample_fastq_manifest.csv","step09_pig_early_core_sample_fastq_manifest.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step09_pig_early_fastq_pair_check_summary.csv","step09_pig_early_fastq_pair_check_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step10_fastqc_tool_summary.csv","step10_fastqc_tool_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step11_fastqc_basic_stats_by_fastq.csv","step11_fastqc_basic_stats_by_fastq.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step11_fastqc_module_status_long.csv","step11_fastqc_module_status_long.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step11_fastqc_module_summary_counts.csv","step11_fastqc_module_summary_counts.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step11_fastqc_overall_qc_summary.csv","step11_fastqc_overall_qc_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step13_pig_early_fasta_candidates.csv","step13_pig_early_fasta_candidates.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step13_pig_early_gtf_candidates.csv","step13_pig_early_gtf_candidates.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step13_pig_early_reference_selection_summary.csv","step13_pig_early_reference_selection_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step14_pig_early_canonical_reference_manifest.csv","step14_pig_early_canonical_reference_manifest.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step15K_pig_early_alignment_manifest.csv","step15K_pig_early_alignment_manifest.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step15K_pig_early_alignment_status_summary.csv","step15K_pig_early_alignment_status_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step15K_pig_early_alignment_status_table.csv","step15K_pig_early_alignment_status_table.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step16_pig_early_bam_manifest_used.csv","step16_pig_early_bam_manifest_used.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step16_pig_early_featurecounts_annotation.csv","step16_pig_early_featurecounts_annotation.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step16_pig_early_featurecounts_full_table.csv","step16_pig_early_featurecounts_full_table.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step16_pig_early_featurecounts_run_summary.csv","step16_pig_early_featurecounts_run_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step16_pig_early_featurecounts_stat_table.csv","step16_pig_early_featurecounts_stat_table.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step16_pig_early_featurecounts_summary_by_sample.csv","step16_pig_early_featurecounts_summary_by_sample.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_pig_signature_summary.csv","step18_pig_signature_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepA_pig_early_fastq_inventory_summary_v2.csv","stepA_pig_early_fastq_inventory_summary_v2.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepB_pig_early_bam_manifest_for_strandness.csv","stepB_pig_early_bam_manifest_for_strandness.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix_parser_pig_early_strandness_featureCounts_summary.csv","stepBfix_parser_pig_early_strandness_featureCounts_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix_parser_pig_early_strandness_overall_summary.csv","stepBfix_parser_pig_early_strandness_overall_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix2_pig_early_strandness_featureCounts_summary.csv","stepBfix2_pig_early_strandness_featureCounts_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix2_pig_early_strandness_overall_summary.csv","stepBfix2_pig_early_strandness_overall_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix3_pig_early_bam_manifest_checked.csv","stepBfix3_pig_early_bam_manifest_checked.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix3_pig_early_strandness_featureCounts_summary.csv","stepBfix3_pig_early_strandness_featureCounts_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix3_pig_early_strandness_overall_summary.csv","stepBfix3_pig_early_strandness_overall_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/checks/stepC_check_fastqc_missing_or_extra.csv","stepC_check_fastqc_missing_or_extra.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/checks/stepC_check_overall_summary.csv","stepC_check_overall_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/checks/stepC_check_summary_preview.csv","stepC_check_summary_preview.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_pig_early_fastqc_input_inventory.csv","stepC_pig_early_fastqc_input_inventory.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_pig_early_fastqc_multiqc_summary.csv","stepC_pig_early_fastqc_multiqc_summary.csv",-70,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepC_pig_early_fastqc_output_inventory.csv","stepC_pig_early_fastqc_output_inventory.csv",-70,FALSE
