"pathway","gene_symbol"
"HALLMARK_ANDROGEN_RESPONSE","Slc26a2"
"HALLMARK_ANDROGEN_RESPONSE","Slc38a2"
"HALLMARK_ANDROGEN_RESPONSE","Sms"
"HALLMARK_ANDROGEN_RESPONSE","Sord"
"HALLMARK_ANDROGEN_RESPONSE","Spcs3"
"HALLMARK_ANDROGEN_RESPONSE","Spdef"
"HALLMARK_ANDROGEN_RESPONSE","Srf"
"HALLMARK_ANDROGEN_RESPONSE","Srp19"
"HALLMARK_ANDROGEN_RESPONSE","Steap4"
"HALLMARK_ANDROGEN_RESPONSE","Stk39"
"HALLMARK_ANDROGEN_RESPONSE","Tmem50a"
"HALLMARK_ANDROGEN_RESPONSE","Tmprss2"
"HALLMARK_ANDROGEN_RESPONSE","Tnfaip8"
"HALLMARK_ANDROGEN_RESPONSE","Tpd52"
"HALLMARK_ANDROGEN_RESPONSE","Tsc22d1"
"HALLMARK_ANDROGEN_RESPONSE","Uap1"
"HALLMARK_ANDROGEN_RESPONSE","Ube2i"
"HALLMARK_ANDROGEN_RESPONSE","Ube2j1"
"HALLMARK_ANDROGEN_RESPONSE","Vapa"
"HALLMARK_ANDROGEN_RESPONSE","Xrcc5"
"HALLMARK_ANDROGEN_RESPONSE","Xrcc6"
"HALLMARK_ANDROGEN_RESPONSE","Zbtb10"
"HALLMARK_ANDROGEN_RESPONSE","Zmiz1"
"HALLMARK_ANGIOGENESIS","Apoh"
"HALLMARK_ANGIOGENESIS","App"
"HALLMARK_ANGIOGENESIS","Ccnd2"
"HALLMARK_ANGIOGENESIS","Col3a1"
"HALLMARK_ANGIOGENESIS","Col5a2"
"HALLMARK_ANGIOGENESIS","Cxcl5"
"HALLMARK_ANGIOGENESIS","Fgfr1"
"HALLMARK_ANGIOGENESIS","Fstl1"
"HALLMARK_ANGIOGENESIS","Itgav"
"HALLMARK_ANGIOGENESIS","Jag1"
"HALLMARK_ANGIOGENESIS","Jag2"
"HALLMARK_ANGIOGENESIS","Kcnj8"
"HALLMARK_ANGIOGENESIS","Lpl"
"HALLMARK_ANGIOGENESIS","Lrpap1"
"HALLMARK_ANGIOGENESIS","Lum"
"HALLMARK_ANGIOGENESIS","Msx1"
"HALLMARK_ANGIOGENESIS","Nrp1"
"HALLMARK_ANGIOGENESIS","Olr1"
"HALLMARK_ANGIOGENESIS","Pdgfa"
"HALLMARK_ANGIOGENESIS","Pf4"
"HALLMARK_ANGIOGENESIS","Pglyrp1"
"HALLMARK_ANGIOGENESIS","Postn"
"HALLMARK_ANGIOGENESIS","Prg2"
"HALLMARK_ANGIOGENESIS","Ptk2"
"HALLMARK_ANGIOGENESIS","S100a4"
"HALLMARK_ANGIOGENESIS","Serpina5"
"HALLMARK_ANGIOGENESIS","Slco2a1"
"HALLMARK_ANGIOGENESIS","Spp1"
"HALLMARK_ANGIOGENESIS","Stc1"
"HALLMARK_ANGIOGENESIS","Thbd"
"HALLMARK_ANGIOGENESIS","Timp1"
"HALLMARK_ANGIOGENESIS","Tnfrsf21"
"HALLMARK_ANGIOGENESIS","Vav2"
"HALLMARK_ANGIOGENESIS","Vcan"
"HALLMARK_ANGIOGENESIS","Vegfa"
"HALLMARK_ANGIOGENESIS","Vtn"
"HALLMARK_APICAL_JUNCTION","Acta1"
"HALLMARK_APICAL_JUNCTION","Actb"
"HALLMARK_APICAL_JUNCTION","Actc1"
"HALLMARK_APICAL_JUNCTION","Actg1"
"HALLMARK_APICAL_JUNCTION","Actg2"
"HALLMARK_APICAL_JUNCTION","Actn1"
"HALLMARK_APICAL_JUNCTION","Actn2"
"HALLMARK_APICAL_JUNCTION","Actn3"
"HALLMARK_APICAL_JUNCTION","Actn4"
"HALLMARK_APICAL_JUNCTION","Adam15"
"HALLMARK_APICAL_JUNCTION","Adam23"
"HALLMARK_APICAL_JUNCTION","Adam9"
"HALLMARK_APICAL_JUNCTION","Adamts5"
"HALLMARK_APICAL_JUNCTION","Adra1b"
"HALLMARK_APICAL_JUNCTION","Akt2"
"HALLMARK_APICAL_JUNCTION","Akt3"
"HALLMARK_APICAL_JUNCTION","Alox8"
"HALLMARK_APICAL_JUNCTION","Amh"
"HALLMARK_APICAL_JUNCTION","Amigo1"
"HALLMARK_APICAL_JUNCTION","Amigo2"
"HALLMARK_APICAL_JUNCTION","Arhgef6"
"HALLMARK_APICAL_JUNCTION","Arpc2"
"HALLMARK_APICAL_JUNCTION","Atp1a3"
"HALLMARK_APICAL_JUNCTION","B4galt1"
"HALLMARK_APICAL_JUNCTION","Baiap2"
"HALLMARK_APICAL_JUNCTION","Bmp1"
"HALLMARK_APICAL_JUNCTION","Cadm2"
"HALLMARK_APICAL_JUNCTION","Cadm3"
"HALLMARK_APICAL_JUNCTION","Calb2"
"HALLMARK_APICAL_JUNCTION","Cap1"
"HALLMARK_APICAL_JUNCTION","Cd209b"
"HALLMARK_APICAL_JUNCTION","Cd274"
"HALLMARK_APICAL_JUNCTION","Cd276"
"HALLMARK_APICAL_JUNCTION","Cd34"
"HALLMARK_APICAL_JUNCTION","Cd86"
"HALLMARK_APICAL_JUNCTION","Cdh1"
"HALLMARK_APICAL_JUNCTION","Cdh11"
"HALLMARK_APICAL_JUNCTION","Cdh15"
"HALLMARK_APICAL_JUNCTION","Cdh3"
"HALLMARK_APICAL_JUNCTION","Cdh4"
"HALLMARK_APICAL_JUNCTION","Cdh6"
"HALLMARK_APICAL_JUNCTION","Cdh8"
"HALLMARK_APICAL_JUNCTION","Cdk8"
"HALLMARK_APICAL_JUNCTION","Cdsn"
"HALLMARK_APICAL_JUNCTION","Cercam"
"HALLMARK_APICAL_JUNCTION","Cldn11"
"HALLMARK_APICAL_JUNCTION","Cldn14"
"HALLMARK_APICAL_JUNCTION","Cldn15"
"HALLMARK_APICAL_JUNCTION","Cldn18"
"HALLMARK_APICAL_JUNCTION","Cldn19"
"HALLMARK_APICAL_JUNCTION","Cldn4"
"HALLMARK_APICAL_JUNCTION","Cldn5"
"HALLMARK_APICAL_JUNCTION","Cldn6"
"HALLMARK_APICAL_JUNCTION","Cldn7"
"HALLMARK_APICAL_JUNCTION","Cldn8"
"HALLMARK_APICAL_JUNCTION","Cldn9"
"HALLMARK_APICAL_JUNCTION","Cnn2"
"HALLMARK_APICAL_JUNCTION","Cntn1"
"HALLMARK_APICAL_JUNCTION","Col16a1"
"HALLMARK_APICAL_JUNCTION","Col17a1"
"HALLMARK_APICAL_JUNCTION","Col9a1"
"HALLMARK_APICAL_JUNCTION","Crat"
"HALLMARK_APICAL_JUNCTION","Crb3"
"HALLMARK_APICAL_JUNCTION","Ctnna1"
"HALLMARK_APICAL_JUNCTION","Ctnnd1"
"HALLMARK_APICAL_JUNCTION","Cx3cl1"
"HALLMARK_APICAL_JUNCTION","Dhx16"
"HALLMARK_APICAL_JUNCTION","Dlg1"
"HALLMARK_APICAL_JUNCTION","Dmp1"
"HALLMARK_APICAL_JUNCTION","Dsc1"
"HALLMARK_APICAL_JUNCTION","Dsc3"
"HALLMARK_APICAL_JUNCTION","Egfr"
"HALLMARK_APICAL_JUNCTION","Epb41l2"
"HALLMARK_APICAL_JUNCTION","Evl"
"HALLMARK_APICAL_JUNCTION","Exoc4"
"HALLMARK_APICAL_JUNCTION","Fbn1"
"HALLMARK_APICAL_JUNCTION","Flnc"
"HALLMARK_APICAL_JUNCTION","Fscn1"
"HALLMARK_APICAL_JUNCTION","Fyb"
"HALLMARK_APICAL_JUNCTION","Gamt"
"HALLMARK_APICAL_JUNCTION","Gnai1"
"HALLMARK_APICAL_JUNCTION","Gnai2"
"HALLMARK_APICAL_JUNCTION","Grb7"
"HALLMARK_APICAL_JUNCTION","Gtf2f1"
"HALLMARK_APICAL_JUNCTION","Hadh"
"HALLMARK_APICAL_JUNCTION","Hras"
"HALLMARK_APICAL_JUNCTION","Icam1"
"HALLMARK_APICAL_JUNCTION","Icam2"
"HALLMARK_APICAL_JUNCTION","Icam4"
"HALLMARK_APICAL_JUNCTION","Icam5"
"HALLMARK_APICAL_JUNCTION","Ikbkg"
"HALLMARK_APICAL_JUNCTION","Inppl1"
"HALLMARK_APICAL_JUNCTION","Insig1"
"HALLMARK_APICAL_JUNCTION","Irs1"
"HALLMARK_APICAL_JUNCTION","Itga10"
"HALLMARK_APICAL_JUNCTION","Itga2"
"HALLMARK_APICAL_JUNCTION","Itga3"
"HALLMARK_APICAL_JUNCTION","Itga9"
"HALLMARK_APICAL_JUNCTION","Itgb1"
"HALLMARK_APICAL_JUNCTION","Itgb4"
"HALLMARK_APICAL_JUNCTION","Jam3"
"HALLMARK_APICAL_JUNCTION","Jup"
"HALLMARK_APICAL_JUNCTION","Kcnh2"
"HALLMARK_APICAL_JUNCTION","Krt31"
"HALLMARK_APICAL_JUNCTION","Lama3"
"HALLMARK_APICAL_JUNCTION","Lamb3"
"HALLMARK_APICAL_JUNCTION","Lamc2"
"HALLMARK_APICAL_JUNCTION","Layn"
"HALLMARK_APICAL_JUNCTION","Ldlrap1"
"HALLMARK_APICAL_JUNCTION","Lima1"
"HALLMARK_APICAL_JUNCTION","Madcam1"
"HALLMARK_APICAL_JUNCTION","Map3k20"
"HALLMARK_APICAL_JUNCTION","Map4k2"
"HALLMARK_APICAL_JUNCTION","Mapk11"
"HALLMARK_APICAL_JUNCTION","Mapk13"
"HALLMARK_APICAL_JUNCTION","Mapk14"
"HALLMARK_APICAL_JUNCTION","Mdk"
"HALLMARK_APICAL_JUNCTION","Mmp2"
"HALLMARK_APICAL_JUNCTION","Mmp9"
"HALLMARK_APICAL_JUNCTION","Mpzl1"
"HALLMARK_APICAL_JUNCTION","Mpzl2"
"HALLMARK_APICAL_JUNCTION","Msn"
"HALLMARK_APICAL_JUNCTION","Mvd"
"HALLMARK_APICAL_JUNCTION","Myh10"
"HALLMARK_APICAL_JUNCTION","Myh9"
"HALLMARK_APICAL_JUNCTION","Myl12b"
"HALLMARK_APICAL_JUNCTION","Myl9"
"HALLMARK_APICAL_JUNCTION","Nectin1"
"HALLMARK_APICAL_JUNCTION","Nectin2"
"HALLMARK_APICAL_JUNCTION","Nectin3"
"HALLMARK_APICAL_JUNCTION","Nectin4"
"HALLMARK_APICAL_JUNCTION","Negr1"
"HALLMARK_APICAL_JUNCTION","Nexn"
"HALLMARK_APICAL_JUNCTION","Nf1"
"HALLMARK_APICAL_JUNCTION","Nf2"
"HALLMARK_APICAL_JUNCTION","Nfasc"
"HALLMARK_APICAL_JUNCTION","Pdzd3"
"HALLMARK_APICAL_JUNCTION","Nlgn2"
"HALLMARK_APICAL_JUNCTION","Nlgn3"
"HALLMARK_APICAL_JUNCTION","Nrap"
"HALLMARK_APICAL_JUNCTION","Nrtn"
"HALLMARK_APICAL_JUNCTION","Nrxn2"
"HALLMARK_APICAL_JUNCTION","Pals1"
"HALLMARK_APICAL_JUNCTION","Pard6g"
"HALLMARK_APICAL_JUNCTION","Parva"
"HALLMARK_APICAL_JUNCTION","Pbx2"
"HALLMARK_APICAL_JUNCTION","Pcdh1"
"HALLMARK_APICAL_JUNCTION","Pecam1"
"HALLMARK_APICAL_JUNCTION","Pfn1"
"HALLMARK_APICAL_JUNCTION","Pik3cb"
"HALLMARK_APICAL_JUNCTION","Pik3r3"
"HALLMARK_APICAL_JUNCTION","Pkd1"
"HALLMARK_APICAL_JUNCTION","Plcg1"
"HALLMARK_APICAL_JUNCTION","Ppp2r2c"
"HALLMARK_APICAL_JUNCTION","Pten"
"HALLMARK_APICAL_JUNCTION","Ptk2"
"HALLMARK_APICAL_JUNCTION","Ptprc"
"HALLMARK_APICAL_JUNCTION","Rac2"
"HALLMARK_APICAL_JUNCTION","Rasa1"
"HALLMARK_APICAL_JUNCTION","Rhof"
"HALLMARK_APICAL_JUNCTION","Rras"
"HALLMARK_APICAL_JUNCTION","Rsu1"
"HALLMARK_APICAL_JUNCTION","Sdc3"
"HALLMARK_APICAL_JUNCTION","Sgce"
"HALLMARK_APICAL_JUNCTION","Shc1"
"HALLMARK_APICAL_JUNCTION","Shroom2"
"HALLMARK_APICAL_JUNCTION","Sirpa"
"HALLMARK_APICAL_JUNCTION","Skap2"
"HALLMARK_APICAL_JUNCTION","Slc30a3"
"HALLMARK_APICAL_JUNCTION","Slit2"
"HALLMARK_APICAL_JUNCTION","Sorbs3"
"HALLMARK_APICAL_JUNCTION","Speg"
"HALLMARK_APICAL_JUNCTION","Src"
"HALLMARK_APICAL_JUNCTION","Stx4a"
"HALLMARK_APICAL_JUNCTION","Syk"
"HALLMARK_APICAL_JUNCTION","Sympk"
"HALLMARK_APICAL_JUNCTION","Taok2"
"HALLMARK_APICAL_JUNCTION","Tgfbi"
"HALLMARK_APICAL_JUNCTION","Thbs3"
"HALLMARK_APICAL_JUNCTION","Thy1"
"HALLMARK_APICAL_JUNCTION","Tial1"
"HALLMARK_APICAL_JUNCTION","Tjp1"
"HALLMARK_APICAL_JUNCTION","Tmem8b"
"HALLMARK_APICAL_JUNCTION","Tnfrsf11b"
"HALLMARK_APICAL_JUNCTION","Traf1"
"HALLMARK_APICAL_JUNCTION","Tro"
"HALLMARK_APICAL_JUNCTION","Tsc1"
"HALLMARK_APICAL_JUNCTION","Tspan4"
"HALLMARK_APICAL_JUNCTION","Tubg1"
"HALLMARK_APICAL_JUNCTION","Vasp"
"HALLMARK_APICAL_JUNCTION","Vav2"
"HALLMARK_APICAL_JUNCTION","Vcam1"
"HALLMARK_APICAL_JUNCTION","Vcan"
"HALLMARK_APICAL_JUNCTION","Vcl"
"HALLMARK_APICAL_JUNCTION","Vwf"
"HALLMARK_APICAL_JUNCTION","Wasl"
"HALLMARK_APICAL_JUNCTION","Wnk4"
"HALLMARK_APICAL_JUNCTION","Ywhah"
"HALLMARK_APICAL_JUNCTION","Zyx"
"HALLMARK_APICAL_SURFACE","Adam10"
"HALLMARK_APICAL_SURFACE","Adipor2"
"HALLMARK_APICAL_SURFACE","Afap1l2"
"HALLMARK_APICAL_SURFACE","Akap7"
"HALLMARK_APICAL_SURFACE","App"
"HALLMARK_APICAL_SURFACE","Atp6v0a4"
"HALLMARK_APICAL_SURFACE","Atp8b1"
"HALLMARK_APICAL_SURFACE","B4galt1"
"HALLMARK_APICAL_SURFACE","Brca1"
"HALLMARK_APICAL_SURFACE","Cd160"
"HALLMARK_APICAL_SURFACE","Crocc"
"HALLMARK_APICAL_SURFACE","Crybg1"
"HALLMARK_APICAL_SURFACE","Cx3cl1"
"HALLMARK_APICAL_SURFACE","Dcbld2"
"HALLMARK_APICAL_SURFACE","Efna5"
"HALLMARK_APICAL_SURFACE","Ephb4"
"HALLMARK_APICAL_SURFACE","Flot2"
"HALLMARK_APICAL_SURFACE","Gas1"
"HALLMARK_APICAL_SURFACE","Gata3"
"HALLMARK_APICAL_SURFACE","Ghrl"
"HALLMARK_APICAL_SURFACE","Gstm5"
"HALLMARK_APICAL_SURFACE","Hspb1"
"HALLMARK_APICAL_SURFACE","Il2rb"
"HALLMARK_APICAL_SURFACE","Il2rg"
"HALLMARK_APICAL_SURFACE","Lyn"
"HALLMARK_APICAL_SURFACE","Lypd3"
"HALLMARK_APICAL_SURFACE","Mal"
"HALLMARK_APICAL_SURFACE","Mdga1"
"HALLMARK_APICAL_SURFACE","Ncoa6"
"HALLMARK_APICAL_SURFACE","Ntng1"
"HALLMARK_APICAL_SURFACE","Pcsk9"
"HALLMARK_APICAL_SURFACE","Pkhd1"
"HALLMARK_APICAL_SURFACE","Plaur"
"HALLMARK_APICAL_SURFACE","Rhcg"
"HALLMARK_APICAL_SURFACE","Rtn4rl1"
"HALLMARK_APICAL_SURFACE","Scube1"
"HALLMARK_APICAL_SURFACE","Shroom2"
"HALLMARK_APICAL_SURFACE","Slc22a12"
"HALLMARK_APICAL_SURFACE","Slc2a4"
"HALLMARK_APICAL_SURFACE","Slc34a3"
"HALLMARK_APICAL_SURFACE","Srpx"
"HALLMARK_APICAL_SURFACE","Sulf2"
"HALLMARK_APICAL_SURFACE","Thy1"
"HALLMARK_APICAL_SURFACE","Tmem8b"
"HALLMARK_APOPTOSIS","Add1"
"HALLMARK_APOPTOSIS","Aifm3"
"HALLMARK_APOPTOSIS","Ank"
"HALLMARK_APOPTOSIS","Anxa1"
"HALLMARK_APOPTOSIS","App"
"HALLMARK_APOPTOSIS","Atf3"
"HALLMARK_APOPTOSIS","Avpr1a"
"HALLMARK_APOPTOSIS","Bax"
"HALLMARK_APOPTOSIS","Bcap31"
"HALLMARK_APOPTOSIS","Bcl10"
"HALLMARK_APOPTOSIS","Bcl2l1"
"HALLMARK_APOPTOSIS","Bcl2l10"
"HALLMARK_APOPTOSIS","Bcl2l11"
"HALLMARK_APOPTOSIS","Bcl2l2"
"HALLMARK_APOPTOSIS","Bgn"
"HALLMARK_APOPTOSIS","Bid"
"HALLMARK_APOPTOSIS","Bik"
"HALLMARK_APOPTOSIS","Birc3"
"HALLMARK_APOPTOSIS","Bmf"
"HALLMARK_APOPTOSIS","Bmp2"
"HALLMARK_APOPTOSIS","Bnip3l"
"HALLMARK_APOPTOSIS","Brca1"
"HALLMARK_APOPTOSIS","Btg2"
"HALLMARK_APOPTOSIS","Btg3"
"HALLMARK_APOPTOSIS","Casp1"
"HALLMARK_APOPTOSIS","Casp2"
"HALLMARK_APOPTOSIS","Casp3"
"HALLMARK_APOPTOSIS","Casp4"
"HALLMARK_APOPTOSIS","Casp6"
"HALLMARK_APOPTOSIS","Casp7"
"HALLMARK_APOPTOSIS","Casp8"
"HALLMARK_APOPTOSIS","Casp9"
"HALLMARK_APOPTOSIS","Cav1"
"HALLMARK_APOPTOSIS","Ccna1"
"HALLMARK_APOPTOSIS","Ccnd1"
"HALLMARK_APOPTOSIS","Ccnd2"
"HALLMARK_APOPTOSIS","Cd14"
"HALLMARK_APOPTOSIS","Cd2"
"HALLMARK_APOPTOSIS","Cd38"
"HALLMARK_APOPTOSIS","Cd44"
"HALLMARK_APOPTOSIS","Cd69"
"HALLMARK_APOPTOSIS","Cdc25b"
"HALLMARK_APOPTOSIS","Cdk2"
"HALLMARK_APOPTOSIS","Cdkn1a"
"HALLMARK_APOPTOSIS","Cdkn1b"
"HALLMARK_APOPTOSIS","Cflar"
"HALLMARK_APOPTOSIS","Clu"
"HALLMARK_APOPTOSIS","Crebbp"
"HALLMARK_APOPTOSIS","Cth"
"HALLMARK_APOPTOSIS","Ctnnb1"
"HALLMARK_APOPTOSIS","Cyld"
"HALLMARK_APOPTOSIS","Dap"
"HALLMARK_APOPTOSIS","Dap3"
"HALLMARK_APOPTOSIS","Dcn"
"HALLMARK_APOPTOSIS","Ddit3"
"HALLMARK_APOPTOSIS","Dffa"
"HALLMARK_APOPTOSIS","Diablo"
"HALLMARK_APOPTOSIS","Dnaja1"
"HALLMARK_APOPTOSIS","Dnajc3"
"HALLMARK_APOPTOSIS","Dnm1l"
"HALLMARK_APOPTOSIS","Dpyd"
"HALLMARK_APOPTOSIS","Ebp"
"HALLMARK_APOPTOSIS","Egr3"
"HALLMARK_APOPTOSIS","Emp1"
"HALLMARK_APOPTOSIS","Eno2"
"HALLMARK_APOPTOSIS","Erbb2"
"HALLMARK_APOPTOSIS","Erbb3"
"HALLMARK_APOPTOSIS","Ereg"
"HALLMARK_APOPTOSIS","Etf1"
"HALLMARK_APOPTOSIS","F2"
"HALLMARK_APOPTOSIS","F2r"
"HALLMARK_APOPTOSIS","Fas"
"HALLMARK_APOPTOSIS","Fasl"
"HALLMARK_APOPTOSIS","Fdxr"
"HALLMARK_APOPTOSIS","Fez1"
"HALLMARK_APOPTOSIS","Gadd45a"
"HALLMARK_APOPTOSIS","Gadd45b"
"HALLMARK_APOPTOSIS","Gch1"
"HALLMARK_APOPTOSIS","Gna15"
"HALLMARK_APOPTOSIS","Gpx1"
"HALLMARK_APOPTOSIS","Gpx3"
"HALLMARK_APOPTOSIS","Gpx4"
"HALLMARK_APOPTOSIS","Gsn"
"HALLMARK_APOPTOSIS","Gsr"
"HALLMARK_APOPTOSIS","Gstm2"
"HALLMARK_APOPTOSIS","Gucy2e"
"HALLMARK_APOPTOSIS","H1f0"
"HALLMARK_APOPTOSIS","Hgf"
"HALLMARK_APOPTOSIS","Hmgb2"
"HALLMARK_APOPTOSIS","Hmox1"
"HALLMARK_APOPTOSIS","Hspb1"
"HALLMARK_APOPTOSIS","Ier3"
"HALLMARK_APOPTOSIS","Ifitm3"
"HALLMARK_APOPTOSIS","Ifnb1"
"HALLMARK_APOPTOSIS","Ifngr1"
"HALLMARK_APOPTOSIS","Igf2r"
"HALLMARK_APOPTOSIS","Igfbp6"
"HALLMARK_APOPTOSIS","Il18"
"HALLMARK_APOPTOSIS","Il1a"
"HALLMARK_APOPTOSIS","Il1b"
"HALLMARK_APOPTOSIS","Il6"
"HALLMARK_APOPTOSIS","Irf1"
"HALLMARK_APOPTOSIS","Isg20"
"HALLMARK_APOPTOSIS","Jun"
"HALLMARK_APOPTOSIS","Krt18"
"HALLMARK_APOPTOSIS","Lef1"
"HALLMARK_APOPTOSIS","Lgals3"
"HALLMARK_APOPTOSIS","Lmna"
"HALLMARK_APOPTOSIS","Lum"
"HALLMARK_APOPTOSIS","Madd"
"HALLMARK_APOPTOSIS","Mcl1"
"HALLMARK_APOPTOSIS","Mgmt"
"HALLMARK_APOPTOSIS","Mmp2"
"HALLMARK_APOPTOSIS","Nedd9"
"HALLMARK_APOPTOSIS","Nefh"
"HALLMARK_APOPTOSIS","Pak1"
"HALLMARK_APOPTOSIS","Pdcd4"
"HALLMARK_APOPTOSIS","Pdgfrb"
"HALLMARK_APOPTOSIS","Pea15a"
"HALLMARK_APOPTOSIS","Plat"
"HALLMARK_APOPTOSIS","Plcb2"
"HALLMARK_APOPTOSIS","Plppr4"
"HALLMARK_APOPTOSIS","Pmaip1"
"HALLMARK_APOPTOSIS","Ppp2r5b"
"HALLMARK_APOPTOSIS","Ppp3r1"
"HALLMARK_APOPTOSIS","Ppt1"
"HALLMARK_APOPTOSIS","Prf1"
"HALLMARK_APOPTOSIS","Psen1"
"HALLMARK_APOPTOSIS","Psen2"
"HALLMARK_APOPTOSIS","Ptk2"
"HALLMARK_APOPTOSIS","Rara"
"HALLMARK_APOPTOSIS","Rela"
"HALLMARK_APOPTOSIS","Retsat"
"HALLMARK_APOPTOSIS","Rhob"
"HALLMARK_APOPTOSIS","Rhot2"
"HALLMARK_APOPTOSIS","Rnasel"
"HALLMARK_APOPTOSIS","Rock1"
"HALLMARK_APOPTOSIS","Sat1"
"HALLMARK_APOPTOSIS","Satb1"
"HALLMARK_APOPTOSIS","Sc5d"
"HALLMARK_APOPTOSIS","Slc20a1"
"HALLMARK_APOPTOSIS","Smad7"
"HALLMARK_APOPTOSIS","Sod1"
"HALLMARK_APOPTOSIS","Sptan1"
"HALLMARK_APOPTOSIS","Sqstm1"
"HALLMARK_APOPTOSIS","Tap1"
"HALLMARK_APOPTOSIS","Tgfb2"
"HALLMARK_APOPTOSIS","Tgfbr3"
"HALLMARK_APOPTOSIS","Timp1"
"HALLMARK_APOPTOSIS","Timp2"
"HALLMARK_APOPTOSIS","Timp3"
"HALLMARK_APOPTOSIS","Tnf"
"HALLMARK_APOPTOSIS","Tnfrsf12a"
"HALLMARK_APOPTOSIS","Tnfsf10"
"HALLMARK_APOPTOSIS","Top2a"
"HALLMARK_APOPTOSIS","Tspo"
"HALLMARK_APOPTOSIS","Txnip"
"HALLMARK_APOPTOSIS","Vdac2"
"HALLMARK_APOPTOSIS","Wee1"
"HALLMARK_APOPTOSIS","Xiap"
"HALLMARK_BILE_ACID_METABOLISM","Abca1"
"HALLMARK_BILE_ACID_METABOLISM","Abca2"
"HALLMARK_BILE_ACID_METABOLISM","Abca3"
"HALLMARK_BILE_ACID_METABOLISM","Abca4"
"HALLMARK_BILE_ACID_METABOLISM","Abca5"
"HALLMARK_BILE_ACID_METABOLISM","Abca6"
"HALLMARK_BILE_ACID_METABOLISM","Abca8b"
"HALLMARK_BILE_ACID_METABOLISM","Abca9"
"HALLMARK_BILE_ACID_METABOLISM","Abcd1"
"HALLMARK_BILE_ACID_METABOLISM","Abcd2"
"HALLMARK_BILE_ACID_METABOLISM","Abcd3"
"HALLMARK_BILE_ACID_METABOLISM","Abcg4"
"HALLMARK_BILE_ACID_METABOLISM","Abcg8"
"HALLMARK_BILE_ACID_METABOLISM","Acsl1"
"HALLMARK_BILE_ACID_METABOLISM","Acsl5"
"HALLMARK_BILE_ACID_METABOLISM","Agxt"
"HALLMARK_BILE_ACID_METABOLISM","Akr1d1"
"HALLMARK_BILE_ACID_METABOLISM","Aldh1a7"
"HALLMARK_BILE_ACID_METABOLISM","Aldh8a1"
"HALLMARK_BILE_ACID_METABOLISM","Aldh9a1"
"HALLMARK_BILE_ACID_METABOLISM","Amacr"
"HALLMARK_BILE_ACID_METABOLISM","Apoa1"
"HALLMARK_BILE_ACID_METABOLISM","Aqp9"
"HALLMARK_BILE_ACID_METABOLISM","Ar"
"HALLMARK_BILE_ACID_METABOLISM","Atxn1"
"HALLMARK_BILE_ACID_METABOLISM","Bbox1"
"HALLMARK_BILE_ACID_METABOLISM","Bcar3"
"HALLMARK_BILE_ACID_METABOLISM","Bmp6"
"HALLMARK_BILE_ACID_METABOLISM","Cat"
"HALLMARK_BILE_ACID_METABOLISM","Ch25h"
"HALLMARK_BILE_ACID_METABOLISM","Crot"
"HALLMARK_BILE_ACID_METABOLISM","Cyp27a1"
"HALLMARK_BILE_ACID_METABOLISM","Cyp39a1"
"HALLMARK_BILE_ACID_METABOLISM","Cyp46a1"
"HALLMARK_BILE_ACID_METABOLISM","Cyp7a1"
"HALLMARK_BILE_ACID_METABOLISM","Cyp7b1"
"HALLMARK_BILE_ACID_METABOLISM","Cyp8b1"
"HALLMARK_BILE_ACID_METABOLISM","Dhcr24"
"HALLMARK_BILE_ACID_METABOLISM","Dio1"
"HALLMARK_BILE_ACID_METABOLISM","Dio2"
"HALLMARK_BILE_ACID_METABOLISM","Efhc1"
"HALLMARK_BILE_ACID_METABOLISM","Ephx2"
"HALLMARK_BILE_ACID_METABOLISM","Fads1"
"HALLMARK_BILE_ACID_METABOLISM","Fads2"
"HALLMARK_BILE_ACID_METABOLISM","Fdxr"
"HALLMARK_BILE_ACID_METABOLISM","Gc"
"HALLMARK_BILE_ACID_METABOLISM","Gclm"
"HALLMARK_BILE_ACID_METABOLISM","Gnmt"
"HALLMARK_BILE_ACID_METABOLISM","Gnpat"
"HALLMARK_BILE_ACID_METABOLISM","Gstk1"
"HALLMARK_BILE_ACID_METABOLISM","Hacl1"
"HALLMARK_BILE_ACID_METABOLISM","Hao1"
"HALLMARK_BILE_ACID_METABOLISM","Hsd17b11"
"HALLMARK_BILE_ACID_METABOLISM","Hsd17b4"
"HALLMARK_BILE_ACID_METABOLISM","Hsd17b6"
"HALLMARK_BILE_ACID_METABOLISM","Hsd3b3"
"HALLMARK_BILE_ACID_METABOLISM","Hsd3b7"
"HALLMARK_BILE_ACID_METABOLISM","Idh1"
"HALLMARK_BILE_ACID_METABOLISM","Idh2"
"HALLMARK_BILE_ACID_METABOLISM","Idi1"
"HALLMARK_BILE_ACID_METABOLISM","Isoc1"
"HALLMARK_BILE_ACID_METABOLISM","Klf1"
"HALLMARK_BILE_ACID_METABOLISM","Lck"
"HALLMARK_BILE_ACID_METABOLISM","Lipe"
"HALLMARK_BILE_ACID_METABOLISM","Lonp2"
"HALLMARK_BILE_ACID_METABOLISM","Mlycd"
"HALLMARK_BILE_ACID_METABOLISM","Nedd4"
"HALLMARK_BILE_ACID_METABOLISM","Npc1"
"HALLMARK_BILE_ACID_METABOLISM","Nr0b2"
"HALLMARK_BILE_ACID_METABOLISM","Nr1h4"
"HALLMARK_BILE_ACID_METABOLISM","Nr1i2"
