"gene_id","ENTREZID","SYMBOL","logFC_1W","FDR_1W","direction_1W","logFC_4W","FDR_4W","direction_4W","direction_persistent","category"
"G10090_33376","78923","Chsy3",2.63333991275979,1.06743910076756e-07,"Up",1.51343095640416,0.000144714216448988,"Up","Up","persistent_direction_consistent"
"G10090_33377","12020","Nkx3-2",1.78442460864613,0.000228269307018465,"Up",1.78443531302984,0.000489677685039381,"Up","Up","persistent_direction_consistent"
"G10090_33450","241732","Tspyl3",1.49610707748103,2.86931129092724e-08,"Up",1.1200462777176,3.38956450563178e-05,"Up","Up","persistent_direction_consistent"
"G10090_33500","93711","Pcdhga3",1.48620171524395,2.25469487000221e-09,"Up",1.43843105132879,0.000524600599644707,"Up","Up","persistent_direction_consistent"
"G10090_3355","67416","Armcx2",1.69784358436303,9.25473176160053e-10,"Up",1.03104206397893,3.90632200370719e-05,"Up","Up","persistent_direction_consistent"
"G10090_3357","20321","Frrs1",1.49775127569944,1.66723948508837e-09,"Up",1.10379454426066,4.08512432600761e-05,"Up","Up","persistent_direction_consistent"
"G10090_33584","23937","Mab21l2",1.35510505091731,1.19082593893526e-05,"Up",1.00267069535541,0.00113737577979333,"Up","Up","persistent_direction_consistent"
"G10090_33622","65969","Cubn",1.28086460424541,9.28506019811935e-05,"Up",1.1010368051858,0.0119783639147457,"Up","Up","persistent_direction_consistent"
"G10090_33654","56213","Htra1",1.40342527589439,3.75565725136775e-08,"Up",1.90813504770515,3.87386476733688e-06,"Up","Up","persistent_direction_consistent"
"G10090_33665","434130","Ccdc8",1.75827661730754,5.09642017315667e-08,"Up",1.17115337254377,3.80822253242024e-05,"Up","Up","persistent_direction_consistent"
"G10090_33701","26949","Vat1",1.21058720740139,5.73937017027928e-07,"Up",1.12338268062286,3.44719217062477e-05,"Up","Up","persistent_direction_consistent"
"G10090_33784","73710","Tubb2b",2.12366118160993,1.25914056590415e-09,"Up",1.52240691658422,1.48908819368709e-05,"Up","Up","persistent_direction_consistent"
"G10090_33834","65079","Rtn4r",2.17654355934792,5.68002938222967e-08,"Up",1.16356721537206,0.00513251248484089,"Up","Up","persistent_direction_consistent"
"G10090_33947","12832","Col5a2",3.08165598679724,4.88571724155355e-10,"Up",2.08519003451158,2.8069905731064e-06,"Up","Up","persistent_direction_consistent"
"G10090_33990","72713","Angptl1",3.00411149877056,1.71916599407485e-09,"Up",2.00743807686246,1.70583664455986e-06,"Up","Up","persistent_direction_consistent"
"G10090_34007","268697","Ccnb1",3.28108131024327,2.27991483191016e-08,"Up",1.67852589783557,0.00287139460186942,"Up","Up","persistent_direction_consistent"
"G10090_341","100952","Emilin1",2.54307873456044,3.30554557512637e-10,"Up",1.70988032548592,8.3516670872584e-06,"Up","Up","persistent_direction_consistent"
"G10090_3496","14585","Gfra1",1.88009360709297,1.63344340303424e-08,"Up",1.44562939983247,8.8901873702197e-06,"Up","Up","persistent_direction_consistent"
"G10090_3530","22156","Tuft1",1.29175852937222,9.68830646991611e-06,"Up",1.24208279349398,0.000107627225329198,"Up","Up","persistent_direction_consistent"
"G10090_3588","271127","Adamts16",3.15978167699082,4.346792068033e-09,"Up",4.02433352012379,4.4847821499692e-05,"Up","Up","persistent_direction_consistent"
"G10090_361","12153","Bmp1",1.95766341430616,4.12611819623689e-09,"Up",1.66496796031198,4.98960545774323e-06,"Up","Up","persistent_direction_consistent"
"G10090_3643","381293","Kif14",2.84554997520818,3.73375820275097e-07,"Up",1.0660207314089,0.0163040675412686,"Up","Up","persistent_direction_consistent"
"G10090_3685","268480","Rapgefl1",1.497562841581,1.66984421461552e-07,"Up",1.41453705185621,0.000257556353216001,"Up","Up","persistent_direction_consistent"
"G10090_3706","108153","Adamts7",1.92226371229852,2.55394992382229e-08,"Up",2.22482081051308,2.63951599204393e-05,"Up","Up","persistent_direction_consistent"
"G10090_3716","70218","Kif18b",3.293062973254,1.00137401646409e-07,"Up",1.49906372900392,0.0181000356479086,"Up","Up","persistent_direction_consistent"
"G10090_3719","107522","Ece2",1.33452867318636,3.21519411714791e-08,"Up",1.20227822973059,5.53845130601999e-06,"Up","Up","persistent_direction_consistent"
"G10090_3735","17476","Mpeg1",2.73663193206916,1.19786597333246e-10,"Up",1.27249628699161,2.63951599204393e-05,"Up","Up","persistent_direction_consistent"
"G10090_3741","26561","Mmp23",2.48020096614291,5.18684455624478e-11,"Up",1.30456852509199,4.16351315185577e-05,"Up","Up","persistent_direction_consistent"
"G10090_3812","50490","Nox4",1.76101877635724,2.05783342967305e-08,"Up",1.71911543977758,1.4994558453223e-06,"Up","Up","persistent_direction_consistent"
"G10090_3841","19703","Renbp",1.49142526657529,5.95728313513436e-09,"Up",1.13833604953967,6.6378306468443e-05,"Up","Up","persistent_direction_consistent"
"G10090_3845","23890","Gpr34",1.4067620761539,1.53637788337993e-05,"Up",1.56261732977518,2.93000709907795e-05,"Up","Up","persistent_direction_consistent"
"G10090_3855","20698","Sphk1",3.29307509299994,4.51543048713266e-09,"Up",2.10419806063483,8.5380088924601e-05,"Up","Up","persistent_direction_consistent"
"G10090_3873","26456","Sema4g",1.53774405032828,5.13342315261171e-06,"Up",1.28857565496992,0.000358669786659561,"Up","Up","persistent_direction_consistent"
"G10090_3885","66573","Dzip1",1.3920752707039,1.34764193464433e-09,"Up",1.06876353927131,1.04191903590891e-05,"Up","Up","persistent_direction_consistent"
"G10090_3886","226075","Glis3",2.24842320308663,1.84217308950278e-07,"Up",1.44665715815386,0.000378084195834263,"Up","Up","persistent_direction_consistent"
"G10090_3898","104886","Rab15",1.60547680004965,1.38606702010401e-05,"Up",1.08844249331605,0.00192850064878271,"Up","Up","persistent_direction_consistent"
"G10090_3924","259302","Srgap3",1.568147506749,2.42656252665392e-07,"Up",1.2839003057159,3.31541393006137e-05,"Up","Up","persistent_direction_consistent"
"G10090_395","213556","Plekhh2",1.70339413835555,2.0374148436581e-10,"Up",1.26814764269228,3.33873982762093e-06,"Up","Up","persistent_direction_consistent"
"G10090_3965","271813","Agbl2",1.18829651116516,0.000447439807249023,"Up",1.61517505376578,1.2586434308297e-05,"Up","Up","persistent_direction_consistent"
"G10090_397","72293","Nkd2",1.42062859254981,8.48090976913259e-07,"Up",1.25766107260247,4.5041556802037e-05,"Up","Up","persistent_direction_consistent"
"G10090_3970","213053","Slc39a14",1.74965073217488,1.94627478961857e-10,"Up",1.66459375076666,2.24607050480471e-05,"Up","Up","persistent_direction_consistent"
"G10090_3999","227358","Erfe",1.97683421426623,9.74401911385477e-07,"Up",1.47059647560106,0.0226839995972298,"Up","Up","persistent_direction_consistent"
"G10090_400","109225","Ms4a7",3.51035448462123,1.84671573488984e-11,"Up",1.58723373772531,8.15271329974828e-05,"Up","Up","persistent_direction_consistent"
"G10090_4010","15229","Foxd1",1.58173188258595,0.00153478098166078,"Up",3.09955447353965,0.000126236942782196,"Up","Up","persistent_direction_consistent"
"G10090_4072","73667","Cimip5",1.44080515085427,0.000479079607516079,"Up",1.67497704860062,2.1432610323735e-05,"Up","Up","persistent_direction_consistent"
"G10090_409","240725","Sulf1",1.79286252559329,4.346792068033e-09,"Up",1.57967392085124,2.01330837083793e-06,"Up","Up","persistent_direction_consistent"
"G10090_41","18552","Pcsk5",2.01340296334022,3.01084422613715e-10,"Up",1.16834385347752,6.88160905321527e-05,"Up","Up","persistent_direction_consistent"
"G10090_4243","214305","Hhipl1",2.58199328267489,8.87917140103115e-08,"Up",3.21805713323614,1.19312303503044e-05,"Up","Up","persistent_direction_consistent"
"G10090_4340","12931","Crlf1",2.00119125850974,1.51635724332518e-08,"Up",2.38936511881141,2.90381112325492e-05,"Up","Up","persistent_direction_consistent"
"G10090_4342","20502","Slc16a2",2.16115896627143,9.52760427867422e-10,"Up",1.91907268676837,2.27247783624488e-06,"Up","Up","persistent_direction_consistent"
"G10090_4358","15165","Hcn1",1.17719960325794,0.00734510819066714,"Up",1.88359705841861,0.000556508763603704,"Up","Up","persistent_direction_consistent"
"G10090_440","21391","Tbxas1",1.23373002647059,1.43515422847747e-05,"Up",1.35231989078623,3.40284020638396e-05,"Up","Up","persistent_direction_consistent"
"G10090_4403","102657","Cd276",2.41675327977846,8.84067537544994e-12,"Up",2.05039783393413,2.13848304914485e-06,"Up","Up","persistent_direction_consistent"
"G10090_4452","26970","Pla2g2e",1.59810308385904,0.000109428778486749,"Up",2.24424253837484,9.86362862066659e-05,"Up","Up","persistent_direction_consistent"
"G10090_4458","16331","Inpp5d",1.5713145117051,3.48995904166639e-09,"Up",1.00290809938513,4.88407782205143e-05,"Up","Up","persistent_direction_consistent"
"G10090_4518","18596","Pdgfrb",1.3000590587899,9.06690206741042e-08,"Up",1.30366401198031,1.07182197651267e-05,"Up","Up","persistent_direction_consistent"
"G10090_4527","235534","Pxylp1",2.03707444438989,9.71993590913826e-09,"Up",1.29098707781856,3.1373134787442e-05,"Up","Up","persistent_direction_consistent"
"G10090_4588","110058","Syt17",2.51661344841477,8.67300645015681e-09,"Up",1.91282519356282,7.13783177561204e-05,"Up","Up","persistent_direction_consistent"
"G10090_4650","99326","Garnl3",1.11292896615279,1.37673063962534e-05,"Up",1.24563176353924,7.01961658990452e-05,"Up","Up","persistent_direction_consistent"
"G10090_4678","20355","Sema4f",1.87021583692033,5.89225630058189e-06,"Up",1.47773139040734,0.000324151520542904,"Up","Up","persistent_direction_consistent"
"G10090_4704","239188","Enox1",1.2387872423617,2.65970839820163e-06,"Up",1.15998119464113,6.79807868953892e-05,"Up","Up","persistent_direction_consistent"
"G10090_4755","56489","Ikbke",1.83107587776503,1.66898865368723e-08,"Up",1.09959610778232,0.000131115912678818,"Up","Up","persistent_direction_consistent"
"G10090_4778","67052","Ndc80",2.72546764400321,8.6384043301263e-07,"Up",1.13438454680867,0.0091250748929521,"Up","Up","persistent_direction_consistent"
"G10090_4781","54486","Hpgds",2.05156970920294,4.3506183246762e-08,"Up",1.57059395804581,1.60681467949022e-05,"Up","Up","persistent_direction_consistent"
"G10090_4819","68792","Srpx2",2.46749905506701,5.56403259535463e-10,"Up",1.60320419985762,2.13963887178402e-05,"Up","Up","persistent_direction_consistent"
"G10090_4840","15251","Hif1a",1.7628766892618,1.92898868909224e-09,"Up",1.18436287018642,3.50122417820682e-06,"Up","Up","persistent_direction_consistent"
"G10090_4865","55987","Cpxm2",1.45589684658988,1.85197678543716e-05,"Up",1.05439292264832,9.93164113958152e-05,"Up","Up","persistent_direction_consistent"
"G10090_4870","13844","Ephb2",2.95034367070343,3.64081116591293e-09,"Up",1.95069819724753,3.96902797038139e-05,"Up","Up","persistent_direction_consistent"
"G10090_4876","70370","Fbln7",1.99855270461422,2.70969591479223e-07,"Up",2.53132802332902,1.74974397775968e-06,"Up","Up","persistent_direction_consistent"
"G10090_4973","207792","BC034090",1.49020157582418,9.21195464921142e-08,"Up",1.20906446783557,0.000163308403203178,"Up","Up","persistent_direction_consistent"
"G10090_5000","16516","Kcnj15",2.88528336724525,1.45391218541128e-06,"Up",2.66872545498204,0.000373059207198598,"Up","Up","persistent_direction_consistent"
"G10090_5034","239096","Cdh24",2.28859303774442,2.30824118411676e-08,"Up",1.07457348202231,0.000928491950605546,"Up","Up","persistent_direction_consistent"
"G10090_5048","67622","Mxra7",1.2346941955983,1.36677137548975e-07,"Up",1.07805015444137,1.72704801730143e-05,"Up","Up","persistent_direction_consistent"
"G10090_5060","21827","Thbs3",2.33890927825084,9.03365901684196e-09,"Up",2.16236803261168,2.19235194857039e-06,"Up","Up","persistent_direction_consistent"
"G10090_5064","12950","Hapln1",1.93802875515744,0.0254533681774443,"Up",2.83190260801523,0.00394348689825924,"Up","Up","persistent_direction_consistent"
"G10090_5069","69137","Vstm5",2.08173152362692,1.09039972804066e-07,"Up",1.15970835659736,0.00879367336568496,"Up","Up","persistent_direction_consistent"
"G10090_51","11513","Adcy7",1.8499396935861,3.9864873415333e-09,"Up",1.35649886675924,2.13848304914485e-06,"Up","Up","persistent_direction_consistent"
"G10090_5134","71720","Osbpl3",1.40497765089854,2.11028961295902e-08,"Up",1.26063531156674,7.41130386543595e-06,"Up","Up","persistent_direction_consistent"
"G10090_5154","78925","Srd5a1",1.50691873551515,7.56199592907176e-07,"Up",1.14215371756488,5.20601667226333e-05,"Up","Up","persistent_direction_consistent"
"G10090_5160","13385","Dlg4",1.57987698085171,2.55444520967496e-08,"Up",1.22642569144243,0.000101870217899419,"Up","Up","persistent_direction_consistent"
"G10090_5178","17079","Cd180",2.22204603666513,3.78537308838998e-08,"Up",1.24906034631793,0.000105471788683449,"Up","Up","persistent_direction_consistent"
"G10090_5196","320712","Abi3bp",1.75484735969399,6.4631773892018e-06,"Up",1.23081012352728,1.89203058694459e-05,"Up","Up","persistent_direction_consistent"
"G10090_5197","213649","Arhgef19",2.51349731191606,9.21195464921142e-08,"Up",1.54580806755233,8.98465972238347e-05,"Up","Up","persistent_direction_consistent"
"G10090_5199","56320","Dbn1",1.70021992670799,3.82076369387185e-09,"Up",1.18263907038064,1.42633623374029e-05,"Up","Up","persistent_direction_consistent"
"G10090_5212","217154","Stac2",1.64846650754994,4.36260342599138e-06,"Up",2.08975693699805,4.1908598006089e-05,"Up","Up","persistent_direction_consistent"
"G10090_5443","12393","Runx2",1.83268065171565,6.70050239909884e-07,"Up",1.38899939640416,5.25998038385699e-05,"Up","Up","persistent_direction_consistent"
"G10090_5460","214425","Cilp",1.16912285684995,9.03117659493524e-05,"Up",1.00512081813366,0.000276199424065519,"Up","Up","persistent_direction_consistent"
"G10090_5489","18439","P2rx7",1.12554254854487,1.2852611285114e-06,"Up",1.2363401770105,1.46076384791389e-05,"Up","Up","persistent_direction_consistent"
"G10090_5507","83396","Glis2",1.30251246525111,8.64455962457493e-07,"Up",1.17846619099455,4.24548231241662e-05,"Up","Up","persistent_direction_consistent"
"G10090_5528","207839","Galnt6",2.48539322937073,1.01449577640176e-07,"Up",1.86330285185718,1.95578871567781e-05,"Up","Up","persistent_direction_consistent"
"G10090_5551","69538","Antxr1",2.5201639449847,1.66801153001615e-08,"Up",2.11512703150697,1.23913109019309e-06,"Up","Up","persistent_direction_consistent"
"G10090_5553","19876","Robo1",1.93319057606777,3.22373289560311e-08,"Up",2.18071504595476,3.47209173486375e-06,"Up","Up","persistent_direction_consistent"
"G10090_5574","54354","Rassf5",1.68811405150072,3.2120070630787e-08,"Up",1.01410214564951,0.000122807768363058,"Up","Up","persistent_direction_consistent"
"G10090_5588","13038","Ctsk",2.63034190092577,1.6283889123947e-08,"Up",2.00025110458091,3.03525924601535e-06,"Up","Up","persistent_direction_consistent"
"G10090_568","76877","Rab36",1.55279708185926,1.93065271302533e-07,"Up",1.20436194816449,3.10385494630945e-05,"Up","Up","persistent_direction_consistent"
"G10090_5705","83490","Pik3ap1",2.10341196791301,1.66723948508837e-09,"Up",1.01230967700421,3.12681763110625e-05,"Up","Up","persistent_direction_consistent"
"G10090_5708","108167886","4930434J08Rik",1.56845206249006,6.18566142975808e-07,"Up",1.00508588541039,0.0249006105035191,"Up","Up","persistent_direction_consistent"
"G10090_5728","56710","Brinp1",3.94484882431973,4.68649525550214e-09,"Up",3.11722829497553,4.5412657822871e-05,"Up","Up","persistent_direction_consistent"
"G10090_5737","80286","Tusc3",1.14252061028952,1.02336310324379e-07,"Up",1.11155527565748,3.21790915256664e-05,"Up","Up","persistent_direction_consistent"
"G10090_5741","14814","Grin2d",2.23195421738287,1.51635724332518e-08,"Up",1.43201889309719,0.000112482636110605,"Up","Up","persistent_direction_consistent"
"G10090_5757","12661","Chl1",2.89437238798682,3.80110445686074e-09,"Up",2.33993669779931,0.000277696824833411,"Up","Up","persistent_direction_consistent"
"G10090_5808","72536","Tagap",1.11528125760456,5.5223066040992e-06,"Up",1.29235977165796,0.000231236079474653,"Up","Up","persistent_direction_consistent"
"G10090_5834","12552","Cdh11",3.47491272644206,1.98493650176459e-11,"Up",1.7175262340525,1.24928672460555e-05,"Up","Up","persistent_direction_consistent"
"G10090_5855","80859","Nfkbiz",1.45975169300734,1.02392690671782e-09,"Up",1.20158500392084,6.42215021928218e-05,"Up","Up","persistent_direction_consistent"
"G10090_5877","216799","Nlrp3",2.04337433515884,4.95665012862325e-07,"Up",1.57148939800243,1.93046905995767e-05,"Up","Up","persistent_direction_consistent"
"G10090_5924","83767","Wasf1",1.41670808983103,6.32658970086667e-06,"Up",1.47601066571653,4.35822383203316e-05,"Up","Up","persistent_direction_consistent"
"G10090_5967","338368","Pheta2",2.25130397259517,2.46673825189854e-09,"Up",1.15364264060388,9.05505285246751e-05,"Up","Up","persistent_direction_consistent"
"G10090_597","72179","Fbxl2",1.17218415109005,7.97763417927086e-07,"Up",1.84413148307834,2.19235194857039e-06,"Up","Up","persistent_direction_consistent"
"G10090_5993","319997","A630001G21Rik",1.49620655594001,5.77719980605892e-06,"Up",1.2386162390962,0.000179107470585212,"Up","Up","persistent_direction_consistent"
"G10090_6051","381413","Gpr176",2.81274744449953,2.371587754692e-09,"Up",2.66598445830401,2.68387394632356e-05,"Up","Up","persistent_direction_consistent"
"G10090_6084","227671","Gbgt1",1.27365185979433,3.54768840718952e-05,"Up",1.18931990989426,9.4584279139401e-05,"Up","Up","persistent_direction_consistent"
"G10090_6090","21367","Cntn2",1.83974324543643,1.74007001950254e-07,"Up",1.37704887743319,0.000551198789685885,"Up","Up","persistent_direction_consistent"
"G10090_6132","22036","Traip",1.11771430705488,1.64961106289884e-05,"Up",1.28930926554468,0.00014462213369388,"Up","Up","persistent_direction_consistent"
"G10090_6221","218977","Dlgap5",3.00709143346684,2.83975099082244e-08,"Up",1.27443261865178,0.0107964306905375,"Up","Up","persistent_direction_consistent"
"G10090_6283","360213","Trim46",2.69353360651249,1.17491167740588e-09,"Up",2.29784605176405,4.09883329311279e-05,"Up","Up","persistent_direction_consistent"
"G10090_6317","242509","Bnc2",1.94547678188525,4.20560830125124e-10,"Up",1.4595546907974,2.87530537108566e-06,"Up","Up","persistent_direction_consistent"
"G10090_638","279572","Tlr13",2.75418062870612,1.92898868909224e-09,"Up",1.70244514673232,4.61734833570326e-06,"Up","Up","persistent_direction_consistent"
"G10090_6394","432763","Prr7",2.878857773786,5.73328344478705e-09,"Up",1.39083377723991,0.000377877536472443,"Up","Up","persistent_direction_consistent"
"G10090_6430","260305","Nphp4",1.23772411990709,0.00018132234505131,"Up",1.10958993449368,0.000527381404245423,"Up","Up","persistent_direction_consistent"
"G10090_6434","574428","Zmynd15",2.6177313765842,2.43629802594492e-09,"Up",1.39940143271617,0.000108827400252373,"Up","Up","persistent_direction_consistent"
"G10090_6445","80891","Fcrl2",2.17331538523794,5.38690409158797e-11,"Up",1.12541410849717,0.000107627225329198,"Up","Up","persistent_direction_consistent"
"G10090_6535","380785","Begain",1.88926768130417,2.39441476750849e-09,"Up",1.07855763769446,0.000388572830035107,"Up","Up","persistent_direction_consistent"
"G10090_6605","18807","Pld3",1.29012209981556,5.75091494644909e-09,"Up",1.0537199791545,2.58293951451557e-05,"Up","Up","persistent_direction_consistent"
"G10090_6618","18740","Pitx1",1.11532099888943,2.02240042495284e-05,"Up",1.20595613086136,0.000190752415119131,"Up","Up","persistent_direction_consistent"
"G10090_6626","384009","Glipr2",1.62273986499705,3.24865651169954e-09,"Up",1.07121835724505,1.44552227688712e-05,"Up","Up","persistent_direction_consistent"
"G10090_6657","21336","Tacr1",2.0044125815625,3.98819546807088e-06,"Up",2.21560327061139,4.28255241686619e-05,"Up","Up","persistent_direction_consistent"
"G10090_667","239559","A4galt",1.34454580405943,9.31422053736584e-08,"Up",1.58127056609012,4.33977123847332e-05,"Up","Up","persistent_direction_consistent"
"G10090_6694","108655","Foxp1",1.13110514122642,1.95531130956795e-08,"Up",1.08257605194477,3.13436890041195e-06,"Up","Up","persistent_direction_consistent"
"G10090_6736","235312","C1qtnf5",1.88141103576731,4.07575320693838e-09,"Up",1.66535611555569,1.72704801730143e-05,"Up","Up","persistent_direction_consistent"
"G10090_679","14255","Flt3",1.74575649197066,1.02905005723081e-06,"Up",1.00179343518308,0.000601250498045858,"Up","Up","persistent_direction_consistent"
"G10090_6802","12395","Runx1t1",1.19859219617813,4.28312936810068e-10,"Up",1.13726701188157,7.22553342036693e-06,"Up","Up","persistent_direction_consistent"
"G10090_6833","70762","Dclk2",1.42877148890544,1.43049609714252e-06,"Up",1.19862029521217,3.55187580921871e-05,"Up","Up","persistent_direction_consistent"
"G10090_6869","12297","Cacnb3",2.1978280228122,8.27611428900954e-10,"Up",1.34835638092787,3.42550474770839e-05,"Up","Up","persistent_direction_consistent"
"G10090_69","11876","Artn",1.29646173890175,1.12955119116897e-05,"Up",1.12552073098388,0.00140165852181707,"Up","Up","persistent_direction_consistent"
"G10090_6923","22671","Rnf112",1.84765330619799,3.225347712297e-06,"Up",1.00252974534738,0.00345075712321802,"Up","Up","persistent_direction_consistent"
"G10090_6958","85030","Tnfrsf25",1.04354987615022,0.000374781470008775,"Up",1.02472075106721,0.0015476822792641,"Up","Up","persistent_direction_consistent"
"G10090_6979","14200","Fhl2",2.56599482419006,1.25608375146349e-07,"Up",1.66517198347726,3.80335357000787e-05,"Up","Up","persistent_direction_consistent"
"G10090_699","29870","Gtse1",2.53541081722936,1.51635724332518e-08,"Up",1.037168723471,0.00154010688458839,"Up","Up","persistent_direction_consistent"
"G10090_7011","93888","Pcdhb17",1.03447394690694,1.74331259212466e-07,"Up",1.03508455834798,5.05819112495582e-06,"Up","Up","persistent_direction_consistent"
"G10090_7033","105988","Espl1",2.00225032408749,3.86016769238108e-08,"Up",1.32231006128197,7.29103552454981e-05,"Up","Up","persistent_direction_consistent"
"G10090_71","17183","Matn4",2.47965301737497,1.98702254079767e-08,"Up",1.71124724757345,0.000210201880096563,"Up","Up","persistent_direction_consistent"
"G10090_7106","271697","Cdk15",2.52299226617627,1.33480057950716e-08,"Up",2.59102605804685,2.34446817475707e-05,"Up","Up","persistent_direction_consistent"
"G10090_7177","216856","Nlgn2",1.87922038332513,3.22060826339172e-09,"Up",1.39645678364262,2.52545668858701e-05,"Up","Up","persistent_direction_consistent"
"G10090_7181","64378","Gpr88",3.81649119600323,2.82738095839916e-10,"Up",3.25291401262819,0.000124195158575444,"Up","Up","persistent_direction_consistent"
"G10090_7199","211949","Spsb4",1.32487413959132,0.000163618836745284,"Up",1.62778507471896,3.85540529903153e-05,"Up","Up","persistent_direction_consistent"
"G10090_720","16975","Lrp8",1.84705743098668,4.53677689981011e-07,"Up",1.8344214013548,3.05412113289603e-05,"Up","Up","persistent_direction_consistent"
"G10090_7266","192176","Flna",1.06114193045648,1.00976004523322e-06,"Up",1.18634198505599,5.12943152737126e-05,"Up","Up","persistent_direction_consistent"
"G10090_7319","12523","Cd84",1.99017144226244,5.3935242427679e-09,"Up",1.13696623442066,1.6074484541736e-05,"Up","Up","persistent_direction_consistent"
"G10090_7365","50878","Stag3",1.66030410807922,2.84302964298843e-05,"Up",1.32897972819648,0.000567230948533452,"Up","Up","persistent_direction_consistent"
"G10090_7375","104816","Aspg",1.23536966261014,0.0101755755481616,"Up",2.84698743212475,0.000375861244935296,"Up","Up","persistent_direction_consistent"
"G10090_750","56773","Chst5",3.19978951781844,4.13288200503309e-06,"Up",1.19753098646349,0.00293067033925106,"Up","Up","persistent_direction_consistent"
"G10090_7508","17690","Msi1",2.40284262456353,3.51899076822884e-09,"Up",1.52875331893663,0.000368352130116343,"Up","Up","persistent_direction_consistent"
"G10090_7511","16870","Lhx2",1.01820842254547,0.000535135182228006,"Up",1.17151830054159,0.00279273565517633,"Up","Up","persistent_direction_consistent"
"G10090_7561","73181","Nfatc4",1.89658143826677,2.93634856447388e-09,"Up",1.38520666684037,1.37192266391728e-05,"Up","Up","persistent_direction_consistent"
"G10090_7563","74002","Psd2",1.39086762102356,0.000401248254174302,"Up",1.13692364692185,0.00338928602511724,"Up","Up","persistent_direction_consistent"
"G10090_7566","232975","Atp1a3",1.73108744760382,1.91888297178954e-06,"Up",1.35145118836928,0.00044331901038989,"Up","Up","persistent_direction_consistent"
"G10090_7694","213438","P2ry10b",2.65256044295718,1.86245238225293e-08,"Up",1.24260603215973,0.000105512055865928,"Up","Up","persistent_direction_consistent"
"G10090_7697","12822","Col18a1",2.06508873948921,1.61479376285444e-09,"Up",1.2417734874436,0.000112889951830509,"Up","Up","persistent_direction_consistent"
"G10090_7723","216161","Sbno2",1.22601781337593,2.5999249053496e-08,"Up",1.28700962517917,1.23001789354508e-05,"Up","Up","persistent_direction_consistent"
"G10090_7761","17392","Mmp3",2.47240750565367,1.00532673417045e-07,"Up",2.20816325521759,3.04611975596495e-05,"Up","Up","persistent_direction_consistent"
"G10090_78","58235","Nectin1",1.17484263365672,5.80712608822106e-08,"Up",1.06064320143283,0.000199396767891653,"Up","Up","persistent_direction_consistent"
"G10090_7920","78070","Cpt1c",1.56228625167445,5.7305948263793e-08,"Up",1.41256298498195,1.81245149671975e-05,"Up","Up","persistent_direction_consistent"
"G10090_7959","330460","Tmem150b",1.52258530666281,0.000276401953682918,"Up",1.05433349346248,0.000277888095637466,"Up","Up","persistent_direction_consistent"
"G10090_7978","13036","Ctsh",1.40367205684953,4.31448264371309e-07,"Up",1.08125555078032,0.000109797664374076,"Up","Up","persistent_direction_consistent"
"G10090_7999","99151","Cercam",2.09755804847746,2.0404007183156e-07,"Up",1.20330354286899,0.000149922599278447,"Up","Up","persistent_direction_consistent"
"G10090_801","58998","Nectin3",1.18959916402675,1.39052515403656e-07,"Up",1.04742888271361,8.1032182657128e-06,"Up","Up","persistent_direction_consistent"
"G10090_8081","434215","Lrrc32",1.61130710030063,1.26088803257304e-08,"Up",1.36745994110449,2.75734423019934e-05,"Up","Up","persistent_direction_consistent"
"G10090_8083","72007","Fndc3b",1.16418026767521,3.44047881628628e-07,"Up",1.02857106883229,8.3819114258498e-06,"Up","Up","persistent_direction_consistent"
"G10090_8094","231014","Elapor2",2.93853348746323,1.42174516127711e-07,"Up",3.35310324545496,1.28315914243982e-05,"Up","Up","persistent_direction_consistent"
"G10090_8116","236366","5730507C01Rik",1.23344595679075,3.13498923305776e-06,"Up",1.00322193362029,0.00107379168225639,"Up","Up","persistent_direction_consistent"
"G10090_8151","319901","Dsel",1.88823675965716,8.00848977793701e-10,"Up",1.50509098590646,4.44823186753004e-06,"Up","Up","persistent_direction_consistent"
"G10090_8165","69553","Ripor3",2.10222982416674,1.2297665166415e-08,"Up",1.30654412284831,3.67487789687232e-05,"Up","Up","persistent_direction_consistent"
"G10090_8180","22329","Vcam1",1.71057553808564,1.09720983372382e-08,"Up",1.08005123412611,2.49388883878213e-05,"Up","Up","persistent_direction_consistent"
"G10090_8217","50784","Plpp2",1.10207145919131,9.63202107259027e-07,"Up",1.07492684552736,0.00022886185008212,"Up","Up","persistent_direction_consistent"
"G10090_8299","208777","Sned1",1.47519159429015,1.04094839637598e-06,"Up",1.91766799517468,7.17544304016581e-06,"Up","Up","persistent_direction_consistent"
"G10090_8309","21938","Tnfrsf1b",1.56880081541342,1.9461557760716e-09,"Up",1.08107639670111,2.71355853237887e-05,"Up","Up","persistent_direction_consistent"
"G10090_8310","319446","Dpep2",2.09430835409346,6.00975346868752e-09,"Up",1.03741629307246,0.00030168060011278,"Up","Up","persistent_direction_consistent"
"G10090_8325","14676","Gna15",1.00919937978704,0.000100132576419311,"Up",1.33339304189445,3.95648651767903e-05,"Up","Up","persistent_direction_consistent"
"G10090_833","230971","Megf6",3.39483125977523,8.7355775306464e-09,"Up",2.01408649375355,5.8025204992922e-05,"Up","Up","persistent_direction_consistent"
"G10090_8339","269855","Ssc5d",2.45110735705028,2.83676224586336e-08,"Up",1.8723843327475,1.33756936740137e-05,"Up","Up","persistent_direction_consistent"
