"gene_id","GSM7140486_CON1_synovium","GSM7140491_CON2_synovium","GSM7140495_CON3_synovium","GSM7140500_CON4_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140501_ACLT12_synovium"
"ENSSSCG00000039068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039071",82.094948,88.97732,89.142238,102.162578,125.573665,98.836286,69.130981,101.359452,91.004994,65.906417,157.275854,79.848916,98.796854,105.91847,187.920658,137.17058,152.600515,164.376939,118.698525,119.55604,194.119502,88.93596,150.18505,96.012736
"ENSSSCG00000039073",0,0.404341,0.162568,0,0.110847,0.127224,0.110427,0.256247,0,0.151312,0,0.44565,0.073804,0.142098,0.077231,0.070163,0.369553,0,0.080696,0.198701,0,0.293547,0.266697,0
"ENSSSCG00000039074",1.52212,1.054715,1.430316,1.392054,0.178113,1.077467,2.118853,1.878692,2.304918,0.733535,0.232541,0.851211,0.979121,0.593526,0.248616,0.168343,0.608756,0.258851,1.04434,1.343446,0.10419,0.188921,0.474051,0.685152
"ENSSSCG00000039077",0,0,0,0,0,0.270744,0.877387,0.983721,0.439538,0,0,0.522502,0,0,0,0,0,0,0,0.543302,0,0.379746,0,3.63535
"ENSSSCG00000039080",13.245675,7.915341,12.722618,6.476981,4.699034,6.673032,6.741851,2.513515,8.461249,4.55522,12.231321,7.248596,10.535191,13.565563,8.91506,5.867322,9.16219,6.802682,14.781905,7.049587,20.219604,7.733467,14.19382,6.996338
"ENSSSCG00000039081",0,0,0,0,0,0.486896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039085",16.417704,16.726095,19.714494,19.736851,12.773587,19.852035,17.309864,16.336309,13.202165,18.278041,11.705861,18.905772,16.586081,14.990024,18.325238,14.892,15.322259,14.011524,17.42328,13.937047,21.403549,17.851297,11.672308,13.836313
"ENSSSCG00000039089",2.136339,1.018209,2.150231,0.673109,0.309868,0.903452,1.924731,0.16747,0.683932,0.082102,1.155177,0.677028,1.731786,4.126538,0.70288,0.799495,1.016758,0.453735,3.709437,1.545705,2.041534,1.793646,1.257673,0.431555
"ENSSSCG00000039094",179.480123,183.986778,251.351932,175.813808,164.758595,155.708002,168.48996,200.877072,178.840922,190.120814,205.385455,170.850722,239.922926,232.706062,245.110523,217.579587,206.253267,252.94518,227.612756,208.768912,309.891654,301.405314,146.850687,203.626786
"ENSSSCG00000039095",0.794042,0.495885,0.24276,0.292026,0.1675,0.337397,0.659007,0.500507,0.565288,0.376063,0.486969,0.395503,0.22052,0.257114,0.210523,0.178632,0.469048,0.086908,0.095215,0.255677,0.529103,0.571436,0.158078,0
"ENSSSCG00000039099",0,0,0,0,0,0.421175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039101",0,0,0,0,0,0,0.099084,0,0,0,0,0,0,0.373338,0,0,0.300133,0,0,0,0,0,0,0
"ENSSSCG00000039102",2.423395,0,0.818614,12.582609,0,0,0.381217,0.23668,0.520542,0.893998,1.126148,1.094516,9.929238,23.188654,0,0.469435,17.962613,0,0.474836,97.677713,0,0,3.735533,0
"ENSSSCG00000039103",637.431176,419.346309,90.517488,249.992887,14.509904,1565.267176,300.308844,53.962454,189.411122,56.366042,0.570165,177.70189,1.428616,74.947295,1.395876,1.476762,4.784423,3.987814,359.976619,1.431574,13.625691,1.724517,0.892324,103.284504
"ENSSSCG00000039106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039109",18.950563,15.255499,16.790815,17.524245,12.31897,18.322277,15.431485,21.180185,14.083441,19.219907,10.075233,16.89075,14.195047,16.084702,15.923649,12.18686,12.648718,11.759408,15.049138,14.793297,16.359641,27.675344,17.742169,19.451569
"ENSSSCG00000039119",69.883755,59.354256,63.595008,58.365095,65.319706,64.83519,64.526927,72.34115,59.06493,61.958071,70.236714,58.788069,61.566694,72.125238,66.174708,70.685406,66.053533,66.634212,65.671604,62.005294,65.401488,69.471702,44.970254,54.630039
"ENSSSCG00000039130",1941.161567,2276.217269,2075.13577,2266.666463,2380.481035,2304.475059,2392.341191,2558.291882,2264.97002,2212.290452,2260.920312,2232.703893,1642.039789,1765.869509,2152.169946,2069.838832,2049.633072,1915.581137,2090.734394,1677.776463,2091.358499,1890.818789,2768.179312,2214.211782
"ENSSSCG00000039135",1.519973,0.394008,1.064812,0.38643,0.739864,0.858027,1.037043,0.545668,0.37593,0.871887,0.495612,1.19852,0.628864,1.18863,0.419226,0.440864,0.171825,0.329342,0.802052,0.430553,0.399063,0.618606,0.232649,0.4073
"ENSSSCG00000039137",66.888968,61.548808,52.662706,47.243321,48.349108,80.07777,54.696476,72.874287,54.760613,47.496416,65.251008,79.22663,61.31498,48.254252,52.536691,66.880048,51.226387,47.626639,75.723524,54.159255,68.259646,56.571361,34.379352,38.109822
"ENSSSCG00000039139",101.036291,92.294773,123.724449,102.221436,70.009096,86.731571,95.981681,97.552004,85.985827,88.594207,88.068344,86.78853,96.114797,96.177357,102.980357,101.97418,96.00271,97.899549,109.180978,97.612567,112.3577,120.204929,98.161667,91.587047
"ENSSSCG00000039144",13.926756,7.64161,21.702022,12.085801,14.253925,16.481387,20.286906,15.638475,15.058595,22.691077,16.405989,21.447541,15.592866,9.530507,13.837232,17.664837,15.50399,15.76997,9.698667,13.849813,13.730852,25.267761,2.127815,13.549839
"ENSSSCG00000039148",272.114433,288.207993,305.581933,297.30911,260.349595,264.281302,317.482932,234.321277,261.15468,276.748808,354.043208,287.411153,322.260054,302.391985,300.886828,264.780662,319.360184,300.025141,344.909361,264.726845,351.365521,355.355059,270.726865,286.425318
"ENSSSCG00000039151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039152",0,0,0,0,0,0.75306,0,0.326756,0.630617,0,0.19864,0,0,0,0.172521,0,0,0,0,0,0,0,1.47239,0
"ENSSSCG00000039157",53.560024,39.722534,41.176975,34.434362,30.809803,39.379686,39.740951,41.46394,42.22434,36.587933,31.238943,33.313355,32.304711,39.269121,33.704871,30.420245,35.610325,31.006293,43.390961,34.51482,40.998725,47.072483,33.312146,30.261054
"ENSSSCG00000039160",6.629869,5.311811,7.235186,5.679632,2.4965,5.22068,5.586748,5.533244,4.191811,5.843296,3.246659,6.084487,6.269922,8.167083,2.679063,3.130015,4.730292,3.676407,6.753673,5.171237,4.292445,9.933425,4.131318,3.880955
"ENSSSCG00000039161",8.744875,4.641585,6.28461,8.780368,2.841776,8.554881,8.48046,8.536259,6.658217,5.733297,2.249462,6.108141,5.718186,8.258937,4.293224,2.300926,5.085041,2.820863,7.846064,3.677313,4.392023,7.286184,3.540351,4.847323
"ENSSSCG00000039162",0,0,0.565982,0,0,0,0,0,0,0,0,0.13053,0.145893,0.133465,0,0,0,0,0,0.055297,0,0,0,0
"ENSSSCG00000039163",0,0,0.360644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039166",8.027352,7.504321,4.676381,6.111337,2.37829,10.465946,4.804312,9.260827,8.035984,5.614551,4.433862,2.497345,7.564617,11.687465,7.203742,5.37188,6.201325,7.092517,7.172576,12.997239,5.280284,7.142352,4.669538,4.675349
"ENSSSCG00000039169",0,0,0,0,0,0,0,0,0,0,0.241174,0,0,0.250522,0,0,0,0.253447,0.139144,0,0,0.169298,0,0
"ENSSSCG00000039170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039171",53.379085,35.12232,65.029861,26.531133,23.440241,30.144591,35.9584,28.102408,43.612803,30.760489,23.415114,31.721043,30.461777,37.323694,16.670038,16.865715,26.442904,25.659321,33.876224,25.588365,28.814817,51.906499,21.530183,27.468999
"ENSSSCG00000039172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.108302,0,0,0,0,0,0,3.976172,0
"ENSSSCG00000039175",15.008527,22.4226,15.121862,15.194158,11.709758,23.056783,23.049356,23.319113,24.131559,33.302242,17.964118,35.59395,8.871149,11.007287,6.096816,20.521184,15.742266,18.187488,5.823701,14.175053,11.314141,15.804793,2.543879,13.780632
"ENSSSCG00000039180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039183",107.906206,30.194803,81.350088,65.376872,107.572514,81.882631,79.765172,106.858207,79.411131,76.806419,87.773519,61.324174,68.081429,71.281166,125.051059,87.197724,125.410245,74.338216,69.67803,103.995663,81.420028,44.327991,79.163545,39.538308
"ENSSSCG00000039185",42.607734,32.297196,33.085004,26.176419,25.831783,31.217976,25.31616,29.535706,34.195662,26.694326,24.27367,28.235905,29.475454,27.545463,26.494135,22.084839,22.929952,22.68703,30.188679,26.118728,28.410012,39.208142,26.450413,25.044482
"ENSSSCG00000039186",0.292491,0,0,0.21698,0.145511,1.159159,0.326848,0,0,0,0.115655,0,0.380818,0,0.210251,0.214895,0.219964,0.159144,0,0.623025,0,0,0,0
"ENSSSCG00000039188",2.055509,1.397816,3.328325,1.818555,2.519539,2.690044,4.005737,2.530361,2.679568,2.206966,1.175907,3.789882,0.590614,1.517634,0.935967,2.203947,0.282286,1.379763,2.141571,0.902329,0.83197,1.763789,0.301382,3.256827
"ENSSSCG00000039191",57.71196,53.296019,59.962452,51.678211,51.642255,56.504079,54.292076,56.503834,50.565108,49.730805,59.819685,52.80961,64.84645,59.031867,60.664976,63.702902,60.943684,55.029438,75.586588,55.155524,57.885347,59.801646,65.119349,41.523371
"ENSSSCG00000039192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039194",132.435573,111.142391,119.815857,113.577708,108.117609,113.855841,123.785653,149.140674,104.643666,121.756555,74.105675,113.125432,69.802642,109.070428,94.885778,108.513419,87.988943,106.346077,121.120698,112.416018,113.537703,146.134917,65.323426,92.431147
"ENSSSCG00000039196",22.645655,20.889148,28.612435,19.36056,27.590088,26.638085,27.359231,25.615832,22.526711,21.147461,27.928768,23.386275,28.949285,30.980734,29.846974,31.143894,25.383478,22.513948,30.708495,23.40359,37.649599,21.057465,28.459654,28.371031
"ENSSSCG00000039198",27.880779,26.086149,31.060415,23.514472,21.358799,27.883643,30.624056,25.293606,28.343421,29.030225,18.210977,28.807442,23.154868,33.643875,23.809258,24.249864,18.750695,26.413443,37.036699,25.740626,32.841842,37.014768,20.66467,31.377695
"ENSSSCG00000039199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039200",0.120269,0,0,0,0,0,0.042835,0.077135,0,0.047083,0,0.024239,0,0,0,0,0,0,0.053135,0,0,0.077782,0,0
"ENSSSCG00000039201",40.711061,58.356184,42.504645,43.896137,65.42512,65.923171,59.14633,52.07582,48.973868,57.966865,85.65386,52.961861,52.990812,59.053202,67.571802,71.173701,69.824597,63.55927,74.250552,64.180747,69.821542,49.478652,73.454583,55.729717
"ENSSSCG00000039202",46.563141,38.948487,36.120687,36.846601,38.283733,38.755627,44.55394,36.303085,37.985462,27.2595,39.353014,48.308311,32.667609,34.859347,36.194333,37.315682,39.399056,34.693567,40.552633,24.606525,39.988772,36.441223,40.279564,27.692399
"ENSSSCG00000039203",5.346963,3.646339,4.65242,4.85686,3.422714,8.099869,6.821147,6.252091,6.210374,6.189002,2.994869,7.607699,2.174305,3.504711,3.06502,3.47271,3.212282,0.675488,2.938502,5.169554,2.51417,2.451365,0.397888,1.705132
"ENSSSCG00000039204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039212",0,0,0,0,0,0.023568,0,0,0.082718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039214",0.203982,0.790839,0.152079,0.312991,0.106586,0,0.465094,1.463124,0.676778,0.720031,0.08717,0.357265,0,0,0.149595,0.447922,0.152901,0.375679,0.712633,0,0.188032,0.543708,0,0
"ENSSSCG00000039215",0.427611,0.322423,0.74817,0.456722,0.35181,0.153082,0.54314,0.167832,0.121237,0,0.331621,0.154203,0.984571,0.872872,0.2672,0.43083,0.63232,0.08864,0.509846,0.188238,0.195925,0.101328,0.523938,0
"ENSSSCG00000039216",0.213364,0.32553,1.440534,0.323028,0.653084,0.345971,1.412255,0.869649,1.064969,0.950729,0.44984,0.235328,0.881657,0.990514,0.918904,1.181928,0.927988,1.050749,0.313164,0.539346,1.172068,0.976288,0.679999,0.161682
"ENSSSCG00000039217",0,0,0,0,0,0,0.184031,0,0.056889,0,0.044211,0,0,0,0,0,0,0,0,0.057431,0,0,0,0
"ENSSSCG00000039218",0,0,0,0,0,0.053523,0.075331,0,0,0,0,0,0,0,0,0,0,0,0,0.070339,0,0,0,0
"ENSSSCG00000039221",121.811556,133.159549,110.458145,126.469455,113.445919,126.91696,133.200953,157.27767,118.096146,135.629195,137.950438,134.193633,112.719465,108.686828,137.834813,159.038376,150.027415,116.876753,128.851759,111.288925,125.394691,119.622889,123.934628,104.570156
"ENSSSCG00000039222",6.393126,21.924201,13.575114,15.740479,22.487759,23.094379,35.421805,13.316169,20.006329,45.188158,10.003132,35.118886,22.603528,20.187759,13.018401,26.513189,7.386064,14.529665,8.829735,18.610296,6.924781,23.218049,11.204762,25.674681
"ENSSSCG00000039224",3.94199,5.816167,5.400511,4.251798,4.690516,4.084649,3.907788,5.077865,3.956678,5.291932,4.765331,3.20582,3.941691,3.064925,3.936102,3.066822,3.978934,2.782226,3.63117,3.920347,3.812239,4.315677,3.179577,4.04557
"ENSSSCG00000039227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039230",22.647886,26.128667,28.111674,22.267026,20.781729,19.045994,21.652445,24.390898,23.727137,24.123983,26.2495,30.688539,21.941177,17.312804,32.667964,30.035256,21.404876,25.166742,30.060567,20.076618,19.180486,22.490299,23.305478,26.564285
"ENSSSCG00000039232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039234",4.379311,2.608345,3.455099,1.128759,1.374452,1.290578,2.699684,5.553868,3.968864,1.956607,0.761562,5.835471,4.211993,4.047643,0,0,1.770639,0,1.419183,0.355759,0,0.519959,1.208468,0
"ENSSSCG00000039235",21.206172,27.265184,26.101071,18.011802,24.551731,26.119779,22.565227,20.340229,23.86762,21.880837,31.064154,20.937546,24.29982,24.288302,26.958207,31.006905,25.351552,28.891584,29.428167,21.621127,28.701841,25.767448,26.018358,24.684573
"ENSSSCG00000039236",1.212927,2.287837,0.676117,0.51692,0.244355,0.662295,2.114858,0.937907,0.719746,0.688253,0.639293,1.704745,1.13913,1.859719,0.489945,0.50792,0.699397,1.259983,0.313974,0.97902,1.258837,0.533777,0.751625,1.434915
"ENSSSCG00000039238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000039242",4.476723,3.212353,0.749907,3.254756,1.457928,3.362844,3.174103,3.198351,3.26921,4.0635,1.120306,3.356799,1.307545,2.411396,1.357444,2.915017,1.531736,0.943899,3.398617,2.683038,2.783239,3.361183,2.766184,0.767396
