"gene_id","GSM7140438_CON1_cartilage","GSM7140439_ACLT1_cartilage","GSM7140440_ACLT2_cartilage","GSM7140441_ACLT3_cartilage","GSM7140442_ACLT4_cartilage","GSM7140443_CON2_cartilage","GSM7140444_ACLT5_cartilage","GSM7140445_ACLT6_cartilage","GSM7140446_ACLT7_cartilage","GSM7140447_CON3_cartilage","GSM7140448_ACLT8_cartilage","GSM7140449_ACLT9_cartilage","GSM7140450_ACLT10_cartilage","GSM7140451_ACLT11_cartilage","GSM7140452_CON4_cartilage","GSM7140453_ACLT12_cartilage","GSM7140454_CON5_cartilage","GSM7140455_RECON1_cartilage","GSM7140456_RECON2_cartilage","GSM7140457_RECON3_cartilage","GSM7140458_RECON4_cartilage","GSM7140459_CON6_cartilage","GSM7140460_RECON5_cartilage","GSM7140461_RECON6_cartilage","GSM7140462_RECON7_cartilage","GSM7140463_CON7_cartilage","GSM7140464_RECON8_cartilage","GSM7140465_RECON9_cartilage","GSM7140466_RECON10_cartilage","GSM7140467_RECON11_cartilage","GSM7140468_CON8_cartilage","GSM7140469_RECON12_cartilage","GSM7140470_CON9_cartilage","GSM7140471_REPAIR1_cartilage","GSM7140472_REPAIR2_cartilage","GSM7140473_REPAIR3_cartilage","GSM7140474_REPAIR4_cartilage","GSM7140475_CON10_cartilage","GSM7140476_REPAIR5_cartilage","GSM7140477_REPAIR6_cartilage","GSM7140478_REPAIR7_cartilage","GSM7140479_CON11_cartilage","GSM7140480_REPAIR8_cartilage","GSM7140481_REPAIR9_cartilage","GSM7140482_REPAIR10_cartilage","GSM7140483_REPAIR11_cartilage","GSM7140484_CON12_cartilage","GSM7140485_REPAIR12_cartilage","GSM7140486_CON1_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140491_CON2_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140495_CON3_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140500_CON4_synovium","GSM7140501_ACLT12_synovium","GSM7140502_CON5_synovium","GSM7140503_RECON1_synovium","GSM7140504_RECON2_synovium","GSM7140505_RECON3_synovium","GSM7140506_RECON4_synovium","GSM7140507_CON6_synovium","GSM7140508_RECON5_synovium","GSM7140509_RECON6_synovium","GSM7140510_RECON7_synovium","GSM7140511_CON7_synovium","GSM7140512_RECON8_synovium","GSM7140513_RECON9_synovium","GSM7140514_RECON10_synovium","GSM7140515_RECON11_synovium","GSM7140516_CON8_synovium","GSM7140517_RECON12_synovium","GSM7140518_CON9_synovium","GSM7140519_REPAIR1_synovium","GSM7140520_REPAIR2_synovium","GSM7140521_REPAIR3_synovium","GSM7140522_REPAIR4_synovium","GSM7140523_CON10_synovium","GSM7140524_REPAIR5_synovium","GSM7140525_REPAIR6_synovium","GSM7140526_REPAIR7_synovium","GSM7140527_CON11_synovium","GSM7140528_REPAIR8_synovium","GSM7140529_REPAIR9_synovium","GSM7140530_REPAIR10_synovium","GSM7140531_REPAIR11_synovium","GSM7140532_CON12_synovium","GSM7140533_REPAIR12_synovium"
"ENSSSCG00000022083",0.547222,0.574136,0.124029,0,0.046192,0,0.131193,0.130382,0,0,0,0.385048,0,0.033513,0.107118,0,0.189585,0,0.626411,0.868009,0.034123,0.08949,0,0,0.076673,0.272681,0.198621,0.507308,0.181271,0,0.039944,0.123699,0.203865,29.993772,0,0.135469,0,0.075639,0,0.388026,0.336602,46.961755,0.034615,0.031213,28.86202,0.208211,1.293241,0.077666,0.716806,1.089852,1.311564,0.293322,0.465719,0.341368,0.484335,0,1.471896,0.495607,0.779898,0.488595,0.572207,0.637298,0.099413,0.419577,0.201236,2.206524,0.647236,1.713439,1.71944,0.481916,0.160728,1.720533,0.304624,0.578864,0.767478,0.453798,1.159283,0.322625,0.166454,1.961162,0.387128,26.95466,0.384924,1.960842,0.343524,0.231501,0.620334,0,22.855383,0.98057,0.517121,1.684566,24.545129,0.315531,0.146042,0.654742
"ENSSSCG00000022089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052779,0,0,0,0,0,0,0,0,0,0.489293,0,0,0.06511,0,0,0,0,0,0.733308,0,0,0,0,0,0,0,0.379776,0,0
"ENSSSCG00000022091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129878,0,0.104116,0,0,0,0.122695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047693,0,0,0,0.135053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224349,0,0
"ENSSSCG00000022092",2.751737,2.626933,1.926653,2.852878,2.628432,4.722781,2.724217,2.118845,2.943613,1.721893,3.082574,3.364221,1.44825,3.773385,2.473185,2.275721,3.072334,3.433187,2.628394,1.883093,2.744021,3.160702,3.502014,0.806466,1.297175,4.011479,1.699475,2.895092,2.98755,3.430987,5.798337,2.477126,4.304521,1.351859,2.170679,1.969025,2.565701,3.129512,3.374508,1.302739,3.366599,1.567033,2.632796,2.125346,2.727479,4.365246,2.82907,3.666392,16.078661,4.351,5.187973,2.691932,5.789499,11.181852,4.844923,3.535404,2.638941,10.0309,2.747852,4.165235,5.589927,3.841364,7.055295,2.786336,2.207966,2.324707,4.30393,2.766277,0.217411,9.063986,0.800103,4.191949,3.260998,9.133394,3.96365,2.892207,1.228532,1.29575,6.82589,1.41508,8.468823,2.350516,2.497289,3.315927,4.007181,10.617248,10.370438,0.973674,13.906779,4.058524,2.676963,2.883068,1.48832,3.342848,9.327359,1.497558
"ENSSSCG00000022096",1.238381,1.941723,0.896856,1.201465,0.171813,0.281146,0.297131,0.364624,0.52045,1.614447,0.433956,0.517574,1.053038,0.529464,0.22809,0.499886,0.528397,0.406841,0.711943,0.582988,0.755746,0.923117,1.967521,1.658794,0,0.265337,0.930169,1.869975,1.27528,1.71896,2.011955,0.912394,0.102495,1.067561,0.671735,0.482246,0.397462,0.63326,0.652341,0.33628,0.458754,1.095308,0.72564,0.923965,0.144946,0.862766,0.904733,1.584332,0,0,0,0.060879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000022099",8.035899,4.990326,3.897459,11.77229,7.96219,7.741933,4.935981,11.374155,6.297294,8.024256,3.111354,7.5567,4.771517,8.415187,6.129861,10.53508,9.017126,7.771087,8.958052,5.376636,3.939044,5.555086,3.936589,7.326965,10.550737,6.892497,9.581445,4.96108,7.663975,4.236549,3.712939,3.143613,5.754172,6.12675,15.703514,4.074755,11.795684,5.675188,10.732423,17.896943,8.787051,5.447249,12.359493,8.500956,8.605686,10.128969,7.659551,8.068747,9.925492,12.063511,10.577611,14.210209,9.843613,7.215448,10.85594,12.573037,7.136661,16.274336,9.736463,7.345598,7.737376,12.602197,12.808686,17.173975,12.267109,7.662146,13.391306,8.635729,7.611085,7.471165,8.766346,10.031504,7.124684,9.285752,9.764182,7.671442,16.489483,10.945001,10.210433,10.097248,12.725528,13.68139,10.808124,10.885448,8.402321,6.389168,9.14875,14.373377,10.188031,8.84241,13.0058,8.312859,14.191071,10.564616,5.916191,13.559507
"ENSSSCG00000022101",3.65921,6.388756,5.465815,5.458578,2.889932,4.402509,4.170908,2.813899,4.33831,4.956126,6.086024,4.586644,5.202873,2.999423,5.955006,5.822355,2.507081,4.168574,4.877015,5.028971,4.803458,4.851328,4.819172,3.825724,5.179944,3.507299,5.506021,5.404512,4.735736,6.223027,3.065434,5.365319,3.583686,4.223241,3.825044,3.310257,3.769329,4.881403,3.997387,3.360619,2.960542,2.722149,4.315453,4.396987,3.700323,3.510326,2.695828,4.414359,7.701049,5.12868,8.054188,6.778167,5.084724,5.219814,4.248939,5.420859,6.483525,9.429488,6.670955,3.991004,10.364938,4.39829,5.655743,8.338956,6.254736,5.530862,7.388955,6.109094,5.044426,8.576092,3.465678,5.727422,6.970955,5.957812,6.979112,7.002744,4.039648,6.714421,5.701384,5.156046,4.408338,7.416659,5.959027,5.816966,4.224916,4.612458,7.676458,3.421107,7.304934,4.468538,4.341045,4.351736,2.962004,7.436148,5.487216,4.836849
"ENSSSCG00000022105",0.112035,0.476757,0,0,0,0,0,0.139279,0,0.209822,0,0.20667,0,0,0,0,0.20846,0.134509,0.222494,0,0,0,0,0,0.294212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190927,0,0,0,0,0.279445,0.089828,0,3.354241,2.459983,1.321597,2.805991,1.868578,2.904207,1.634162,0,3.622211,2.551453,2.280105,1.034798,1.847375,3.980645,3.21542,0,1.029803,2.340815,1.43617,3.487083,1.940783,2.071054,1.434012,2.109935,3.315396,2.245784,1.117432,2.420531,0.684632,1.2058,1.399102,1.072346,2.446254,1.949107,1.60314,0.628185,0.969463,1.42924,5.321919,0.56066,1.561983,1.874671,3.008439,1.955688,0.666674,1.802694,0.755443,0.958289
"ENSSSCG00000022107",137.625716,132.940046,144.889707,140.718737,140.027096,144.100508,162.498675,152.51103,144.148483,132.117072,175.293927,139.320425,182.190389,128.206274,155.244885,138.839755,137.030286,137.459314,149.247718,130.264394,150.122494,154.804607,163.603963,130.459256,141.091978,152.552639,111.803849,183.639073,151.113127,171.674752,176.21292,158.44112,102.471095,122.158577,143.724035,126.221131,123.663199,159.25627,139.925674,108.334362,103.163845,134.444103,147.582165,135.53267,128.11596,129.814244,135.20597,155.633579,117.306113,85.988891,97.943275,80.838468,84.327857,89.880099,105.568262,78.94429,81.731411,109.364472,103.421469,99.318552,104.032209,79.314621,103.817482,62.131155,85.865072,90.532409,93.63475,86.68161,108.05745,100.78609,73.833052,84.527538,93.948773,107.591128,73.366617,122.520569,81.715031,105.341567,116.344868,75.63467,101.686589,81.605453,109.619542,94.000268,99.127185,104.138157,106.538605,70.447265,104.721588,83.020665,85.293968,85.305413,89.92866,102.36843,123.729987,116.971138
"ENSSSCG00000022112",6.448183,14.693026,8.706224,6.562241,10.777424,4.13183,7.11545,7.101042,5.56229,7.190175,6.412017,11.409959,6.08018,6.119471,5.502711,6.385786,10.954575,11.175329,11.132587,8.342962,7.10138,4.739702,6.983323,8.879731,25.493161,5.349424,12.935298,6.452386,16.664903,5.03826,5.461993,10.477916,3.884277,10.108981,6.86847,8.395763,6.992411,6.017678,4.174706,7.316578,9.939325,9.319079,9.282562,5.724085,6.037147,9.655185,5.48413,4.616282,63.715334,58.165282,73.591823,48.404632,25.926108,46.14971,45.258105,25.800215,85.403102,55.977267,41.686491,57.968799,60.932002,60.86594,33.379033,26.187592,32.098899,82.572317,52.440314,68.639764,61.673896,34.735818,41.24324,63.687558,66.477199,36.100107,73.596051,48.037035,29.689139,33.591236,27.867583,66.083837,45.668272,46.740865,64.886756,55.143674,24.455065,20.577867,66.765769,57.524798,45.083628,42.437057,63.625593,58.710368,29.377146,30.974464,21.737622,26.657099
"ENSSSCG00000022114",0.118779,0,0,0,0,0,0,0.070652,0,0,0,0,0,0.060463,0,0,0,0,0,0,0,0,0,0,0.077206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113435,0.159424,0.153844,0,0,0.4451,0,0,0.083377,0.16956,0,0,0,0,0.430655,0,0,0.067432,0.05013,0.043045,0,0.097457,0,0,0.216456,0.15193,0.108381,0.239165,0.199414,0,0.455632,0.054221,0.365716,0.128721,0,0,0,0.175583,0,0,0.069607,0.160929,0,0.047725,0.055749,0.045031,0.310326,0.052494
"ENSSSCG00000022120",0,0.088316,0,0.058771,0.118868,0.304452,0,0,0,0,0.231268,0,0,0,0.077926,0,0,0,0,0,0,0.091031,0,0,0.102103,0.171296,0.204382,0,0,0,0.305206,0,0.165856,0.082609,0,0,0.0881,0.103749,0,0,0,0.220991,0.17313,0.080921,0.080154,0.105934,0,0.097159,1.201241,0,0.411982,0.291351,0,0.495123,0.364948,0.176589,0,0.121053,0.086933,0.148394,0,0,0.601633,0.189522,0.083731,0.088519,0.204057,0.278745,0.136145,0,0.251511,0.420933,0,0.277183,0.163972,0,0.226352,0.362537,0.109851,0.154196,0,0.162654,0.201279,0.445898,0.066609,0.400643,0.460963,0,0,0.065017,0.077345,0.21953,0.074336,0.062973,0.31177,0.173903
"ENSSSCG00000022126",33.465879,50.60122,69.350548,63.035316,49.091319,49.562941,43.293137,57.490571,44.496856,39.672746,63.369576,81.079654,73.273231,52.775502,45.175387,48.084464,51.569212,40.921961,70.76587,35.601837,57.725296,57.721352,60.970958,54.531288,63.054338,43.039139,51.434081,39.550049,59.820678,48.814162,64.039272,50.898479,52.413354,50.627615,50.605445,53.50141,39.425776,35.169996,43.561498,58.219772,77.83035,71.524628,56.883979,36.358556,57.303687,38.939746,32.973353,99.319411,114.765872,86.821449,110.225163,86.460833,66.060761,104.996188,82.781061,71.578294,114.808704,86.320009,87.3239,116.751569,145.858541,74.24684,83.989066,67.843033,63.603057,121.879847,115.365907,126.127322,128.553249,82.625922,41.658407,105.835615,95.686256,85.349157,97.082897,117.326555,61.209939,100.973872,87.511186,99.130084,91.67502,107.386995,102.824636,96.080155,52.639121,78.023619,139.335274,85.435593,102.272034,73.437088,78.803462,101.797285,88.844956,73.264533,84.893572,101.710294
"ENSSSCG00000022128",28.042625,19.542783,20.113266,15.107497,23.736517,16.482825,20.1418,19.240323,21.964088,14.30433,32.12459,30.362228,20.168743,18.25015,16.905623,14.988107,14.960957,14.702987,25.094465,16.76216,18.99925,29.143977,30.106025,17.792595,26.806172,14.443532,16.706924,22.004232,19.026555,33.121849,27.286023,30.206917,10.621375,28.151402,25.191373,16.440891,20.947141,21.346598,17.258171,13.134821,19.554919,16.271097,22.890349,23.159833,14.683009,22.533247,14.832345,27.157451,27.811314,16.837515,24.559694,15.478569,20.267866,28.576622,23.342418,16.921346,23.647525,20.740172,25.544855,21.450948,24.040531,32.171775,24.449514,14.425139,22.308936,19.166195,21.753059,18.522199,19.350549,24.830878,26.224839,23.25758,36.00597,29.674857,18.498998,28.192452,23.641085,26.55709,37.588241,29.781395,18.801337,20.496506,27.755767,22.882231,13.546198,28.117133,30.701168,16.527608,22.614283,15.362717,21.701407,25.151749,19.468114,22.158057,25.426663,28.631089
"ENSSSCG00000022129",26.11403,10.304852,22.352361,15.597744,13.695216,27.365704,24.008509,16.674705,26.534523,18.166826,19.584095,10.975374,22.325596,19.012305,22.34134,16.685539,17.663981,18.017823,13.4927,8.679672,16.979256,20.120433,16.554415,26.989236,11.867047,20.411835,12.38948,15.334599,17.79055,18.004739,21.646548,14.021351,16.39244,15.027596,19.318941,15.241621,16.061087,25.891775,18.749365,19.60434,7.561094,12.49866,21.93413,20.348172,17.420243,15.452204,14.654758,19.32376,1.900879,1.242124,1.396296,1.16508,1.443867,1.543542,0.984439,1.266121,2.946135,1.631379,0.994046,0.497511,0.530707,0.165992,0,0.583396,0.37873,0.789331,1.167604,1.995911,1.489323,0.89705,0.616354,0.888042,0.813795,0.841974,0.889042,0.434599,0.689514,0.752014,0.37545,1.003611,0.45911,2.235453,0.54489,1.48807,1.892619,0.181626,0.212669,2.393067,0.954643,0.35087,1.752217,0.892304,0.408803,0.572926,0.762452,1.021449
"ENSSSCG00000022131",14.400797,18.084075,13.558984,15.522773,14.702186,13.320224,13.970108,13.464995,13.617367,14.573309,14.019644,20.771548,14.706672,14.120304,16.221788,14.205936,13.486053,9.742221,17.249753,11.85997,14.319214,13.54272,17.987598,13.21445,15.892903,14.421835,11.787967,14.571807,16.607531,16.285686,16.715385,12.622731,12.706055,10.135786,9.46389,11.211806,15.841743,11.591576,17.899264,13.841318,12.560989,17.68834,10.62628,14.777395,16.120518,18.019535,12.333798,9.884922,16.559131,13.775636,12.856479,18.057397,15.483725,13.919648,19.373239,17.39835,12.610433,16.994239,14.539016,14.845657,17.039953,13.550555,21.732484,8.731542,14.189256,14.869657,12.131414,8.792893,15.158593,18.532504,15.72335,14.695738,12.303107,17.550416,9.344081,22.303794,14.595908,14.27902,21.254083,18.475986,17.299522,14.566518,14.938886,11.695258,14.010114,15.533308,12.587251,14.73305,13.570036,13.402451,17.125019,14.596209,18.365476,14.790072,17.086493,12.372868
"ENSSSCG00000022140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000022145",27.479944,30.195761,25.113449,21.673657,27.969785,21.664736,29.673926,24.217738,25.424948,24.310707,25.57593,28.384516,29.697821,19.088707,25.490303,20.197684,28.408804,24.058055,20.18101,25.912993,27.466405,22.886629,24.849288,24.095151,21.740343,26.254581,27.404685,27.608644,27.144802,31.58832,26.65235,24.686928,21.981376,21.595078,18.878277,26.37315,26.856142,25.283551,21.25446,22.297141,21.849312,26.4537,28.302872,32.181462,26.804603,21.088021,26.830829,22.13999,25.236642,27.841972,26.847617,30.114419,35.40005,27.027584,32.191836,23.762162,30.802075,40.69398,29.791822,30.412122,33.549966,26.484067,24.933538,17.192082,25.13623,28.294996,29.878049,32.985403,35.005211,30.796651,28.678318,22.210571,33.688014,30.484846,28.330519,30.566715,30.155494,26.584917,32.391514,23.972904,26.948771,26.336812,28.381654,29.591231,30.444326,32.5324,26.186544,25.136587,32.992677,28.349981,27.351769,27.839771,26.859833,29.925567,33.288414,31.416472
"ENSSSCG00000022147",128.277836,80.381609,52.33411,63.017456,58.189904,60.642196,54.37454,73.917158,62.352756,90.746691,117.99305,73.714653,57.329818,58.442065,77.715985,42.551775,66.260645,69.129978,121.569146,80.212181,117.156751,40.95815,72.627768,99.983766,72.118677,54.362667,78.427562,50.98858,69.040754,96.645055,113.709112,143.37784,76.3503,32.753261,47.398292,70.472931,44.47352,51.575341,25.284372,67.800992,101.904943,51.235145,71.903418,69.267853,72.751441,75.825899,76.136778,123.991228,137.032903,82.683719,78.141544,103.267661,157.395825,106.954879,70.374224,148.338596,120.554285,147.821361,113.489368,124.065833,66.473467,65.881226,142.500759,89.136515,116.928866,114.383388,101.153906,106.454516,115.903979,158.576833,152.038841,141.672996,164.138429,185.680154,81.98563,132.393044,157.947322,102.667738,143.297711,166.909812,203.830919,136.232647,117.23225,141.531504,140.533459,137.094296,142.599652,127.070465,144.733092,68.120042,83.76865,118.409622,109.411191,136.155556,162.420146,114.424089
"ENSSSCG00000022149",3.341991,2.774059,4.565612,1.847487,4.073657,4.845328,4.671369,2.733125,5.925426,3.62694,5.551858,2.822066,4.513858,2.847695,2.109245,2.462112,1.183643,3.200043,3.375207,2.903368,2.955653,9.170166,3.936116,3.213428,2.459476,2.279159,2.100286,4.268229,2.317837,7.493234,6.995361,4.093782,1.096957,2.694593,3.008871,2.490887,2.327257,3.412206,3.727207,2.333026,2.22529,1.960247,3.567565,2.746142,3.249861,3.372749,1.804149,3.329218,2.273586,1.199016,0.989238,0.049488,0.301352,0.310709,0.520634,0,0.57133,1.842618,0.362498,0.725376,0.690354,0.103395,0.422133,0.418027,0,0.856983,0.640304,1.299554,0.660822,0.661896,0.15959,1.034174,0.822146,0.604592,1.28902,0.556166,0.174498,0.300662,0.376804,0.570897,0.863435,0.213834,0.328289,0.076895,0.774372,0.605037,0.860275,0.370271,0.48269,0.329482,0.467315,0.226731,0.433651,1.288398,1.196676,0.412618
"ENSSSCG00000022151",5.805235,5.38191,6.501537,9.946714,4.495176,8.082726,6.109938,8.195506,10.028446,11.559358,11.890365,11.304549,7.758973,4.990663,7.24018,6.978291,8.095308,7.339423,5.030311,7.882983,12.323102,5.167773,5.596655,5.632312,7.750141,9.185349,13.390247,7.319414,11.665089,9.401138,9.091894,6.672911,7.793233,7.033419,7.220232,3.561522,7.921014,4.393816,4.543159,5.799047,4.831784,6.431606,6.191489,10.12765,8.758459,4.038348,7.853283,4.769903,2.257543,4.012606,4.604387,7.283379,9.543684,7.348848,5.998515,5.684196,8.661643,5.757977,7.48201,10.295443,10.007677,4.921,9.140835,4.862968,3.948055,6.540968,8.69689,9.065005,14.791835,6.511652,11.06062,8.502076,5.152072,3.6559,6.644793,7.098679,6.022199,4.834543,8.739136,6.003517,5.368501,7.678078,9.800392,5.572631,6.298312,3.510929,4.820713,3.362761,5.301317,6.58088,7.038475,7.595005,4.090895,4.064602,7.037079,4.136876
"ENSSSCG00000022153",0.238038,0.374506,0.762665,0.491206,0.165375,0.429786,0.23098,0.542986,0.897061,0.501491,0.575391,0.483267,0.315184,0.709996,0.213786,0.692531,0.549613,0.997814,0.348623,0.514271,0.644663,0.339392,0.737619,0.793839,0.684469,0.307825,0.601476,0.742852,0.55776,0.509386,0.707377,0.332639,0.219031,0.663056,0.550728,0.450355,0.441908,0.298673,0.627525,0.330577,0.441477,0.556403,0.246164,0.443022,0.535848,0.746499,0.44148,0.520671,0.231928,0.619754,0.448845,0.585718,0.328488,0.44125,0.254424,0.223255,0.163035,0.599856,0.17571,0.210423,0.099566,0.471978,0.518546,0.225921,0,0.065031,0.488459,0.257616,0.70978,0.421943,0.38533,0.215141,0.498918,0.444791,0.341928,0.308348,0.15643,0.174308,0.15409,0.352642,0.499401,0.730788,0.069557,0.438811,0.322658,0.677191,0.322644,0.160543,0.219453,0.144727,0.331496,0.747096,0.055303,0.354751,0.134309,0.064945
"ENSSSCG00000022155",95.786327,108.168167,101.3936,100.227464,106.340863,97.198083,106.703486,93.295079,98.406933,88.485097,96.111079,121.142336,122.245048,86.43442,95.316059,76.304002,77.66731,86.272546,102.681331,109.174408,101.5714,113.323993,102.245209,89.997719,91.124826,95.046342,92.172792,93.380348,96.321922,126.341667,115.084484,88.730003,77.121608,81.296416,74.701558,69.051052,86.464508,95.127313,92.96451,94.777302,92.32563,113.684182,87.550632,112.811584,91.997916,99.489966,97.306172,92.044036,246.61433,131.713021,178.681326,156.626852,180.402523,232.071481,187.129714,140.076883,195.134964,199.491803,178.918617,157.77403,201.288975,128.939719,216.797537,107.666965,217.305469,138.810615,171.866639,145.235348,186.777325,245.307402,138.916793,147.468198,185.615617,254.669672,132.230133,186.464772,208.164511,174.689504,319.858221,127.697119,231.069161,167.329485,151.218802,213.434243,140.551545,233.705772,221.309633,111.402318,244.686656,167.956953,129.673029,179.270289,176.256321,173.159691,215.973242,170.81062
"ENSSSCG00000022159",71.899559,63.019043,65.455687,62.589126,60.075743,62.196188,64.468212,65.652857,53.597877,54.801525,61.382635,91.874138,66.070867,59.142307,76.996918,65.357569,69.308837,61.958071,69.977603,67.199717,75.029292,73.341094,65.717541,61.329632,67.459546,70.478231,51.731455,68.186925,87.566859,71.348707,72.641674,73.897633,55.596084,70.947062,70.307138,54.644164,59.836619,65.268993,60.325576,72.377834,64.860371,75.831372,69.281607,66.242614,77.724461,56.634464,67.850387,81.983332,108.386395,71.733471,89.295703,83.465697,75.586059,100.53668,90.056375,78.169503,64.138591,99.157142,88.431735,94.35715,112.350749,73.067725,104.886438,77.585583,109.248814,70.260592,84.807575,71.208291,104.341834,106.235109,76.450892,77.069106,94.236878,94.608284,64.846053,101.159647,94.954889,83.714966,118.852697,71.174886,103.550847,93.609454,96.065488,100.823075,94.158901,93.6234,91.908755,79.221585,91.54804,75.399876,72.71713,76.276489,131.249676,90.470863,117.949667,94.576599
"ENSSSCG00000022161",17.65327,18.825061,18.249726,15.386507,21.648634,20.347306,18.803984,16.429857,19.221686,18.349329,20.738467,21.247839,17.081173,14.045777,18.651849,19.551651,18.457555,16.4671,14.695873,20.770954,20.703741,20.549171,21.689817,15.943433,21.34894,16.791968,15.837802,23.057191,17.847908,20.679604,23.496372,15.61688,11.073611,16.426361,13.821596,15.616984,14.824978,21.066729,14.941112,15.930318,14.138232,19.682308,15.099054,14.072453,14.355696,20.399467,10.778608,14.919444,83.501822,36.106595,42.708907,34.410916,41.308163,48.090069,47.156097,39.308847,47.468244,69.677469,46.15885,45.370345,69.638854,20.483316,66.94657,44.52536,43.785623,41.648398,50.286095,42.060515,43.651448,57.974403,32.268547,45.107613,34.030921,66.508351,37.051407,66.486177,40.849923,53.892251,76.707293,34.964649,48.707657,41.761943,38.19794,44.026775,34.130395,85.128728,51.988483,33.271839,52.427769,30.772763,35.72959,43.338939,51.147633,45.440094,58.486298,50.738335
"ENSSSCG00000022162",65.550504,69.403545,80.422879,71.357318,77.354683,91.188772,73.994861,89.732711,85.531767,87.105301,75.515235,81.90578,96.32075,72.586986,73.149386,82.889702,60.982813,63.181919,58.152192,87.225797,76.537631,90.899111,79.432554,64.841046,81.602655,68.178366,98.757382,86.185546,72.115882,78.710063,82.065033,73.475489,88.671854,83.73575,67.327472,68.940104,68.46878,72.497654,74.321416,95.142971,71.584999,121.481573,57.892116,88.090851,77.493771,71.247513,77.109624,59.513642,57.718582,51.772517,51.194779,62.04774,49.95217,47.673803,57.137833,58.279416,64.339347,52.816361,57.960386,76.955282,68.284849,51.869009,51.511414,46.32484,47.871893,60.895556,73.427638,62.146615,73.376655,44.038775,59.590465,62.607842,56.401973,48.684292,67.817707,64.271154,55.711583,65.00687,57.14829,44.260154,45.386921,67.641703,59.123006,69.765457,49.435684,56.032581,50.063699,62.732461,56.187954,42.027106,54.239141,48.79102,70.117242,51.278037,45.169725,56.172008
"ENSSSCG00000022163",4.791373,6.800983,8.890728,11.272877,7.361125,7.924531,8.923205,8.860447,7.976536,6.691826,8.836252,10.143182,9.97083,6.503616,7.725448,8.299475,7.605244,8.55216,8.500231,7.465316,10.277865,7.216162,10.790204,6.088818,8.030465,8.306086,7.124162,9.424964,7.433715,5.975479,12.386159,12.944763,5.720991,6.197468,9.381176,9.741033,8.975175,7.581053,7.390368,5.822103,9.796931,8.85449,7.923233,6.958695,7.897656,6.443309,7.912841,7.177653,17.656316,9.791699,13.740938,11.514311,10.178412,11.762209,11.361172,6.441609,10.09476,13.399661,8.832682,9.800878,19.307688,10.927171,11.050667,6.137633,7.783571,7.480357,9.21464,10.997217,8.11008,11.427944,6.066339,7.77882,10.057483,9.896897,8.512473,16.607029,6.881296,12.414624,11.652776,10.158117,12.970663,9.083748,6.98106,10.570771,9.17751,10.532949,12.312301,9.761987,10.784856,10.274011,8.921909,12.904456,10.157516,9.133863,11.011395,7.462369
"ENSSSCG00000022164",16.210538,19.628205,15.823556,21.381456,19.102449,23.495245,16.793211,23.826981,16.409245,15.718036,20.632346,17.003781,18.165628,16.144048,16.662036,20.67985,17.033939,19.731792,13.307835,18.564189,21.65232,21.369189,15.661186,18.421889,16.084575,19.253635,20.968226,16.519064,14.349869,21.295949,16.748844,17.547061,19.879677,18.949351,21.922215,15.522765,19.005293,17.507336,20.255821,16.621541,19.443078,20.113968,18.96673,18.475339,17.584139,16.022225,16.718699,14.902013,13.648625,13.319957,12.379549,11.855645,16.822796,20.216702,14.527441,13.124094,16.625356,23.242254,11.88368,16.869665,19.464801,11.966622,14.210505,14.317248,15.903505,15.599588,13.854345,15.591195,12.39571,15.58779,12.806072,12.73041,18.212605,16.883366,17.827628,13.665898,17.901788,16.785714,11.26489,15.995602,16.648191,16.80927,15.69242,8.843938,15.290111,19.609709,19.727795,11.448946,18.412985,14.373416,15.576786,19.300081,16.200058,12.381918,12.708871,12.8259
