"panel","timepoint","gene_id","ENTREZID","SYMBOL","label_final","logFC","AveExpr","t","P.Value","FDR","B","strict_DEG","direction","label_score","neg_log10_FDR","DEG_class"
"Figure1D","1W","G10090_14458","53619","Blcap","Blcap",-0.960201470897058,5.30939743730689,-12.6408038643511,1.94990056511696e-12,2.46947141481318e-10,18.4210260894384,FALSE,"Not_strict",9.22503576744267,9.60739599661754,"Not strict"
"Figure1D","1W","G10090_14584","51798","Ech1","Ech1",-1.05519164085472,6.91514716259559,-12.6048589171667,2.07576730580778e-12,2.60581630819431e-10,18.4383091037565,TRUE,"Down",10.1130159901116,9.58405620226478,"Down strict"
"Figure1D","1W","G10090_32047","17118","Marcks","Marcks",1.65725508254017,7.13786289911986,12.5931777452944,2.11845510182394e-12,2.63627921410455e-10,18.4370589360229,TRUE,"Up",15.8748606790346,9.57900859456242,"Up strict"
"Figure1D","1W","G10090_29768","66447","Mgst3","Mgst3",-1.63940196079057,6.02440144756457,-12.582917306558,2.15669929566693e-12,2.66073479485254e-10,18.3575740658389,TRUE,"Down",15.6972711695722,9.57499841100742,"Down strict"
"Figure1D","1W","G10090_23167","76187","Adhfe1","Adhfe1",-2.06010442726456,5.06976174483795,-12.5763097017407,2.18170521458534e-12,2.66857977144708e-10,18.3223220166435,TRUE,"Down",19.7228625667291,9.57371981036781,"Down strict"
"Figure1D","1W","G10090_16608","20652","Soat1","Soat1",2.0241251406954,3.27350230958537,12.5702799154266,2.20478592560411e-12,2.67395689672207e-10,18.4036567053706,TRUE,"Up",19.3766374422944,9.57284559769731,"Up strict"
"Figure1D","1W","G10090_8595","23880","Fyb1","Fyb1",2.16066647417202,3.84251276700393,12.5616334413378,2.238324013121e-12,2.6918197438466e-10,18.3693859383043,TRUE,"Up",20.6774788228128,9.56995402575334,"Up strict"
"Figure1D","1W","G10090_4300","22339","Vegfa","Vegfa",-1.50722625691813,6.9415128871742,-12.5512083845711,2.27946312808664e-12,2.71844973550399e-10,18.3471023498828,TRUE,"Down",14.4176420909559,9.56567869275058,"Down strict"
"Figure1D","1W","G10090_7181","64378","Gpr88","Gpr88",3.81649119600323,0.674528951639871,12.5239986060549,2.39056037989168e-12,2.82738095839916e-10,17.9087887713646,TRUE,"Up",36.4422076430639,9.54861567117658,"Up strict"
"Figure1D","1W","G10090_19502","228859","Fitm2","Fitm2",-1.50224010806415,4.82920449322424,-12.4969201857723,2.50668532667229e-12,2.93243325525024e-10,18.1698585131246,TRUE,"Down",14.3205122351605,9.5327718640228,"Down strict"
"Figure1D","1W","G10090_1558","20411","Sorbs1","Sorbs1",-1.42399654741634,7.13355001856509,-12.4910588789399,2.53257990092171e-12,2.93243325525024e-10,18.2496390990987,TRUE,"Down",13.5746342216761,9.5327718640228,"Down strict"
"Figure1D","1W","G10090_2913","234356","Csgalnact1","Csgalnact1",2.22311336473832,3.49418323838635,12.4861035886674,2.55468739752829e-12,2.93243325525024e-10,18.2523291353344,TRUE,"Up",21.1924325339105,9.5327718640228,"Up strict"
"Figure1D","1W","G10090_17113","26934","Racgap1","Racgap1",2.10037105190806,2.86582396426602,12.4846198826824,2.56134551677926e-12,2.93243325525024e-10,18.2631598497139,TRUE,"Up",20.0223580676371,9.5327718640228,"Up strict"
"Figure1D","1W","G10090_26636","76263","Gstk1","Gstk1",-1.42961887499471,4.72435106091145,-12.4756796341142,2.60184619877799e-12,2.95516039291364e-10,18.1324418404534,TRUE,"Down",13.6234371880407,9.52941894257733,"Down strict"
"Figure1D","1W","G10090_3932","67951","Tubb6","Tubb6",1.17005782106598,5.61658263875819,12.4639491856112,2.65599306025386e-12,2.99290682561362e-10,18.1412169702987,TRUE,"Up",11.1435216422938,9.52390680329069,"Up strict"
"Figure1D","1W","G10090_12608","59010","Sqor","Sqor",-1.01669861868454,5.58888618697871,-12.4588323217089,2.67997562328633e-12,2.99633837069146e-10,18.1098636455364,TRUE,"Down",9.68243692204341,9.52340914416807,"Down strict"
"Figure1D","1W","G10090_26918","74147","Ehhadh","Ehhadh",-1.182028623068,3.26071535933316,-12.4511494856324,2.71640587146885e-12,3.01084422613715e-10,18.1659718185259,TRUE,"Down",11.2544629742276,9.52131171326143,"Down strict"
"Figure1D","1W","G10090_41","18552","Pcsk5","Pcsk5",2.01340296334022,4.50025171686781,12.4472634141242,2.73502724755663e-12,3.01084422613715e-10,18.1360925834098,TRUE,"Up",19.1702372183666,9.52131171326143,"Up strict"
"Figure1D","1W","G10090_12588","237988","Cdr2l","Cdr2l",2.03231063910693,4.27040056217531,12.4330644893207,2.80419509675183e-12,3.06342259768057e-10,18.1204068219937,TRUE,"Up",19.3349829117053,9.51379308834488,"Up strict"
"Figure1D","1W","G10090_7035","11430","Acox1","Acox1",-0.999581650101457,7.17769383967519,-12.3981193206727,2.98223203514727e-12,3.23323656477217e-10,18.0865112660691,FALSE,"Not_strict",9.4863922261993,9.49036251839601,"Not strict"
"Figure1D","1W","G10090_2365","21899","Tlr6","Tlr6",1.15844299940105,1.43991110513311,12.384915407003,3.05250782613326e-12,3.28454432329271e-10,18.0393796886167,TRUE,"Up",10.9861229989679,9.48352487316856,"Up strict"
"Figure1D","1W","G10090_341","100952","Emilin1","Emilin1",2.54307873456044,5.4054728370697,12.3770606238786,3.09512338108402e-12,3.30554557512637e-10,18.0206858026571,TRUE,"Up",24.1103111343945,9.48075685063751,"Up strict"
"Figure1D","1W","G10090_19472","22381","Tceal9","Tceal9",1.28559542837456,5.9387413902828,12.3464323359905,3.26725519354874e-12,3.46353252406489e-10,17.946603610491,TRUE,"Up",12.1623507764506,9.46048072979541,"Up strict"
"Figure1D","1W","G10090_13991","12497","Entpd6","Entpd6",-0.996700345737095,3.89993161947319,-12.3336285848516,3.34211677150974e-12,3.51684067037323e-10,17.9124202811381,FALSE,"Not_strict",9.42265287927828,9.45384730684517,"Not strict"
"Figure1D","1W","G10090_21698","13845","Ephb3","Ephb3",2.39425298642502,3.50468808195084,12.2603270607591,3.80619109381869e-12,3.97594166011965e-10,17.858065322434,TRUE,"Up",22.5073188462334,9.40055999672794,"Up strict"
"Figure1D","1W","G10090_23416","70083","Metrn","Metrn",-1.68560580086557,4.12421425428236,-12.2506454951999,3.87228404802548e-12,4.01567079791976e-10,17.7578466294811,TRUE,"Down",15.8383598489019,9.39624189758292,"Down strict"
"Figure1D","1W","G10090_2911","319179","H2bc6","H2bc6",-1.8637338230638,0.820802811275103,-12.2328693882043,3.99674089470471e-12,4.09198337338291e-10,17.7073452274177,TRUE,"Down",17.4968563975122,9.38806613958909,"Down strict"
"Figure1D","1W","G10090_26319","76293","Mfap4","Mfap4",3.34059958951343,6.85168351232246,12.2293224516449,4.02206491195893e-12,4.09198337338291e-10,17.8075410033417,TRUE,"Up",31.3617698922362,9.38806613958909,"Up strict"
"Figure1D","1W","G10090_23398","140497","Cd300c2","Cd300c2",2.93587727337172,2.14425248209366,12.2279857411704,4.03165156625666e-12,4.09198337338291e-10,17.7798791758962,TRUE,"Up",27.5622100201302,9.38806613958909,"Up strict"
"Figure1D","1W","G10090_5286","16002","Igf2","Igf2",1.83718591261922,5.88168806819571,12.2208917134413,4.08292527640989e-12,4.11484110075366e-10,17.7315487188837,TRUE,"Up",17.2431783222689,9.38564693090087,"Up strict"
"Figure1D","1W","G10090_8582","14595","B4galt1","B4galt1",0.78876312462925,6.56992574050099,12.1974395284713,4.25727873721536e-12,4.20560830125124e-10,17.7039710571356,FALSE,"Not_strict",7.39557807601387,9.37617117875546,"Not strict"
"Figure1D","1W","G10090_24600","76467","Msrb2","Msrb2",-1.02904451800993,3.4003266236652,-12.1899267790601,4.31474423096026e-12,4.20560830125124e-10,17.6899620987582,TRUE,"Down",9.64849755142105,9.37617117875546,"Down strict"
"Figure1D","1W","G10090_3298","70564","Prxl2a","Prxl2a",-2.01608961491753,4.93724659966071,-12.1889176599807,4.32252387218177e-12,4.20560830125124e-10,17.6300592959062,TRUE,"Down",18.903201341178,9.37617117875546,"Down strict"
"Figure1D","1W","G10090_6317","242509","Bnc2","Bnc2",1.94547678188525,3.74786873848979,12.186106914731,4.34426934946696e-12,4.20560830125124e-10,17.70298916372,TRUE,"Up",18.2411233312504,9.37617117875546,"Up strict"
"Figure1D","1W","G10090_27730","103711","Pnpo","Pnpo",-0.89110838608143,3.83984624854866,-12.1855530763256,4.3485674613327e-12,4.20560830125124e-10,17.6500233345,FALSE,"Not_strict",8.355184766724,9.37617117875546,"Not strict"
"Figure1D","1W","G10090_15794","17474","Clec4d","Clec4d",4.72323118573936,0.316597367866933,12.1854572059246,4.34931191800142e-12,4.20560830125124e-10,17.0935437523011,TRUE,"Up",44.2858241143283,9.37617117875546,"Up strict"
"Figure1D","1W","G10090_28186","14129","Fcgr1","Fcgr1",2.1870994255021,2.36614820150414,12.1769265200432,4.41608469733662e-12,4.24151598010633e-10,17.7209934045576,TRUE,"Up",20.4985432011747,9.37247889243482,"Up strict"
"Figure1D","1W","G10090_17165","14042","Ext1","Ext1",1.28482208590514,5.46562355010836,12.1719436204478,4.45557679407425e-12,4.24441071743519e-10,17.6177143799603,TRUE,"Up",12.0415871944194,9.37218259751217,"Up strict"
"Figure1D","1W","G10090_13732","270084","Lpcat2","Lpcat2",2.04087117731194,2.35563986268002,12.1690827582315,4.47841533318925e-12,4.24441071743519e-10,17.7082690797952,TRUE,"Up",19.1274173317671,9.37218259751217,"Up strict"
"Figure1D","1W","G10090_6802","12395","Runx1t1","Runx1t1",1.19859219617813,2.82280833830307,12.1603110542339,4.54919756796383e-12,4.28312936810068e-10,17.6875040563816,TRUE,"Up",11.2286979271157,9.36823880792802,"Up strict"
"Figure1D","1W","G10090_11510","54637","Praf2","Praf2",1.60706554457458,4.98643341591864,12.1563798923442,4.58129371093046e-12,4.28515649000822e-10,17.5939066595496,TRUE,"Up",15.0550435584123,9.36803331341265,"Up strict"
"Figure1D","1W","G10090_5125","242939","Cpz","Cpz",3.04316132808411,2.60395384247745,12.1101057243185,4.97717393229216e-12,4.62521663279436e-10,17.5996085754778,TRUE,"Up",28.4075090607359,9.33486792125492,"Up strict"
"Figure1D","1W","G10090_29840","14235","Foxm1","Foxm1",2.86077516295816,2.15640291123655,12.0774882842463,5.27732581928744e-12,4.87250385805307e-10,17.5230463142875,TRUE,"Up",26.6402472413976,9.31224780833543,"Up strict"
"Figure1D","1W","G10090_33947","12832","Col5a2","Col5a2",3.08165598679724,9.04407777001292,12.0724033600553,5.32577660318883e-12,4.88571724155355e-10,17.5079068945361,TRUE,"Up",28.6935197590875,9.31107167121163,"Up strict"
"Figure1D","1W","G10090_3393","74528","Mgme1","Mgme1",-1.06432733143945,3.83809497508737,-12.0576527637726,5.46894180315431e-12,4.98509720668416e-10,17.4198411699933,TRUE,"Down",9.90072020024497,9.30232636876357,"Down strict"
"Figure1D","1W","G10090_26207","16164","Il13ra1","Il13ra1",2.07236277398885,4.89650291414799,12.0408340353164,5.63704114714789e-12,5.10331696807295e-10,17.4010982642402,TRUE,"Up",19.2567004797008,9.29214745670991,"Up strict"
"Figure1D","1W","G10090_14272","108760","Galnt16","Galnt16",1.76346063644787,5.02585211017531,12.0360875067558,5.68544079549224e-12,5.10331696807295e-10,17.3811901806895,TRUE,"Up",16.3863362679771,9.29214745670991,"Up strict"
"Figure1D","1W","G10090_11694","68119","Cmtm3","Cmtm3",2.01933182182188,5.90988688513873,12.0315147579873,5.73247448283236e-12,5.10331696807295e-10,17.3956334012679,TRUE,"Up",18.7639290523956,9.29214745670991,"Up strict"
"Figure1D","1W","G10090_14122","56401","P3h1","P3h1",1.63425877377084,5.29713273650338,12.030663339606,5.74127616420757e-12,5.10331696807295e-10,17.3692953980735,TRUE,"Up",15.1857735083006,9.29214745670991,"Up strict"
"Figure1D","1W","G10090_22882","327900","Ubtd2","Ubtd2",0.946273944334976,4.73663622147121,12.0138956665791,5.91748874925696e-12,5.22748033892694e-10,17.3167618867951,FALSE,"Not_strict",8.78303805318131,9.28170759193192,"Not strict"
"Figure1D","1W","G10090_6344","68241","Mcrip2","Mcrip2",-1.9313786928762,3.96142934684973,-11.9993338243682,6.07505075280899e-12,5.30304582549961e-10,17.3179259056859,TRUE,"Down",17.9144540473291,9.27547461997259,"Down strict"
"Figure1D","1W","G10090_19874","12509","Cd59a","Cd59a",-0.9417000070316,4.89269538620864,-11.9964520156808,6.10674274940987e-12,5.30304582549961e-10,17.2594296623911,FALSE,"Not_strict",8.73471451484961,9.27547461997259,"Not strict"
"Figure1D","1W","G10090_26499","229211","Acad9","Acad9",-0.686802131557142,5.10960430575152,-11.9957765402795,6.11419580188272e-12,5.30304582549961e-10,17.2578098709271,FALSE,"Not_strict",6.37041574020135,9.27547461997259,"Not strict"
"Figure1D","1W","G10090_324","12728","Clcn5","Clcn5",1.59627314601629,3.11253047920848,11.9746403349166,6.35221810414767e-12,5.47630080050947e-10,17.3485659292934,TRUE,"Up",14.7839040226297,9.26151270509364,"Up strict"
"Figure1D","1W","G10090_31160","16948","Lox","Lox",2.74815740423327,7.4831186699623,11.9621638954587,6.49719258185691e-12,5.56403259535463e-10,17.3389577132265,TRUE,"Up",25.4331259139888,9.25461033447777,"Up strict"
"Figure1D","1W","G10090_4819","68792","Srpx2","Srpx2",2.46749905506701,5.22636705958002,11.9592330900564,6.53174115030101e-12,5.56403259535463e-10,17.2659135128448,TRUE,"Up",22.8357422553372,9.25461033447777,"Up strict"
"Figure1D","1W","G10090_7970","78889","Wsb1","Wsb1",1.11513471366087,5.25101055051426,11.9522325035911,6.61503471812319e-12,5.60164271308053e-10,17.2085801662999,TRUE,"Up",10.3168746517572,9.25168459502798,"Up strict"
"Figure1D","1W","G10090_28812","227697","Dolk","Dolk",-0.74193532414265,4.45798050581828,-11.9442043676343,6.71190608481016e-12,5.65024046939519e-10,17.17407087971,FALSE,"Not_strict",6.86136821889092,9.24793306858604,"Not strict"
"Figure1D","1W","G10090_10757","13175","Dclk1","Dclk1",2.57328202734848,4.06842064236951,11.9268649072774,6.92616492263643e-12,5.79651147414327e-10,17.2389798562856,TRUE,"Up",23.7689771208035,9.2368333001164,"Up strict"
"Figure1D","1W","G10090_14177","53860","Septin9","Septin9",1.34641327967455,5.95767783054753,11.8841496751469,7.48465709181856e-12,6.2274957930823e-10,17.1126672414154,TRUE,"Up",12.3946586291009,9.20568655717432,"Up strict"
"Figure1D","1W","G10090_11381","21789","Tfpi2","Tfpi2",2.28406505346789,1.39203674040399,11.8762924770526,7.59235153450395e-12,6.2805862896119e-10,17.1195697769015,TRUE,"Up",21.0179661953394,9.20199981319617,"Up strict"
"Figure1D","1W","G10090_15894","72401","Slc43a1","Slc43a1",-1.19628948423933,4.47981443192088,-11.867227822183,7.71858666536905e-12,6.34831573379865e-10,17.0352991391265,TRUE,"Down",11.0026828975427,9.19734148172239,"Down strict"
"Figure1D","1W","G10090_12598","78560","Adgra2","Adgra2",1.96531144675117,4.83380568301127,11.8638124373089,7.76671008408513e-12,6.35139360076241e-10,17.0747162019612,TRUE,"Up",18.075226778237,9.1971309728628,"Up strict"
"Figure1D","1W","G10090_22885","14860","Gsta4","Gsta4",-1.58655788199638,3.41375768531737,-11.8225545274715,8.37313921616591e-12,6.80840882514491e-10,17.0290078458139,TRUE,"Down",14.5439037160029,9.16695437402016,"Down strict"
"Figure1D","1W","G10090_16695","11492","Adam19","Adam19",1.52642824012731,5.26127577105729,11.815521443501,8.48129706772773e-12,6.85739222238709e-10,16.9709999003509,TRUE,"Up",13.9879457048992,9.16384100947486,"Up strict"
"Figure1D","1W","G10090_23485","18631","Pex11a","Pex11a",-1.48234117621304,3.81168748384407,-11.805980880771,8.63032691281468e-12,6.93868586793769e-10,16.9659031083543,TRUE,"Down",13.5763518889564,9.15872277368703,"Down strict"
"Figure1D","1W","G10090_3088","11992","Auh","Auh",-0.893078720325696,5.25566099249052,-11.8002796320904,8.72067258463558e-12,6.97215337199552e-10,16.9019841180059,FALSE,"Not_strict",8.1775941428045,9.1566330679363,"Not strict"
"Figure1D","1W","G10090_2904","56358","Copz2","Copz2",0.887491297232408,6.08782572480625,11.7886269124181,8.90838020852215e-12,7.08265717578669e-10,16.9349849042919,FALSE,"Not_strict",8.12037122524073,9.14980377899327,"Not strict"
"Figure1D","1W","G10090_10774","108797","Mex3b","Mex3b",2.38466158681783,2.54842678852053,11.7671790442135,9.26485808548822e-12,7.32538033488519e-10,16.9941877218347,TRUE,"Up",21.7842885629882,9.13516982175149,"Up strict"
"Figure1D","1W","G10090_4272","11484","Aspa","Aspa",-1.41078009304477,2.72132192217014,-11.7371525068543,9.78883909418994e-12,7.66359633732712e-10,16.9187059202348,TRUE,"Down",12.8600609948343,9.11556737881055,"Down strict"
"Figure1D","1W","G10090_26083","20204","Prrx2","Prrx2",2.52004830336253,3.67435096070918,11.7365466362248,9.79972140123586e-12,7.66359633732712e-10,16.9092198517932,TRUE,"Up",22.9716701071583,9.11556737881055,"Up strict"
"Figure1D","1W","G10090_22252","170758","Rac3","Rac3",1.89345194563432,1.4225114050651,11.7320286119172,9.88126656015138e-12,7.68536987730035e-10,16.884513051012,TRUE,"Up",17.2575557671601,9.1143352261727,"Up strict"
"Figure1D","1W","G10090_15985","22234","Ugcg","Ugcg",1.38326598270384,4.70000704809647,11.7069954338766,1.03459587647093e-11,8.00329815577054e-10,16.7658518954596,TRUE,"Up",12.5831985510169,9.09673100354914,"Up strict"
"Figure1D","1W","G10090_26","109711","Actn1","Actn1",1.85669351027987,5.76124745932312,11.7022650105367,1.04362750571578e-11,8.00848977793701e-10,16.7827515552942,TRUE,"Up",16.8893185200769,9.09644937442098,"Up strict"
"Figure1D","1W","G10090_22343","17390","Mmp2","Mmp2",2.97150158649785,9.06889851317448,11.6990092415785,1.04989089733905e-11,8.00848977793701e-10,16.8498923979132,TRUE,"Up",27.0301137475893,9.09644937442098,"Up strict"
"Figure1D","1W","G10090_2828","223433","Otulinl","Otulinl",2.04676300030563,2.93982412467694,11.6959692516181,1.05577422100085e-11,8.00848977793701e-10,16.8569811691561,TRUE,"Up",18.6182760137182,9.09644937442098,"Up strict"
"Figure1D","1W","G10090_8151","319901","Dsel","Dsel",1.88823675965716,4.35743602866124,11.6928530308735,1.06184041763185e-11,8.00848977793701e-10,16.7700562096542,TRUE,"Up",17.1762500911421,9.09644937442098,"Up strict"
"Figure1D","1W","G10090_31651","269799","Clec4a1","Clec4a1",1.96072908942431,3.60011508980003,11.6921329927173,1.06324719293413e-11,8.00848977793701e-10,16.8148086308904,TRUE,"Up",17.8356728989027,9.09644937442098,"Up strict"
"Figure1D","1W","G10090_20384","11853","Rhoc","Rhoc",0.999140192960797,6.54276063393898,11.6751231326167,1.09704598862819e-11,8.21980373992565e-10,16.7520862483637,FALSE,"Not_strict",9.07732708568573,9.08513855176468,"Not strict"
"Figure1D","1W","G10090_11859","66913","Kdelr2","Kdelr2",1.53569616089457,6.17564253243247,11.6630217517494,1.12176548215125e-11,8.27611428900954e-10,16.7185194082986,TRUE,"Up",13.947459008125,9.08217352057476,"Up strict"
"Figure1D","1W","G10090_6869","12297","Cacnb3","Cacnb3",2.1978280228122,3.56413167487178,11.6627592877994,1.12230794488469e-11,8.27611428900954e-10,16.7696597669769,TRUE,"Up",19.9610554715621,9.08217352057476,"Up strict"
"Figure1D","1W","G10090_2795","22634","Plagl1","Plagl1",2.66577853686837,5.14168447076017,11.6603167960765,1.12736911538575e-11,8.27611428900954e-10,16.7225769700707,TRUE,"Up",24.2110632392624,9.08217352057476,"Up strict"
"Figure1D","1W","G10090_98","216820","Dhrs7b","Dhrs7b",-1.08526433251065,4.35496257689995,-11.6601605963688,1.12769358280823e-11,8.27611428900954e-10,16.6558836927353,TRUE,"Down",9.85655898355246,9.08217352057476,"Down strict"
"Figure1D","1W","G10090_27452","67305","Gpx7","Gpx7",1.55796949809189,4.51200500260914,11.6536186660052,1.14136982540203e-11,8.33374672006551e-10,16.6782418140443,TRUE,"Up",14.1450538852562,9.07915970279276,"Up strict"
"Figure1D","1W","G10090_33388","103266","Tmem263","Tmem263",1.08250177243788,4.95036669325577,11.6476741771054,1.15394559869954e-11,8.38279972740566e-10,16.642685262279,TRUE,"Up",9.82544739715613,9.07661090940153,"Up strict"
"Figure1D","1W","G10090_29177","66887","Lonp2","Lonp2",-0.856145394374796,5.91483516998741,-11.6437197395954,1.16239051749227e-11,8.39840058601811e-10,16.6423660513852,FALSE,"Not_strict",7.77020729338004,9.07580341427202,"Not strict"
"Figure1D","1W","G10090_3076","110265","Msra","Msra",-0.956701711670137,4.31155467047171,-11.6411882445854,1.16783014228049e-11,8.39840058601811e-10,16.6217509190866,FALSE,"Not_strict",8.68283666121571,9.07580341427202,"Not strict"
"Figure1D","1W","G10090_25255","17158","Man2a1","Man2a1",1.68490032464159,5.50410327822344,11.6274766045958,1.19775360485968e-11,8.56028401813802e-10,16.6319664855122,TRUE,"Up",15.277853618992,9.06751182580604,"Up strict"
