"contrast","branch","gene_id","gene_symbol","logFC","PValue","FDR","rank_stat"
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017705","CCL5",-0.350823444719552,0.378435079943031,0.488082016928502,-0.422008612440598
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004453","SNAP91",-0.262945792399433,0.378081800329967,0.48773736578406,-0.422414227706234
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003135","KCNJ14",-0.296524552334458,0.376715676301177,0.486468034637008,-0.423986307087834
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015435","NAMPT",-0.12564650659829,0.376223493824983,0.485922088417804,-0.424554087786267
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000025096","FBXO24",-0.193749364605531,0.376094075612272,0.48579974600766,-0.424703507708055
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034860","HSCB",-0.136140015144299,0.376039028730285,0.485773455141752,-0.424767077725111
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015345","GLCCI1",-0.166739887450841,0.375086428678187,0.484587578367962,-0.425868649143869
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000030947","ZFAT",-0.180130229637789,0.3750037903612,0.484540785600457,-0.425964342606589
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027389","HERPUD2",-0.0752500119255068,0.374902135388859,0.484540785600457,-0.426082085892247
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000012874","LTO1",-0.0904782852006129,0.374786100635702,0.484540785600457,-0.42621652378519
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000040007","PIGV",-0.133126329262095,0.374742163066455,0.484540785600457,-0.426267440728068
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009457","DACH1",-0.235566440504266,0.374613941451629,0.484513616128367,-0.42641606416621
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016083","PLCL1",-0.581915846971567,0.374550202868917,0.484475929844857,-0.426489963364491
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006093","NDUFAF6",-0.139186901051913,0.374520751120216,0.484475929844857,-0.426524114286728
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011953","ZBTB11",-0.116742559758722,0.374322633936724,0.484315793788764,-0.426753911874007
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010648","CCDC186",-0.115476268549967,0.373087016563842,0.482940224269845,-0.428189864153464
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016691","JAZF1",-0.226374829877954,0.372944117834153,0.482799883313037,-0.428356238256829
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014348","SPATA24",-0.174472212983914,0.372693818638749,0.482609715026335,-0.4286478102334
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015816","LETM2",-0.164746715169914,0.372129173109661,0.482012273994585,-0.429306282077604
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010860","PSEN2",-0.105608827007695,0.37202909921922,0.481971821545847,-0.42942308932219
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000509","ZFC3H1",-0.115039650288797,0.371839129857661,0.481770287431015,-0.429644909918969
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000036311","RPAIN",-0.152284484567894,0.371561426449698,0.481455033606207,-0.429969378503962
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005976","NDUFB9",-0.139605961018792,0.371100209966167,0.481080005550067,-0.430508799930058
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000032397","LBR",-0.0997012352933799,0.370943116122505,0.480920880735863,-0.430692684045888
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017955","MPDU1",-0.11701940345065,0.37072116682929,0.480677634775786,-0.430952616628321
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013893","ARRDC2",-0.17373481555037,0.370340832868013,0.480379832721488,-0.431398401070738
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028167","SLIRP",-0.124595173023919,0.369918286833873,0.479992202043173,-0.431894198896185
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000052651","ENSSSCG00000052651",-0.309371618607812,0.369537549403316,0.479542610449048,-0.432341425550311
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022708","ZNF638",-0.090130195183115,0.369414233757191,0.47950717923885,-0.432486374940412
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017894","WSCD1",-0.232702827593597,0.369205282280829,0.479289112043034,-0.43273209407894
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000058071","ENSSSCG00000058071",-0.11246839816944,0.369146317349016,0.479256999121087,-0.43280145979733
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001068","CAP2",-0.314676869126785,0.369053661328496,0.479181135563947,-0.432910481742062
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006172","PI15",-0.443623986758901,0.36904669776325,0.479181135563947,-0.43291867639452
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002930","ZNF260",-0.143678796989527,0.3686568089487,0.478754650241114,-0.43337774043567
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004653","SECISBP2L",-0.126521647250453,0.368507517976653,0.47869396666751,-0.433553647608267
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001506","RGL2",-0.133662531896767,0.367835771223308,0.477865695738426,-0.434346038856819
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000039656","RHOG",-0.208409531570428,0.367574944161763,0.47757115785033,-0.434654100069254
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000040847","AP1S3",-0.234025966100962,0.367520407836685,0.477544613078068,-0.434718540213036
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000025315","SEPSECS",-0.124581635701785,0.36698994511167,0.476899601991054,-0.435345834500876
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023665","FBXO25",-0.164349081379715,0.366473453290394,0.476361055790206,-0.435957479432289
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004730","TMEM87A",-0.0861098278493949,0.366457659092991,0.476361055790206,-0.435976196969759
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000058154","ENSSSCG00000058154",-0.406357661425564,0.366124159958131,0.476018936097571,-0.436371611762286
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024293","TMEM178A",-0.315695975315972,0.366079054059648,0.476018936097571,-0.43642511942918
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008021","TMEM204",-0.298812295283861,0.366029654124747,0.476005128360241,-0.436483728537162
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031669","DOLPP1",-0.126982505808751,0.365574050398032,0.47558416492885,-0.437024639439614
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004203","L3MBTL3",-0.115802298204365,0.365302080046105,0.475368004164086,-0.437347854889168
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013292","PRR5L",-0.20745537014817,0.365207568400277,0.475289187911579,-0.437460230917534
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000039544","ENSSSCG00000039544",-0.166455814269316,0.365139144422986,0.475244311229843,-0.437541606393955
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000061813","ENSSSCG00000061813",-0.315415908421933,0.364868537665077,0.475024571305106,-0.437863583901843
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010903","LHX9",-0.273606823897477,0.364825005046507,0.47501206254986,-0.437915402850329
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034521","NUDT21",-0.0867896169695733,0.364813704877421,0.47501206254986,-0.437928854990442
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015355","DGKB",-0.268528439380421,0.364000237250456,0.474026350630663,-0.438898333283553
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026152","PRKD2",-0.139939153810609,0.363639244791358,0.473644344704055,-0.439329252852177
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000039408","ADCY7",-0.227854165058081,0.363472246009621,0.473502508437641,-0.439528745369035
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005207","ERMP1",-0.129635594554932,0.363435222496909,0.473502508437641,-0.439572985132642
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024591","ETV1",-0.150005592510081,0.362757155500116,0.472847299507784,-0.440384012209134
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000012618","SOWAHD",-0.357389284487911,0.361730191697825,0.471684312176658,-0.441615241471857
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023001","CCDC149",-0.121943591403848,0.361720468045788,0.471684312176658,-0.44162691587803
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006560","CREB3L4",-0.166700620891516,0.3612737261988,0.47117685490272,-0.442163621553453
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026087","GKAP1",-0.161945079654803,0.360725267979885,0.470636899203722,-0.442823435281079
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017934","CLDN7",-0.34311370984986,0.360571185279916,0.470479707044021,-0.443008982477572
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031352","DYNLT5",-0.285096688800691,0.360460100141694,0.470422436590922,-0.443142800978678
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000025298","POLR1F",-0.169961206566181,0.359962729081308,0.469817126453811,-0.443742464211271
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000032573","ENSSSCG00000032573",-0.149145311462725,0.359839596615395,0.469743989540253,-0.443891048757616
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000072","SLC25A17",-0.115435381403055,0.359346279713823,0.46927500546101,-0.44448684700348
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014982","MMP7",-0.504565971124558,0.358782583058122,0.468713727186025,-0.445168647749862
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001004","SLC22A23",-0.211043472923841,0.358466613762367,0.468432060280043,-0.445551286673914
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000025674","SNRNP27",-0.124411933909199,0.358248486600916,0.468190713961735,-0.445815635577539
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003064","ETHE1",-0.182959403775891,0.358101061140664,0.468041730429532,-0.445994392065863
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016208","ZFAND2B",-0.11513566067284,0.357839547079086,0.467743590198036,-0.446311664525703
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014116","MTX3",-0.131903985464365,0.3576081854394,0.467484811177525,-0.446592549019077
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004646","ATP8B4",-0.228107839164139,0.356422382282556,0.466108732298529,-0.448035031356289
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000021988","TUSC3",-0.166759020054369,0.356191729451101,0.465850606741483,-0.448316168801605
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000040162","NUPR1",-0.359919278710164,0.355772130307215,0.465345293653584,-0.448828075723289
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017584","PPP1R9B",-0.146662540525774,0.35494896431217,0.464659255637528,-0.449834086694119
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000036247","MRM2",-0.0907778815162294,0.354812773611184,0.464524399822702,-0.450000753527481
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027288","DAGLB",-0.138931292131478,0.353976776884975,0.463516583741084,-0.451025229503994
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022866","NXF1",-0.125280676188398,0.353788159467871,0.46335626310627,-0.451256706089427
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000036776","LRRC75A",-0.148335602485621,0.353729797079445,0.463323163583385,-0.451328355050608
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000020872","ENSSSCG00000020872",-0.525179598459594,0.35347351938478,0.463074122232942,-0.45164311599957
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001887","SCAMP5",-0.145315286440286,0.353417740876976,0.463044372392573,-0.451711653551412
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015791","CFAP97",-0.113688916721559,0.35336400981071,0.463017299772559,-0.451777685549574
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029662","RASSF4",-0.243894458456138,0.352965525607768,0.462593176913134,-0.452267710389668
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011904","UPK1B",-0.478212245540198,0.352962763482876,0.462593176913134,-0.452271108966032
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000033421","ENSSSCG00000033421",-0.105692914156403,0.352633451056758,0.462276339452928,-0.452676492603082
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002041","SLC7A7",-0.303199736087767,0.352576226212388,0.462244599197178,-0.452746975000001
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000033613","FOXS1",-0.290902483653363,0.352417059346862,0.462165745525406,-0.452943076988461
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015310","AKAP9",-0.0864274626659407,0.352306074169765,0.462106758831386,-0.45307986900817
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026710","CARHSP1",-0.160385271774026,0.352196509490127,0.462006326202058,-0.453214952504712
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024232","CCDC91",-0.152188640495517,0.351530088799953,0.461261765849212,-0.454037496133413
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000040738","DYNC1H1",-0.130215858770267,0.351360758567652,0.461082787391215,-0.454246743948222
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011447","SPCS1",-0.107477182829946,0.351270313855035,0.46105051880373,-0.454358551243303
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006799","LRIF1",-0.219024288104126,0.350930200907022,0.460690481258215,-0.454779254973909
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028723","CCDC102A",-0.208605506659518,0.350639170602737,0.460351586195923,-0.455139569627314
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005389","TEX10",-0.091291545101521,0.350547938779481,0.460274966128122,-0.455252582194452
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027349","ENSSSCG00000027349",-0.100892923504882,0.350511084117279,0.460269736454106,-0.455298243903149
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014967","FAM76B",-0.121313058884741,0.350378945298366,0.460139372731919,-0.455461999009287
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000052048","ECE2",-0.393767102962452,0.350361465823076,0.460139372731919,-0.455483665348336
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000062370","ENSSSCG00000062370",-0.130467590075,0.350240642472854,0.460087201041833,-0.455633459116255
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031903","TNNT3",-0.769159099545081,0.350219586532049,0.460087201041833,-0.455659569032356
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034090","CRTC3",-0.0977277003651801,0.349931332640391,0.459810296511895,-0.456017169310179
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000062788","ENSSSCG00000062788",-0.13659581233046,0.349407988208107,0.459208808981595,-0.456667170346094
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000056560","ENSSSCG00000056560",-1.03793721324667,0.349406137657671,0.459208808981595,-0.456669470482319
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008480","MORN2",-0.147504865697862,0.348573034932707,0.458369612615305,-0.457706212271584
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014249","MARCHF3",-0.337247251465451,0.348515313039429,0.458336753374479,-0.457778135148694
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008274","DCTN1",-0.112629584847283,0.348466398760901,0.458315472050548,-0.45783909284938
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006267","PCMTD1",-0.0918983411502875,0.348397625205994,0.458268064643902,-0.457924813949815
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000033350","ENSSSCG00000033350",-0.289905966937837,0.348386526304511,0.458268064643902,-0.457938649487432
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022177","DIS3L2",-0.0880070445268582,0.348037739006533,0.457966772067425,-0.458373661359016
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010032","PISD",-0.121608140242914,0.347716678037845,0.457587305064465,-0.458774478122911
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037430","COL6A6",-0.444378684240011,0.347001860068644,0.456775410800145,-0.459668197210905
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000038895","DCTN6",-0.0992903633762746,0.345958328450487,0.455530234621377,-0.460976209917976
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037914","IL17RB",-0.125826214807772,0.345593908423573,0.455221245415256,-0.461433921173885
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034741","HOXD11",-0.259653176188367,0.345088150945276,0.45464097568082,-0.462069952523721
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002379","ENSSSCG00000002379",-0.150328287231817,0.344497499210742,0.453905522155717,-0.462813926391819
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022351","GSTO1",-0.139513832983811,0.344428329084279,0.453857092399593,-0.462901135211993
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007358","EMILIN3",-0.644141994565656,0.344375776210042,0.453830552328754,-0.462967404919615
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024938","SH3BP5",-0.110086740405075,0.344346576848615,0.453830552328754,-0.46300422998125
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006033","EIF3E",-0.112634712706275,0.344255311117873,0.453757212300899,-0.463119350791033
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026663","DTD2",-0.244430753045944,0.344186647414952,0.453757212300899,-0.463205981964554
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013725","FBXW9",-0.18484730791,0.344166064687408,0.453757212300899,-0.463231954013012
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000032181","C17orf58",-0.173253541646005,0.34383954726766,0.453422616391202,-0.463644173686294
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037384","BLOC1S6",-0.0918722752173075,0.343663386599697,0.453232997943766,-0.46386673450438
