"gene_id","ENTREZID_1W","SYMBOL_1W","logFC_1W","FDR_1W","direction_1W","ENTREZID_4W","SYMBOL_4W","logFC_4W","FDR_4W","direction_4W","in_1W","in_4W","direction_relation","category","ENTREZID","SYMBOL","plot_class","label_name","combined_score"
"G10090_1051",76980,"Ube2ql1",2.06039996519925,6.68500475036788e-08,"Up",76980,"Ube2ql1",1.92146753391162,6.14493013635567e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",76980,"Ube2ql1","Persistent_up","Ube2ql1",22.875388116916
"G10090_10515",16997,"Ltbp2",2.04887384526642,5.8691520621346e-07,"Up",16997,"Ltbp2",1.35747658374529,0.000170674437859577,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",16997,"Ltbp2","Persistent_up","Ltbp2",17.8821460186114
"G10090_10516",66277,"Klf15",-1.95861752422182,9.38052284058763e-10,"Down",66277,"Klf15",-1.04799390949444,0.000392595511483838,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",66277,"Klf15","Persistent_down","Klf15",21.2514788633967
"G10090_10590",70385,"Spdl1",2.39593353197331,5.94603046030693e-09,"Up",70385,"Spdl1",1.01931145547597,0.026749186198834,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",70385,"Spdl1","Persistent_up","Spdl1",21.3114653943899
"G10090_10600",17357,"Marcksl1",2.5276422811049,8.06808549420564e-11,"Up",17357,"Marcksl1",1.25012736780421,2.19167488006794e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",17357,"Marcksl1","Persistent_up","Marcksl1",31.3366969309458
"G10090_10616",140709,"Col26a1",2.1099139432257,8.11199007483718e-06,"Up",140709,"Col26a1",1.29879910284156,0.00426274634172697,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",140709,"Col26a1","Persistent_up","Col26a1",13.8198602228879
"G10090_10658",100302688,"Gm17455",1.47210584981678,5.21247161094305e-06,"Up",100302688,"Gm17455",2.49879494333892,3.7597835878813e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",100302688,"Gm17455","Persistent_up","Gm17455",18.8338315707198
"G10090_1066",380709,"Spata22",-1.04119338140987,0.0210390721640198,"Down",380709,"Spata22",-1.26890922655152,0.00153782327368167,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",380709,"Spata22","Persistent_down","Spata22",5.31561400932695
"G10090_10664",52665,"Echdc1",-1.5266313278209,1.26615356142931e-06,"Down",52665,"Echdc1",-1.39619921497096,3.37166380423102e-06,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",52665,"Echdc1","Persistent_down","Echdc1",16.6435485903979
"G10090_10676",58243,"Nap1l5",-2.09709347795051,9.58403700198397e-08,"Down",58243,"Nap1l5",-1.36249777812599,0.000128499415663206,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",58243,"Nap1l5","Persistent_down","Nap1l5",20.0199624380178
"G10090_10696",17992,"Ndufa4",-1.34299249126697,6.28319385100493e-07,"Down",17992,"Ndufa4",-1.02613886612578,8.23833102921133e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",17992,"Ndufa4","Persistent_down","Ndufa4",12.5199131686452
"G10090_10724",381199,"Tmem151a",1.5421766065483,0.000198645666309403,"Up",381199,"Tmem151a",2.61369458497657,0.000233334005681687,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",381199,"Tmem151a","Persistent_up","Tmem151a",15.2020119571896
"G10090_10758",233651,"Dchs1",1.34078785898806,1.7963949508877e-07,"Up",233651,"Dchs1",1.43416137223212,1.54017955733362e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",233651,"Dchs1","Persistent_up","Dchs1",15.946215403334
"G10090_10774",108797,"Mex3b",2.38466158681783,7.32538033488519e-10,"Up",108797,"Mex3b",2.21153141078076,3.13436890041195e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",108797,"Mex3b","Persistent_up","Mex3b",33.9562254759416
"G10090_10777",26432,"Plod2",2.53597701197265,5.33945018856134e-08,"Up",26432,"Plod2",2.08408308555239,1.45718653954868e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",26432,"Plod2","Persistent_up","Plod2",28.522537863253
"G10090_1078",626359,"Wdr93",-1.50357386887249,0.000173568843647014,"Down",626359,"Wdr93",-1.36038306095782,0.000372418634015048,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",626359,"Wdr93","Persistent_down","Wdr93",10.3189427757584
"G10090_10787",68655,"Fndc1",2.1724415228168,2.28979650768841e-07,"Up",68655,"Fndc1",1.55409412425604,7.66111505534496e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",68655,"Fndc1","Persistent_up","Fndc1",22.3757447270441
"G10090_10804",26968,"Islr",1.45960068654273,3.81448829789216e-07,"Up",26968,"Islr",1.59459650436031,9.12435771370919e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",26968,"Islr","Persistent_up","Islr",17.4049837923627
"G10090_10812",212539,"Gm266",1.47051879219358,4.01686895804901e-07,"Up",212539,"Gm266",1.19613024322286,0.00341396034559764,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",212539,"Gm266","Persistent_up","Gm266",12.3561475305235
"G10090_10817",77963,"Hook1",-1.70364375449272,0.000110784903812254,"Down",77963,"Hook1",-1.50277962419591,0.000529870912997535,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",77963,"Hook1","Persistent_down","Hook1",11.6616464036315
"G10090_10829",55984,"Camkk1",1.09405663556752,1.38703795759073e-05,"Up",55984,"Camkk1",1.20189183673905,0.000329649115095969,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",55984,"Camkk1","Persistent_up","Camkk1",9.49975546012764
"G10090_10896",50795,"Sh3bgr",-1.70040947495505,4.39477264146485e-05,"Down",50795,"Sh3bgr",-1.10394542541173,0.000359893987528556,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",50795,"Sh3bgr","Persistent_down","Sh3bgr",11.2105875134318
"G10090_10933",66968,"Plin5",-2.18704823752654,2.39623183137192e-08,"Down",66968,"Plin5",-1.29820142084998,0.00037003647959937,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",66968,"Plin5","Persistent_down","Plin5",21.1214478483327
"G10090_10934",68316,"Apoo",-1.59658103934728,3.61792250935032e-06,"Down",68316,"Apoo",-1.06546702185004,0.000369718162463271,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",68316,"Apoo","Persistent_down","Apoo",12.3446812616271
"G10090_10936",17174,"Masp1",1.779948430988,8.12341472414908e-07,"Up",17174,"Masp1",1.7711452131993,8.8595174559856e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",17174,"Masp1","Persistent_up","Masp1",19.7892216493158
"G10090_10947",12790,"Cnga3",-1.25723113475101,0.00129220369586813,"Down",12790,"Cnga3",-1.02059176065404,0.0107007891039614,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",12790,"Cnga3","Persistent_down","Cnga3",5.64288662461473
"G10090_10949",71870,"Cfap45",1.8063097268102,6.05524049791513e-06,"Up",71870,"Cfap45",1.72037074030952,0.00086256695204694,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",71870,"Cfap45","Persistent_up","Cfap45",14.696659194798
"G10090_10951",21677,"Tead2",1.6548007991051,9.61522178472292e-10,"Up",21677,"Tead2",1.07214962437906,2.94634839825645e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",21677,"Tead2","Persistent_up","Tead2",19.7790114963849
"G10090_10973",245026,"Col6a6",1.63960513038109,1.68038397454064e-06,"Up",245026,"Col6a6",1.2219173750697,0.00155521505109895,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",245026,"Col6a6","Persistent_up","Col6a6",12.8994498394558
"G10090_10984",217951,"Tmem196",1.26539821358361,0.00229127511132878,"Up",217951,"Tmem196",2.60706434090126,3.61559357158388e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",217951,"Tmem196","Persistent_up","Tmem196",14.9206651064913
"G10090_10985",12442,"Ccnb2",2.91473112225295,1.46381607305411e-08,"Up",12442,"Ccnb2",1.55633216108944,0.00039555922731634,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",12442,"Ccnb2","Persistent_up","Ccnb2",28.131369441631
"G10090_10991",77627,"Efcab6",-1.05206095412122,0.00347225296743942,"Down",77627,"Efcab6",-1.12353412373722,6.01844469740777e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",77627,"Efcab6","Persistent_down","Efcab6",7.3293201992236
"G10090_11013",64450,"Gpr85",1.44404007787808,2.03799257554444e-07,"Up",64450,"Gpr85",1.37358319493449,0.000871936917674074,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",64450,"Gpr85","Persistent_up","Gpr85",13.8642779001063
"G10090_11038",17181,"Matn2",2.03312796504438,2.96149274670775e-09,"Up",17181,"Matn2",1.74022121125355,1.21670045222572e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",17181,"Matn2","Persistent_up","Matn2",25.8923777774887
"G10090_11040",216848,"Chd3",1.48880829414495,7.88982696447111e-08,"Up",216848,"Chd3",1.08467336288041,0.000111832727745355,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",216848,"Chd3","Persistent_up","Chd3",14.8609168904847
"G10090_11044",14658,"Glrb",1.05885883697945,0.00192414903191392,"Up",14658,"Glrb",1.6520646140111,3.36556731678536e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",14658,"Glrb","Persistent_up","Glrb",10.2651965781986
"G10090_1107",16905,"Lmna",1.22801783123848,8.05777925790531e-08,"Up",16905,"Lmna",1.09704472386418,1.89203058694459e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",16905,"Lmna","Persistent_up","Lmna",13.8927150719805
"G10090_11086",57810,"Cdon",1.04821283490578,1.98619159922854e-06,"Up",57810,"Cdon",1.49330758000023,5.451423187347e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",57810,"Cdon","Persistent_up","Cdon",13.8368970926431
"G10090_11094",217826,"Kcnk13",1.09901228187335,1.47869930032642e-05,"Up",217826,"Kcnk13",1.3553810463377,3.97855697816939e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",217826,"Kcnk13","Persistent_up","Kcnk13",11.2724098933659
"G10090_11137",107221,"Ffar4",-1.76964300443338,0.000263205532696303,"Down",107221,"Ffar4",-1.49366759057264,6.9727038835351e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",107221,"Ffar4","Persistent_down","Ffar4",12.543376767949
"G10090_11194",14311,"Cidec",-2.16495448967409,2.61876347950293e-05,"Down",14311,"Cidec",-1.43936919354249,9.86362862066659e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",14311,"Cidec","Persistent_down","Cidec",15.6856731861277
"G10090_11195",16998,"Ltbp3",1.08186701813276,7.39960687495498e-08,"Up",16998,"Ltbp3",1.16187236005735,2.32305767630213e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",16998,"Ltbp3","Persistent_up","Ltbp3",13.0986147906473
"G10090_11209",16323,"Inhba",1.12222611499478,0.0013398184465575,"Up",16323,"Inhba",1.32889734315524,0.000133728959646953,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",16323,"Inhba","Persistent_up","Inhba",8.37195274511842
"G10090_1121",237353,"Sh3rf3",1.43547605839052,4.34459012770767e-08,"Up",237353,"Sh3rf3",1.04754428541024,1.98865951748808e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",237353,"Sh3rf3","Persistent_up","Sh3rf3",15.4930143740196
"G10090_11232",69993,"Chn2",1.3168827873041,6.10399649373505e-08,"Up",69993,"Chn2",1.14093551579818,5.44418578631549e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",69993,"Chn2","Persistent_up","Chn2",14.3655259351047
"G10090_11268",52150,"Kcnk6",1.36117004176439,1.38405796463474e-07,"Up",52150,"Kcnk6",1.13774376325939,0.000115735038588379,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",52150,"Kcnk6","Persistent_up","Kcnk6",13.8148236202161
"G10090_11287",21804,"Tgfb1i1",1.35673262268377,1.97394018364094e-09,"Up",21804,"Tgfb1i1",1.23786314026783,7.66111505534496e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",21804,"Tgfb1i1","Persistent_up","Tgfb1i1",18.1424507364734
"G10090_11354",110595,"Timp4",-2.41093286747625,9.9715920651632e-10,"Down",110595,"Timp4",-1.32303077006913,1.94777734694742e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",110595,"Timp4","Persistent_down","Timp4",27.9334589400827
"G10090_1136",107587,"Osr2",1.32382729185181,1.69288012706009e-06,"Up",107587,"Osr2",1.4109018653925,3.84714157601646e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",107587,"Osr2","Persistent_up","Osr2",13.8692389320695
"G10090_11366",53867,"Col5a3",1.4077099724491,4.19019510985919e-08,"Up",53867,"Col5a3",1.261501137455,8.76683255998049e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",53867,"Col5a3","Persistent_up","Col5a3",15.5038629604865
"G10090_11368",232413,"Clec12a",2.28321487182827,4.70357813675509e-09,"Up",232413,"Clec12a",1.08059212431553,0.000191738597715959,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",232413,"Clec12a","Persistent_up","Clec12a",23.0305101952952
"G10090_11381",21789,"Tfpi2",2.28406505346789,6.2805862896119e-10,"Up",21789,"Tfpi2",1.69471628102093,1.09258102548238e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",21789,"Tfpi2","Persistent_up","Tfpi2",29.4263795669697
"G10090_11399",52637,"Cisd1",-1.46243636331138,1.4067839097996e-06,"Down",52637,"Cisd1",-1.00919556794437,9.05505285246751e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",52637,"Cisd1","Persistent_down","Cisd1",12.6381327452567
"G10090_1142",224024,"Scarf2",2.18023144526902,7.23212365803102e-09,"Up",224024,"Scarf2",1.29630356877994,1.88327430833776e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",224024,"Scarf2","Persistent_up","Scarf2",23.8738309827552
"G10090_1144",20750,"Spp1",3.84023940209986,4.33276252981028e-07,"Up",20750,"Spp1",4.31109567345059,3.64558618121398e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",20750,"Spp1","Persistent_up","Spp1",43.5699916980166
"G10090_11470",81799,"C1qtnf3",5.7382437077514,2.32796250861461e-11,"Up",81799,"C1qtnf3",3.17005620637254,1.78396343762142e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",81799,"C1qtnf3","Persistent_up","C1qtnf3",76.0682566100077
"G10090_1148",229665,"Ampd1",-1.29458898727133,0.001078340880948,"Down",229665,"Ampd1",-1.18745796458343,0.000429047508345447,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",229665,"Ampd1","Persistent_down","Ampd1",7.84011961650208
"G10090_11496",56496,"Tspan6",2.07602842743245,1.33102680537543e-09,"Up",56496,"Tspan6",1.03934974628474,3.71445034617925e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",56496,"Tspan6","Persistent_up","Tspan6",23.0308694841239
"G10090_11510",54637,"Praf2",1.60706554457458,4.28515649000822e-10,"Up",54637,"Praf2",1.05782285693798,3.22867232427578e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",54637,"Praf2","Persistent_up","Praf2",19.8057006518421
"G10090_11520",12346,"Car1",-1.61258796232144,0.00220256660037081,"Down",12346,"Car1",-2.14438733313629,0.000237774122363927,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",12346,"Car1","Persistent_down","Car1",12.055667386374
"G10090_11529",217219,"Fam171a2",1.80019778591349,1.60955028712678e-08,"Up",217219,"Fam171a2",1.29788719022929,4.50509389457465e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",217219,"Fam171a2","Persistent_up","Fam171a2",19.6704753163005
"G10090_11535",74051,"Steap2",1.98595438381915,1.58266594178163e-08,"Up",74051,"Steap2",2.42245829495795,1.23942656332583e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",74051,"Steap2","Persistent_up","Steap2",27.3781250775413
"G10090_11550",242702,"Myom3",-1.49436313048958,0.0189946368916669,"Down",242702,"Myom3",-1.695701812791,0.0161822791710519,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",242702,"Myom3","Persistent_down","Myom3",5.60928501944699
"G10090_11584",69585,"Hjv",-1.40260893783535,0.000207124851923854,"Down",69585,"Hjv",-1.00169853183508,0.00057642983168957,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",69585,"Hjv","Persistent_down","Hjv",8.41164115256533
"G10090_1166",242050,"Igsf10",2.46449637259919,1.9504992226847e-08,"Up",242050,"Igsf10",1.78832173233435,4.70582097693374e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",242050,"Igsf10","Persistent_up","Igsf10",28.5279496424473
"G10090_1168",403183,"Mettl21e",-2.28042095719117,2.11010149627722e-06,"Down",403183,"Mettl21e",-1.24119064691296,0.00547032492829449,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",403183,"Mettl21e","Persistent_down","Mettl21e",15.7505345522851
"G10090_11694",68119,"Cmtm3",2.01933182182188,5.10331696807295e-10,"Up",68119,"Cmtm3",1.20892266170337,1.88327430833776e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",68119,"Cmtm3","Persistent_up","Cmtm3",24.4761931018753
"G10090_11701",69165,"Cd209b",-1.49996248817517,1.18283529147909e-05,"Down",69165,"Cd209b",-1.88282253775907,9.06807744078361e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",69165,"Cd209b","Persistent_down","Cd209b",15.0017102174249
"G10090_11719",270685,"Mthfd1l",1.50809481661222,9.25159250575921e-06,"Up",270685,"Mthfd1l",1.25216762346821,8.31459184879201e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",270685,"Mthfd1l","Persistent_up","Mthfd1l",12.7004658904061
"G10090_11758",108000,"Cenpf",3.27693423810715,2.11536290633314e-08,"Up",108000,"Cenpf",1.55230777303594,0.000753212121820749,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",108000,"Cenpf","Persistent_up","Cenpf",29.997194585972
"G10090_11759",18979,"Pon1",-2.80323280121436,7.72942555349528e-08,"Down",18979,"Pon1",-1.47329552514875,0.000289578877749035,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",18979,"Pon1","Persistent_down","Pon1",25.1490420158438
"G10090_11764",16950,"Loxl3",2.01748455396363,4.05410191740255e-09,"Up",16950,"Loxl3",1.35135639664927,4.8532505127253e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",16950,"Loxl3","Persistent_up","Loxl3",22.7606501874118
"G10090_11769",93674,"Nat8f3",1.13419048695059,0.000124083033181173,"Up",93674,"Nat8f3",1.53986704265743,0.000701730064900245,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",93674,"Nat8f3","Persistent_up","Nat8f3",9.28695297995606
"G10090_11771",21960,"Tnr",2.7856465956591,4.40206547856075e-07,"Up",21960,"Tnr",3.78136345099859,0.00313067566812119,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",21960,"Tnr","Persistent_up","Tnr",27.176429277025
"G10090_11775",68854,"Asb11",-1.72207129272408,4.52060064271274e-05,"Down",68854,"Asb11",-1.05996560836139,0.00191127354263058,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",68854,"Asb11","Persistent_down","Asb11",10.3637662769842
"G10090_11788",16571,"Kif4",3.14535312723805,1.98336556587054e-08,"Up",16571,"Kif4",1.18665936367038,0.00454218843637925,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",16571,"Kif4","Persistent_up","Kif4",27.0074165379931
"G10090_1188",67103,"Ptgr1",1.18792137303163,6.06849030808452e-07,"Up",67103,"Ptgr1",1.07249887120952,2.29206937699329e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",67103,"Ptgr1","Persistent_up","Ptgr1",12.3613618465402
"G10090_11893",244745,"Dpy19l1",1.21862973310807,2.11876589298357e-08,"Up",244745,"Dpy19l1",1.00337360611079,2.84221623355617e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",244745,"Dpy19l1","Persistent_up","Dpy19l1",14.9167175188491
"G10090_11913",66120,"Fkbp11",2.86831877556443,2.1508622109929e-10,"Up",66120,"Fkbp11",1.36984295874502,8.95050778466835e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",66120,"Fkbp11","Persistent_up","Fkbp11",33.2744817792911
"G10090_11916",21838,"Thy1",1.3965784948575,6.80053353410774e-06,"Up",21838,"Thy1",1.07302246229986,0.00041213557264051,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",21838,"Thy1","Persistent_up","Thy1",10.8488973433475
"G10090_11940",74249,"Lrrc2",-1.54162271990345,2.82928642713675e-05,"Down",74249,"Lrrc2",-1.09540972017289,0.00220957300985184,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",74249,"Lrrc2","Persistent_down","Lrrc2",9.92086864379824
"G10090_11942",66180,"P3h4",1.64025446784215,6.51804233123431e-08,"Up",66180,"P3h4",1.27449374841246,4.28255241686619e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",66180,"P3h4","Persistent_up","P3h4",17.3540440226636
"G10090_11966",78558,"Htra3",1.00673324788419,1.34614970251838e-06,"Up",78558,"Htra3",1.23468210986579,1.50761152082353e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",78558,"Htra3","Persistent_up","Htra3",11.863716668189
"G10090_11984",277353,"Tcfl5",2.58920130293194,2.03269114480734e-08,"Up",277353,"Tcfl5",2.56081911660135,6.11636606093433e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",277353,"Tcfl5","Persistent_up","Tcfl5",30.7059796360534
"G10090_1199",74617,"Scpep1",1.4534227231883,7.05139288248909e-08,"Up",74617,"Scpep1",1.16100598976557,4.16839383782485e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",74617,"Scpep1","Persistent_up","Scpep1",15.4797222737096
"G10090_12023",74430,"Cfap20dc",1.37825751176138,0.000117466598925624,"Up",74430,"Cfap20dc",1.18598060313742,0.00504526311738083,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",74430,"Cfap20dc","Persistent_up","Cfap20dc",8.14100523992672
"G10090_12028",68262,"Agpat4",1.36011816345897,1.39521423946697e-06,"Up",68262,"Agpat4",1.38574612114023,2.39533742632881e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",68262,"Agpat4","Persistent_up","Agpat4",14.3670049378436
"G10090_1204",11499,"Adam5",1.89685852097994,1.9644988475813e-06,"Up",11499,"Adam5",1.15591124843302,0.000310563849605541,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",11499,"Adam5","Persistent_up","Adam5",14.879656222153
"G10090_12052",20964,"Syn1",1.05840025907311,4.18198507905417e-05,"Up",20964,"Syn1",1.83625493467256,0.000375279637734902,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",20964,"Syn1","Persistent_up","Syn1",10.9246874530399
"G10090_12113",330941,"AI593442",2.46405978793569,2.1237711911576e-06,"Up",330941,"AI593442",3.52757707041611,6.0812898047026e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",330941,"AI593442","Persistent_up","AI593442",28.8506258318276
"G10090_1214",58522,"Trim54",-1.53490802571033,2.67210624576528e-05,"Down",58522,"Trim54",-1.06881255589213,0.000178720054627081,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",58522,"Trim54","Persistent_down","Trim54",11.0250831711544
"G10090_12153",116939,"Pnpla3",-1.89897998800599,3.60037944076654e-06,"Down",116939,"Pnpla3",-1.29976152177992,4.65720828088389e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",116939,"Pnpla3","Persistent_down","Pnpla3",15.9677892741043
"G10090_12163",17022,"Lum",3.33275462158402,2.01137331257904e-09,"Up",17022,"Lum",2.45929683523368,1.74974397775968e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",17022,"Lum","Persistent_up","Lum",43.1415595249191
"G10090_12172",66152,"Uqcr10",-1.45862316508755,9.70684948224123e-08,"Down",66152,"Uqcr10",-1.01538734844957,7.95401977436768e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",66152,"Uqcr10","Persistent_down","Uqcr10",14.3917024883983
"G10090_12188",12491,"Cd36",-1.27309349600868,3.36279072901211e-07,"Down",12491,"Cd36",-1.00981483980213,7.39034492136634e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",12491,"Cd36","Persistent_down","Cd36",12.413000015438
"G10090_1221",195209,"Zfp469",2.86834928826535,2.90376854921951e-08,"Up",195209,"Zfp469",2.05834748405498,2.15669471455751e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",195209,"Zfp469","Persistent_up","Zfp469",31.2235419342373
"G10090_12233",12155,"Bmp15",2.18022773724506,5.91880139848136e-06,"Up",12155,"Bmp15",1.67725668976565,0.000593301795367193,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",12155,"Bmp15","Persistent_up","Bmp15",16.809765924421
"G10090_12237",54384,"Mtmr7",1.20086093908944,8.05332273321247e-07,"Up",54384,"Mtmr7",1.98992140133777,2.93128415493107e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",54384,"Mtmr7","Persistent_up","Mtmr7",18.3281963164324
"G10090_12244",66106,"Smpx",-1.52032175551712,0.000225373717056918,"Down",66106,"Smpx",-1.48933728525313,0.000132905136828888,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",66106,"Smpx","Persistent_down","Smpx",11.3181142881667
"G10090_12266",11364,"Acadm",-1.69983922449781,8.41321205093056e-11,"Down",11364,"Acadm",-1.00629010506776,1.85429417274412e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",11364,"Acadm","Persistent_down","Acadm",21.8875300808251
"G10090_12283",14874,"Gstz1",-1.40399529890151,4.37103041999187e-08,"Down",14874,"Gstz1",-1.19034886817101,1.24074745386916e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",14874,"Gstz1","Persistent_down","Gstz1",16.1728141272486
"G10090_12314",21393,"Tcap",-1.53343505071822,8.64429289699603e-05,"Down",21393,"Tcap",-1.03248830642527,0.000663935830258834,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",21393,"Tcap","Persistent_down","Tcap",9.51187907967206
"G10090_12323",17907,"Mylpf",-1.82000456343182,8.07681432093049e-06,"Down",17907,"Mylpf",-1.10575880596414,0.000430708377692427,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",17907,"Mylpf","Persistent_down","Mylpf",12.9906276943538
"G10090_12330",104776,"Aldh6a1",-1.62478141885718,1.24792779088103e-09,"Down",104776,"Aldh6a1",-1.10533129489348,1.71660205336519e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",104776,"Aldh6a1","Persistent_down","Aldh6a1",19.7340147192989
"G10090_1234",56708,"Clcf1",1.60613662465344,1.77342281800085e-07,"Up",56708,"Clcf1",1.28497893146111,0.000328879280536997,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",56708,"Clcf1","Persistent_up","Clcf1",15.3188645365461
